time, z1id, z1x, z1y, ...
3318.8235916580001685, 
3318.8569080199999917, 1, 279.001, 275.994, 2, 209.017, 273.002, 3, 441.068, 290.984, 4, 125.866, 436.98, 5, 92.032, 266.975, 6, 357.148, 254.016, 7, 278.026, 436.973, 8, 316.054, 67.0175, 9, 314.046, 147.047, 10, 551.006, 297.031, 11, 356.084, 210.021, 12, 514.024, 439.019, 13, 496.995, 7.01106, 14, 265.988, 158.936, 15, 607.977, 289.027, 16, 130.024, 394.058, 17, 315.968, 220.979, 18, 32.0528, 174.035, 19, 206.032, 151.985, 20, 353.97, 438.996, 21, 362.071, 51.013, 22, 188.011, 21.9583, 23, 371.227, 164.024, 24, 466.019, 48.9765, 25, 273.017, 114.941, 26, 227, 195
3318.8903743240002768, 1, 278.982, 276.007, 2, 209.01, 273.003, 3, 441.145, 290.978, 4, 125.966, 436.981, 5, 92.049, 266.997, 6, 357.095, 254.015, 7, 277.977, 436.981, 8, 315.97, 67.0623, 9, 314.032, 147.045, 10, 550.983, 296.997, 11, 355.996, 210.01, 12, 514.012, 439.037, 13, 496.976, 7.03477, 14, 265.991, 158.963, 15, 607.996, 289.1, 16, 130.095, 394.047, 17, 315.911, 220.98, 18, 32.0207, 173.99, 19, 206.021, 151.992, 20, 353.896, 438.993, 21, 362.134, 51.0185, 22, 188.015, 21.941, 23, 370.877, 164.029, 24, 466.033, 48.937, 25, 273.084, 115.035, 26, 226.935, 195.003
3318.9236906860001, 1, 278.976, 275.986, 2, 208.954, 273.001, 3, 441.069, 290.979, 4, 125.904, 436.989, 5, 91.9478, 266.99, 6, 357.113, 254.007, 7, 277.992, 436.981, 8, 315.946, 67.1041, 9, 314.017, 147.031, 10, 551.015, 297.016, 11, 356.016, 210.011, 12, 514.079, 439.053, 13, 497.025, 6.99967, 14, 266.008, 158.988, 15, 607.916, 289.062, 16, 130.191, 393.994, 17, 315.944, 221.001, 18, 32.012, 174.008, 19, 206.003, 151.973, 20, 353.888, 438.983, 21, 362.059, 50.9905, 22, 188.017, 21.9748, 23, 370.849, 164.031, 24, 466.034, 48.9699, 25, 273.049, 115.023, 26, 227.001, 194.965
3318.957006986000124, 1, 279.007, 275.975, 2, 209.033, 272.986, 3, 441.114, 290.964, 4, 125.921, 436.954, 5, 92.0094, 266.993, 6, 357.021, 253.978, 7, 277.969, 437, 8, 316.054, 67.0827, 9, 314.017, 147.001, 10, 550.999, 296.979, 11, 355.937, 210.01, 12, 514.015, 439.018, 13, 497.024, 7.0426, 14, 266.036, 158.974, 15, 607.96, 289.009, 16, 129.928, 394.098, 17, 316.023, 220.987, 18, 32.0045, 173.969, 19, 206.01, 152.004, 20, 353.959, 438.997, 21, 362.102, 50.9315, 22, 187.998, 21.9313, 23, 370.913, 164.088, 24, 466.016, 48.9924, 25, 273.03, 114.958, 26, 226.967, 195.022, 27, 439, 439
3318.990323353000349, 1, 279.002, 275.998, 2, 209.03, 273.001, 3, 441.102, 290.984, 4, 125.971, 436.961, 5, 92.0906, 266.999, 6, 357.112, 254, 7, 277.986, 436.955, 8, 316.054, 67.1082, 9, 314.001, 146.946, 10, 550.938, 296.98, 11, 355.972, 210.008, 12, 514.104, 439.03, 13, 497.047, 7.0242, 14, 265.999, 158.963, 15, 608.04, 289.018, 16, 129.953, 393.978, 17, 315.956, 220.993, 18, 32.0089, 174.009, 19, 206.032, 151.993, 20, 353.972, 438.986, 21, 362.092, 50.9302, 22, 187.993, 21.9724, 23, 370.69, 164.033, 24, 466.017, 49.028, 25, 273.034, 114.979, 26, 226.942, 195.053, 27, 438.981, 438.965, 28, 52, 269
3319.0236396860000241, 1, 279.013, 276.016, 2, 209.004, 273.003, 3, 441.056, 290.985, 4, 125.901, 436.958, 5, 92.0524, 267.013, 6, 357.109, 254.031, 7, 277.912, 436.949, 8, 316.035, 67.0654, 9, 314.033, 146.967, 10, 550.991, 297.01, 11, 356.097, 209.983, 12, 514.102, 439.022, 13, 497.064, 7.00163, 14, 266.007, 158.936, 15, 607.95, 289.032, 16, 130.093, 393.931, 17, 315.96, 220.969, 18, 31.9787, 173.983, 19, 206.015, 151.987, 20, 353.927, 438.977, 21, 362.029, 50.9975, 22, 188.026, 21.9543, 23, 370.818, 164.086, 24, 466.028, 48.9994, 25, 273.017, 114.979, 26, 227.055, 194.952, 27, 438.984, 439.025, 28, 52.0115, 268.982
3319.0569559860000481, 1, 278.944, 275.998, 2, 209.009, 273.003, 3, 441.061, 290.985, 4, 125.915, 436.98, 5, 91.8587, 267.014, 6, 357.022, 254.043, 7, 277.942, 436.965, 8, 315.941, 67.0968, 9, 314.015, 146.967, 10, 551.078, 296.988, 11, 355.967, 210.009, 12, 514.099, 439.007, 13, 497.015, 7.04088, 14, 265.991, 158.966, 15, 607.948, 289.048, 16, 129.998, 394.051, 17, 315.888, 220.983, 18, 32.0139, 173.956, 19, 206.002, 152.034, 20, 353.91, 438.986, 21, 362.052, 50.9457, 22, 188.025, 21.952, 23, 370.776, 164.05, 24, 466.028, 48.9601, 25, 273.008, 114.964, 26, 226.969, 194.978, 27, 438.963, 438.988
3319.0902723240001251, 1, 278.987, 276, 2, 209.038, 272.994, 3, 441.073, 290.983, 4, 125.952, 436.979, 5, 92.0134, 267.001, 6, 357.112, 254.008, 7, 278.014, 436.962, 8, 316.02, 67.078, 9, 314.043, 147.02, 10, 550.899, 296.988, 11, 356.091, 209.986, 12, 514.023, 439.005, 13, 497.018, 7.02231, 14, 265.994, 158.958, 15, 607.97, 289.063, 16, 130.083, 394.051, 17, 315.892, 221.012, 18, 31.9503, 174.045, 19, 206.029, 151.968, 20, 353.923, 438.987, 21, 361.995, 51.0152, 22, 188.008, 21.99, 23, 370.852, 163.99, 24, 466.027, 48.9906, 25, 273.084, 115.002, 26, 227.013, 194.958, 27, 439.005, 438.969
3319.1235886530002972, 1, 278.98, 276, 2, 208.987, 273.012, 3, 441.023, 291, 4, 125.922, 437.007, 5, 91.9766, 267, 6, 357.242, 254.012, 7, 277.922, 436.983, 8, 315.835, 67.1388, 9, 314.023, 146.97, 10, 550.92, 296.949, 11, 356.087, 210.013, 12, 514.15, 438.992, 13, 497.048, 7.02814, 14, 266.008, 159.019, 15, 608.076, 289.051, 16, 130.038, 393.999, 17, 315.961, 220.992, 18, 31.9943, 174.046, 19, 206.007, 151.987, 20, 353.96, 438.992, 21, 362.027, 51.0338, 22, 188.027, 21.9831, 23, 371.005, 163.964, 24, 466.033, 48.9935, 25, 273.063, 115.022, 26, 227.029, 194.931, 27, 438.927, 438.964
3319.156904986000427, 1, 278.986, 275.999, 2, 209.043, 272.998, 3, 441.066, 291.018, 4, 126.013, 436.992, 5, 91.956, 267.004, 6, 357.267, 254.033, 7, 277.963, 436.987, 8, 315.985, 67.1252, 9, 313.986, 146.958, 10, 550.924, 296.983, 11, 356.068, 210.029, 12, 514.047, 439.04, 13, 497.017, 7.03547, 14, 265.973, 158.957, 15, 607.974, 289.031, 16, 129.953, 394.15, 17, 315.949, 220.971, 18, 31.9316, 174.058, 19, 206.027, 152.03, 20, 353.959, 438.999, 21, 361.966, 51.0462, 22, 188.04, 21.9395, 23, 371.012, 164.055, 24, 466.013, 49.0384, 25, 273.08, 115.029, 26, 227.011, 194.949, 27, 438.919, 438.978
3319.1902213530001973, 1, 278.967, 276.001, 2, 209.011, 273.002, 3, 441.066, 290.982, 4, 125.993, 436.974, 5, 92.0262, 267.003, 6, 357.16, 254.015, 7, 277.958, 436.982, 8, 316.008, 67.0588, 9, 313.981, 146.979, 10, 550.961, 297.012, 11, 356.099, 210.012, 12, 514.029, 439.027, 13, 497.015, 7.05755, 14, 266.009, 159, 15, 608.017, 289.018, 16, 130.145, 394.02, 17, 315.975, 220.984, 18, 32.0125, 174.083, 19, 206.05, 151.951, 20, 353.944, 438.988, 21, 362.046, 51.0179, 22, 187.973, 21.9345, 23, 370.93, 164.05, 24, 466.02, 49.0319, 25, 273.018, 115.001, 26, 226.984, 195.001, 27, 438.958, 438.99
3319.2236876290003238, 1, 278.956, 276.009, 2, 208.992, 273.01, 3, 441.151, 290.993, 4, 125.969, 436.975, 5, 91.8234, 267.015, 6, 357.16, 254.026, 7, 277.945, 436.992, 8, 316.019, 67.0789, 9, 314.041, 146.962, 10, 550.891, 296.995, 11, 356.162, 210.047, 12, 514.063, 438.984, 13, 497.015, 7.03697, 14, 265.982, 158.992, 15, 607.964, 289.057, 16, 130.058, 394.079, 17, 315.936, 221.008, 18, 32.0043, 174.043, 19, 206.008, 151.983, 20, 353.934, 439.002, 21, 362.036, 51.0316, 22, 187.994, 21.9502, 23, 370.909, 164.06, 24, 466.065, 48.9791, 25, 273.113, 114.994, 26, 227.055, 194.88, 27, 438.992, 439.011, 29, 352, 116
3319.2570039910001469, 1, 278.975, 275.989, 2, 209.019, 273.012, 3, 441.092, 291, 4, 125.918, 436.992, 5, 91.927, 267.002, 6, 357.121, 254.015, 7, 278.008, 436.983, 8, 315.976, 67.1192, 9, 314.019, 146.977, 10, 550.956, 296.984, 11, 356.038, 210.038, 12, 514.084, 439.006, 13, 497.05, 7.06598, 14, 265.982, 159.01, 15, 608.011, 289.008, 16, 130.027, 394.071, 17, 315.909, 221.008, 18, 32.0134, 174.044, 19, 206.031, 152, 20, 353.922, 438.985, 21, 362.034, 51.003, 22, 188, 21.9975, 23, 371.007, 163.99, 24, 466.035, 49.0147, 25, 272.988, 114.971, 26, 226.965, 194.94, 27, 438.979, 438.985, 29, 351.99, 116.012
3319.2903203530004248, 1, 278.985, 276.005, 2, 209.061, 272.995, 3, 441.146, 290.987, 4, 125.966, 436.973, 5, 91.9186, 267.003, 6, 357.193, 254.034, 7, 277.94, 436.975, 8, 315.868, 67.1325, 9, 314.003, 147.048, 10, 550.925, 296.993, 11, 356.248, 209.997, 12, 514.088, 439.014, 13, 496.994, 7.00962, 14, 266.002, 159.027, 15, 608.055, 289.032, 16, 130.032, 394.129, 17, 315.923, 220.997, 18, 31.9958, 173.995, 19, 206.012, 151.95, 20, 353.943, 438.995, 21, 362.095, 50.9911, 22, 188.02, 21.9541, 23, 371.173, 164.021, 24, 466.023, 49.0313, 25, 273.007, 114.938, 26, 226.942, 195.008, 27, 438.989, 438.974, 29, 352.009, 115.964
3319.323636658000396, 1, 278.979, 275.999, 2, 209.005, 273, 3, 441.138, 290.998, 4, 125.892, 436.99, 5, 91.9469, 267.014, 6, 357.237, 254.017, 7, 277.944, 436.97, 8, 316.113, 67.0275, 9, 313.955, 146.997, 10, 550.958, 297.039, 11, 356.153, 210.045, 12, 514.091, 439.023, 13, 497.011, 7.06242, 14, 265.995, 158.994, 15, 608.01, 289.031, 16, 130.022, 394.064, 17, 315.969, 220.974, 18, 31.9495, 174.184, 19, 206.012, 151.941, 20, 353.892, 439.013, 21, 362.001, 51.0198, 22, 188.021, 22.0313, 23, 371.152, 164.022, 24, 466.032, 49.0377, 25, 273.042, 114.948, 26, 226.987, 194.977, 27, 439.019, 438.989, 29, 351.946, 115.99, 30, 95, 194
3319.3569529860001239, 1, 278.995, 275.995, 2, 209.021, 273.001, 3, 441.056, 291.002, 4, 125.941, 436.929, 5, 91.9303, 266.996, 6, 357.369, 254.004, 7, 277.978, 436.965, 8, 315.882, 67.133, 9, 313.97, 147.023, 10, 550.927, 296.962, 11, 356.073, 210.006, 12, 514.105, 439.014, 13, 497.04, 7.03523, 14, 265.988, 158.966, 15, 608.009, 289.045, 16, 130.124, 394.03, 17, 315.956, 221.027, 18, 32.0236, 173.989, 19, 206.042, 151.95, 20, 353.909, 439.01, 21, 362.038, 51.0298, 22, 188.026, 21.9282, 23, 371.228, 163.981, 24, 466.045, 48.9492, 25, 273.042, 114.978, 26, 227.042, 194.934, 27, 438.947, 438.958, 29, 351.927, 116.008, 30, 95.1174, 193.934
3319.3902693240002009, 1, 278.992, 276.018, 2, 208.969, 273.003, 3, 441.09, 291.002, 4, 126.017, 436.926, 5, 91.9396, 267.019, 6, 357.195, 254.029, 7, 277.986, 436.971, 8, 315.853, 67.1192, 9, 314.003, 147.011, 10, 550.986, 296.991, 11, 356.127, 210.021, 12, 514.097, 439.031, 13, 497.018, 7.04716, 14, 266.035, 158.974, 15, 607.972, 289.021, 16, 130.008, 394.038, 17, 315.961, 221.006, 18, 32.0403, 174.103, 19, 206.004, 151.959, 20, 353.84, 439.029, 21, 362.064, 51.009, 22, 188.017, 21.9828, 23, 371.191, 164.018, 24, 465.995, 48.9677, 25, 273.058, 114.974, 26, 226.938, 194.968, 27, 438.907, 438.977, 29, 351.948, 116.014, 30, 95.0397, 193.961
3319.423585686000024, 1, 278.998, 276.012, 2, 208.985, 273.009, 3, 441.064, 291.026, 4, 126.068, 436.986, 5, 91.9015, 266.999, 6, 357.112, 254.043, 7, 277.997, 436.961, 9, 313.948, 147.01, 10, 550.95, 296.992, 11, 356.095, 210, 12, 514.058, 439.009, 13, 497.057, 7.03577, 14, 265.997, 159.058, 15, 607.979, 289.031, 16, 130.066, 394.096, 17, 315.93, 221.009, 18, 32.0267, 173.989, 19, 206.036, 151.992, 20, 353.881, 439.017, 22, 187.986, 21.9971, 23, 370.929, 164.029, 24, 466.006, 49.0491, 25, 273.069, 114.984, 26, 226.963, 194.983, 27, 438.993, 439.001, 29, 351.925, 115.988, 30, 95.0436, 193.997, 31, 316, 67, 32, 362, 51
3319.4569019860000481, 1, 278.975, 276.011, 2, 209.048, 273.008, 3, 441.056, 291.027, 4, 125.984, 436.93, 5, 91.8756, 267.009, 6, 357.146, 254.037, 7, 278.015, 436.97, 9, 314.038, 147.034, 10, 550.908, 297.011, 11, 356.02, 210.025, 12, 514.132, 439.026, 13, 497.027, 7.02251, 14, 266.005, 158.932, 15, 607.996, 289.016, 16, 130.113, 393.981, 17, 315.958, 221.018, 18, 32.0086, 174.06, 19, 206.026, 151.991, 20, 353.87, 438.982, 22, 188.026, 22.0035, 23, 371.135, 163.958, 24, 466.011, 49.0573, 25, 273.037, 115.038, 26, 226.977, 194.996, 27, 438.99, 438.979, 29, 351.978, 116.052, 30, 94.9839, 194.015, 31, 316.005, 66.9759, 32, 362.117, 51.0191
3319.4902183530002731, 1, 278.983, 275.993, 2, 209.01, 273.014, 3, 441.114, 290.978, 4, 126.04, 436.912, 5, 91.9552, 267.013, 6, 357.095, 254.034, 7, 278.027, 436.931, 9, 313.983, 146.989, 10, 550.968, 297.003, 11, 356.124, 210.002, 12, 514.111, 438.991, 13, 497.037, 7.0063, 14, 265.973, 158.995, 15, 607.954, 289.008, 16, 130.104, 394.084, 17, 315.931, 221.019, 18, 31.9319, 173.987, 19, 206.048, 151.985, 20, 353.859, 438.977, 22, 188.088, 22.0448, 23, 371.085, 164.062, 24, 466.005, 49.0249, 25, 273.087, 114.989, 26, 226.976, 194.961, 27, 438.926, 438.98, 29, 351.951, 116.031, 30, 94.9597, 194.014, 31, 316.051, 67.0052, 32, 362.029, 51.0138
3319.5235346860004029, 1, 278.997, 276.005, 2, 209.049, 273.008, 3, 441.104, 290.987, 4, 126.006, 436.938, 5, 91.9619, 267.011, 6, 357.054, 254.036, 7, 278.085, 436.935, 9, 313.968, 146.988, 10, 550.963, 297, 11, 356.134, 210.013, 12, 514.071, 438.997, 13, 497.027, 7.03065, 14, 265.998, 158.957, 15, 607.965, 289.041, 16, 130.02, 394.087, 17, 315.968, 220.942, 18, 32.0118, 174.048, 19, 206.021, 151.926, 20, 353.885, 438.994, 22, 188.005, 22.0106, 23, 370.949, 164.042, 24, 466, 48.9877, 25, 273.049, 115.008, 26, 227.033, 194.96, 27, 438.996, 438.964, 29, 351.993, 116.001, 30, 95.0179, 193.951, 31, 315.934, 67.0061, 32, 362.079, 50.9964
3319.5568509910003741, 1, 279.007, 276.005, 2, 209.034, 273.007, 3, 441.053, 291.027, 4, 126.041, 436.936, 5, 91.9431, 267.019, 6, 357.063, 254.028, 7, 278.127, 436.935, 9, 314.006, 147.054, 10, 550.985, 297.005, 11, 356.221, 209.987, 12, 514.021, 439.004, 13, 497.054, 7.08898, 14, 265.99, 158.996, 15, 607.945, 289.053, 16, 129.981, 394.089, 17, 315.958, 220.941, 18, 31.9679, 174.09, 19, 206.001, 151.951, 20, 353.874, 438.978, 22, 188.021, 21.9947, 23, 370.813, 164.092, 24, 465.975, 49.0065, 25, 273.047, 114.962, 26, 227.023, 194.916, 27, 438.902, 438.954, 29, 351.921, 115.972, 30, 95.0814, 194.008, 31, 315.972, 66.9824, 32, 362.057, 51.0135
3319.5903172960001939, 1, 278.972, 275.995, 2, 209.009, 273.012, 3, 441.116, 290.998, 4, 126.028, 436.921, 5, 91.8556, 267.014, 6, 357.299, 254.036, 7, 278.078, 436.918, 9, 314.005, 146.998, 10, 550.948, 297.013, 11, 356.263, 209.998, 12, 514.017, 438.994, 13, 497.007, 7.04148, 14, 266.035, 159.035, 15, 607.978, 289.038, 16, 129.896, 394.15, 17, 315.932, 220.959, 18, 32.0474, 174.032, 19, 206.029, 152.004, 20, 353.878, 438.977, 22, 187.988, 21.9375, 23, 371.059, 164.017, 24, 466.043, 49.055, 25, 273.038, 115.046, 26, 227.022, 194.941, 27, 439.062, 438.951, 29, 351.976, 115.954, 30, 95.0405, 194.021, 31, 315.99, 66.9856, 32, 362.057, 50.9911
3319.623633658000017, 1, 278.985, 276.01, 2, 209.03, 273.015, 3, 441.08, 290.997, 4, 126.014, 436.949, 5, 91.908, 267.003, 6, 357.231, 254.039, 7, 278.062, 436.908, 9, 313.974, 146.991, 10, 550.872, 296.957, 11, 356.097, 210.01, 12, 514.043, 438.983, 13, 497.018, 7.0521, 14, 265.995, 159.027, 15, 607.951, 289.056, 16, 129.955, 394.07, 17, 315.928, 221.034, 18, 31.9755, 174.033, 19, 206.011, 151.978, 20, 353.857, 438.95, 22, 188.019, 22.0015, 23, 370.885, 164.053, 24, 465.994, 49.0309, 25, 273.037, 114.97, 26, 227.045, 194.921, 27, 439.014, 438.938, 29, 351.898, 115.986, 30, 95.1974, 194.029, 31, 315.981, 66.9943, 32, 362.063, 50.9834
3319.6569500240002526, 1, 278.968, 275.996, 2, 209.036, 273.007, 3, 441.051, 291.017, 4, 126.108, 436.889, 5, 91.8068, 267.002, 6, 357.255, 254.052, 7, 277.992, 436.91, 9, 314.016, 147.029, 10, 550.988, 297.023, 11, 356.163, 210.004, 12, 514.1, 439.002, 13, 497.028, 7.0182, 14, 266.005, 159.008, 15, 608.004, 289.018, 16, 129.954, 394.154, 17, 315.955, 221.016, 18, 31.9159, 174.068, 19, 206.028, 151.944, 20, 353.77, 438.969, 22, 188.061, 21.9708, 23, 370.918, 164.013, 24, 466.013, 49.0554, 25, 273.029, 114.988, 26, 226.944, 194.982, 27, 439.021, 438.919, 29, 351.864, 115.923, 30, 95.3243, 193.941, 31, 315.927, 67.0007, 32, 361.981, 50.9848
3319.690266296000118, 1, 278.975, 275.987, 2, 209.067, 273.009, 3, 441.138, 290.999, 4, 126.104, 436.902, 5, 91.9763, 267.008, 6, 357.226, 254.064, 7, 278.078, 436.89, 9, 314.002, 146.991, 10, 550.979, 297.032, 11, 356.106, 210.035, 12, 513.976, 438.985, 13, 497.064, 7.08341, 14, 265.991, 158.97, 15, 608.018, 289.071, 16, 129.951, 394.067, 17, 315.977, 220.97, 18, 31.965, 174.079, 19, 206.005, 151.977, 20, 353.885, 438.946, 22, 187.984, 21.9392, 23, 371.168, 163.988, 24, 466.023, 48.9839, 25, 273.058, 114.977, 26, 227.01, 194.906, 27, 439.035, 438.922, 29, 351.922, 115.942, 30, 95.0168, 193.939, 31, 316.036, 66.9264, 32, 361.899, 51.0318
3319.7235826860000998, 1, 278.983, 276.01, 2, 209.023, 273.012, 3, 441.104, 291.032, 4, 126.199, 436.914, 5, 91.8339, 267.022, 6, 357.335, 254.034, 7, 278.024, 436.861, 9, 314.007, 147.024, 10, 550.901, 296.995, 11, 356.177, 210.03, 12, 514.002, 438.993, 13, 497.022, 7.0705, 14, 266.015, 158.96, 15, 607.909, 289.028, 16, 129.867, 394.184, 17, 315.916, 221.005, 18, 31.9328, 174.077, 19, 206.02, 151.973, 20, 353.892, 438.968, 22, 188.033, 21.9982, 23, 371.217, 163.986, 24, 466.002, 49.0293, 25, 273.06, 115.025, 26, 226.947, 195.038, 27, 439.02, 438.945, 29, 351.886, 115.961, 30, 95.1844, 193.978, 31, 316.095, 66.9778, 32, 361.948, 51.0102
