time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
1981.3977664610001739, -0.000418742, -0.00241372, -0.00113678, 0.023347, 0.446548, 0.353698
1981.4310828230002244, -0.000449035, -0.00241572, -0.00113259, 0.0232751, 0.446582, 0.354364
1981.4643991560001268, -0.000475427, -0.00242081, -0.00112926, 0.0232206, 0.446269, 0.354766
1981.497715504000098, -0.000499087, -0.00242912, -0.00112481, 0.0231943, 0.445687, 0.355347
1981.5311818510001558, -0.000522671, -0.00243018, -0.00112203, 0.0231429, 0.445756, 0.355854
1981.5644981510001799, -0.000563072, -0.00243212, -0.00111776, 0.0230437, 0.445826, 0.356522
1981.5978145180001775, -0.000592585, -0.00243372, -0.00111445, 0.0229726, 0.445867, 0.357042
1981.631130794000228, -0.000609562, -0.00243278, -0.00111185, 0.0229245, 0.446095, 0.357482
1981.664447151000104, -0.000647728, -0.00243259, -0.00110677, 0.0228214, 0.44639, 0.358287
1981.6977635700002338, -0.00068563, -0.00243631, -0.00110148, 0.0227383, 0.446319, 0.35908
1981.7310798510002314, -0.000712622, -0.00244411, -0.00109552, 0.0226838, 0.445787, 0.359722
1981.7643961850001233, -0.000755592, -0.00244644, -0.00109217, 0.0225939, 0.44582, 0.360337
1981.7977124890001051, -0.000789527, -0.00244914, -0.00108907, 0.0225263, 0.445776, 0.360877
1981.8310288180002772, -0.000808126, -0.00245686, -0.0010853, 0.0225041, 0.445186, 0.361279
1981.8644951510002556, -0.000850874, -0.0024607, -0.00108051, 0.0224178, 0.445105, 0.36203
1981.8978115180002533, -0.000882006, -0.00246524, -0.0010774, 0.0223713, 0.444893, 0.362583
1981.9311278180002773, -0.000896879, -0.00247186, -0.00107467, 0.0223547, 0.444364, 0.362844
1981.9644441510001798, -0.000914602, -0.00247305, -0.00107372, 0.0223202, 0.444342, 0.363025
1981.9977605180001774, -0.000947032, -0.00247681, -0.00107089, 0.0222636, 0.444181, 0.363495
1982.0310768180002015, -0.00100908, -0.0024925, -0.00106336, 0.0221718, 0.443069, 0.364409
1982.0643931850001991, -0.00105859, -0.00251866, -0.00105394, 0.0221281, 0.440926, 0.365244
1982.0977095180001015, -0.00113485, -0.00253596, -0.00104609, 0.0220304, 0.439791, 0.366422
1982.1310258510002313, -0.00120884, -0.00254478, -0.0010394, 0.0219061, 0.439394, 0.367501
1982.1643421850001232, -0.0012343, -0.00254976, -0.00103672, 0.0218668, 0.439072, 0.367861
1982.197658518000253, -0.00126773, -0.00256318, -0.00103084, 0.0218385, 0.438059, 0.368567
1982.2311248180001257, -0.00131506, -0.00256987, -0.00102549, 0.021775, 0.437769, 0.369481
1982.2644411560002027, -0.00134506, -0.00257892, -0.00102202, 0.021749, 0.437127, 0.369986
1982.2977574890001051, -0.00140151, -0.00258355, -0.00101817, 0.0216728, 0.437058, 0.370855
1982.3310738510001556, -0.00141498, -0.00258807, -0.00101601, 0.0216572, 0.43672, 0.371095
1982.3643901850002749, -0.00145534, -0.00260134, -0.00100901, 0.0216074, 0.435754, 0.371874
1982.3977065180001773, -0.00148329, -0.00261942, -0.00100216, 0.0215922, 0.434269, 0.372485
1982.4310228180002014, -0.00150798, -0.00262372, -0.00100018, 0.0215711, 0.434043, 0.372891
1982.464339185000199, -0.00152068, -0.00262475, -0.000999409, 0.0215536, 0.434017, 0.373048
1982.4976554890001808, -0.00154527, -0.00263006, -0.000996379, 0.0215218, 0.433669, 0.373433
1982.5309718180001255, -0.00156198, -0.00264066, -0.000992407, 0.021506, 0.432782, 0.37371
1982.564438151000104, -0.00158142, -0.00264638, -0.000990056, 0.0214815, 0.432353, 0.373946
1982.5977544850002232, -0.00161565, -0.00264999, -0.000986992, 0.0214409, 0.432233, 0.374489
1982.6310708230003002, -0.00164304, -0.00265511, -0.000983632, 0.021421, 0.431981, 0.375089
1982.6643871560002026, -0.00164643, -0.00266126, -0.000980597, 0.0214272, 0.431496, 0.375382
1982.6977035180002531, -0.00169687, -0.00266862, -0.00097655, 0.0213715, 0.431107, 0.37605
1982.7310198510001555, -0.00176107, -0.00267363, -0.000971882, 0.0213005, 0.431026, 0.376998
1982.7643361850002748, -0.0017598, -0.00267439, -0.000971076, 0.0213087, 0.430991, 0.377137
1982.7976525180001772, -0.00176425, -0.00267945, -0.000969009, 0.0213144, 0.430596, 0.377361
1982.8309687890002806, -0.00180631, -0.00269204, -0.000963229, 0.021293, 0.429759, 0.378202
1982.8642851510001037, -0.00182853, -0.00270164, -0.000958033, 0.0212955, 0.429123, 0.378965
1982.8976015180001014, -0.0018231, -0.00271344, -0.000952594, 0.0213281, 0.428156, 0.379468
1982.9310678180002014, -0.00183445, -0.00273103, -0.000944871, 0.0213525, 0.426788, 0.380262
1982.9643841850001991, -0.00184931, -0.00273656, -0.00094289, 0.0213406, 0.426373, 0.380425
1982.9977005180001015, -0.00187689, -0.00274677, -0.000939088, 0.0213263, 0.425634, 0.380825
1983.0310168180001256, -0.00191074, -0.00275577, -0.000935347, 0.021306, 0.425034, 0.381302
1983.0643331940002554, -0.00191634, -0.00276143, -0.000932874, 0.0213073, 0.4246, 0.381504
1983.0976494890001049, -0.0019061, -0.00276786, -0.00092965, 0.0213311, 0.424076, 0.381792
1983.1309658510001555, -0.00191552, -0.00277472, -0.000927962, 0.0213428, 0.42358, 0.382024
1983.1642821850002747, -0.00191145, -0.00277738, -0.000927619, 0.0213479, 0.423337, 0.381921
1983.1975985180001771, -0.00191672, -0.00278058, -0.000926497, 0.0213483, 0.423103, 0.381989
1983.230914851000307, -0.00191721, -0.00278153, -0.000925315, 0.0213509, 0.423044, 0.382142
1983.2643811560001268, -0.00190829, -0.00278465, -0.00092313, 0.0213662, 0.422796, 0.382387
1983.2976974890002566, -0.00190633, -0.00278684, -0.000922549, 0.0213774, 0.42264, 0.382533
1983.3310138510003071, -0.00190746, -0.00278614, -0.000922317, 0.0213762, 0.422702, 0.382607
1983.3643301840002096, -0.00191347, -0.00278745, -0.000921291, 0.0213779, 0.422638, 0.382817
1983.3976464560003024, -0.00191061, -0.00279168, -0.000918861, 0.0213939, 0.422334, 0.383139
1983.4309628180001255, -0.001909, -0.00279108, -0.000918677, 0.021393, 0.422373, 0.383153
1983.4642791840001337, -0.00191031, -0.00279144, -0.000918419, 0.0213944, 0.422357, 0.383229
1983.4975954890001049, -0.00191103, -0.00279359, -0.000917351, 0.0214024, 0.422219, 0.383465
1983.5309117940003034, -0.00191236, -0.00279795, -0.000914695, 0.0214181, 0.421938, 0.384003
1983.5642281840002852, -0.00191349, -0.00279807, -0.000914608, 0.0214181, 0.421932, 0.384026
1983.597544518000177, -0.00193514, -0.00279894, -0.000915745, 0.0214147, 0.42193, 0.38409
1983.6310108180002771, -0.00194031, -0.00280244, -0.000913991, 0.0214248, 0.421706, 0.384397
1983.6643271560001267, -0.00192812, -0.0028102, -0.00090926, 0.0214567, 0.42115, 0.385101
1983.6976434890002565, -0.00193489, -0.00281552, -0.000907605, 0.0214739, 0.420817, 0.385487
1983.730959851000307, -0.00198341, -0.00282005, -0.000909467, 0.0214781, 0.420636, 0.385784
1983.7642761560002782, -0.00200267, -0.00282054, -0.000911016, 0.0214761, 0.420651, 0.385816
1983.7975925180001013, -0.002012, -0.00282478, -0.000910443, 0.021489, 0.420403, 0.38607
1983.8309088510002312, -0.00200432, -0.00282751, -0.000909822, 0.0215027, 0.42021, 0.386303
1983.8642251840001336, -0.0020178, -0.00283012, -0.000909453, 0.0215078, 0.420075, 0.386444
1983.8975415130003057, -0.00203328, -0.00283343, -0.000908316, 0.0215142, 0.419899, 0.38666
1983.9308578180002769, -0.00204457, -0.00283655, -0.000907635, 0.0215224, 0.419726, 0.386875
1983.9643241320002289, -0.00205573, -0.00284146, -0.000907196, 0.0215368, 0.419453, 0.387109
1983.9976404890001049, -0.00210797, -0.00284295, -0.000909758, 0.0215345, 0.419467, 0.387191
1984.0309568180002771, -0.00214673, -0.00284629, -0.000911395, 0.0215419, 0.419336, 0.3874
1984.0642731510001795, -0.00214823, -0.00284679, -0.000911196, 0.0215436, 0.419306, 0.387461
1984.0975894840000819, -0.00214338, -0.00284902, -0.000910267, 0.0215519, 0.419159, 0.387663
1984.1309058220001589, -0.00215446, -0.00285473, -0.000909328, 0.0215674, 0.418866, 0.387804
1984.1642221840002094, -0.00219072, -0.00285842, -0.000910752, 0.0215778, 0.41872, 0.387961
1984.1975385180001012, -0.0022008, -0.00286403, -0.000909033, 0.0215951, 0.418413, 0.3883
1984.230854822000083, -0.00220537, -0.00286767, -0.000908466, 0.0216045, 0.418239, 0.388322
1984.2641711800001758, -0.00221389, -0.0028708, -0.000907854, 0.0216139, 0.418081, 0.388447
1984.2976374890001807, -0.00221856, -0.00287202, -0.000907288, 0.0216195, 0.417999, 0.388644
1984.3309538510002312, -0.00221793, -0.0028716, -0.000906445, 0.0216228, 0.417959, 0.38901
1984.3642701510002553, -0.00223524, -0.00287052, -0.000906243, 0.0216286, 0.417946, 0.389485
1984.3975865180002529, -0.00225229, -0.00286841, -0.000905596, 0.0216353, 0.417935, 0.390139
1984.4309028510001554, -0.00227625, -0.00286338, -0.000906478, 0.0216337, 0.418092, 0.390525
1984.4642191560001265, -0.0022845, -0.0028584, -0.000907196, 0.0216268, 0.418262, 0.390733
1984.4975354990001506, -0.00227848, -0.00285872, -0.000906384, 0.0216283, 0.418214, 0.390866
1984.5308518510003069, -0.00228571, -0.00286116, -0.000906033, 0.0216391, 0.418104, 0.391
1984.5641681510001035, -0.00231168, -0.00286261, -0.000907589, 0.021656, 0.418006, 0.391197
1984.5974845180001012, -0.00232234, -0.00286251, -0.000908263, 0.0216604, 0.418006, 0.391202
1984.6308007890002045, -0.00233658, -0.00286243, -0.000908948, 0.0216685, 0.417982, 0.39127
1984.6642671840002095, -0.00234754, -0.0028612, -0.000909041, 0.0216784, 0.417923, 0.391516
1984.6975834890001806, -0.00234563, -0.00286147, -0.000908106, 0.0216875, 0.417803, 0.391837
1984.7308998510002311, -0.00234991, -0.00286009, -0.000908495, 0.0216932, 0.417744, 0.392076
1984.7642161510002552, -0.00234971, -0.00285915, -0.000907583, 0.021701, 0.417667, 0.392336
1984.7975325180002528, -0.00234318, -0.00285482, -0.000907369, 0.0216928, 0.417706, 0.392446
1984.8308488510001553, -0.00235876, -0.00285006, -0.000909048, 0.021697, 0.417716, 0.392558
1984.8641651840002851, -0.00241533, -0.00284439, -0.000914504, 0.0217232, 0.4177, 0.392568
1984.8974814890002563, -0.00239894, -0.00284002, -0.000913051, 0.0217192, 0.41759, 0.39298
1984.930797818000201, -0.00241433, -0.00283882, -0.000914049, 0.021734, 0.417507, 0.393152
1984.9641141510001034, -0.00242, -0.00283741, -0.000913786, 0.0217482, 0.417357, 0.393464
1984.9975805180001771, -0.00241789, -0.0028376, -0.000913575, 0.0217482, 0.417342, 0.393502
1985.0308968180002012, -0.0024597, -0.00283993, -0.00091737, 0.0217848, 0.417249, 0.393459
1985.0642131840002094, -0.00248384, -0.002845, -0.000918479, 0.021825, 0.417087, 0.393634
1985.0975296650001383, -0.00249476, -0.0028452, -0.000919451, 0.0218338, 0.417073, 0.39359
1985.1308458510002311, -0.0025181, -0.00284683, -0.000921348, 0.0218617, 0.416962, 0.393636
1985.1641621510002551, -0.00251771, -0.00284879, -0.000920879, 0.0218734, 0.416871, 0.393799
1985.1974784840001576, -0.0025193, -0.00285077, -0.000921405, 0.0218917, 0.41662, 0.394188
1985.2307948510001552, -0.00247973, -0.00285651, -0.000917493, 0.021894, 0.416324, 0.395015
1985.2641111510001792, -0.0024499, -0.00285979, -0.000914672, 0.0219013, 0.415992, 0.395744
1985.2974275180001769, -0.0024448, -0.0028617, -0.000914409, 0.0219103, 0.415839, 0.396026
1985.3307437890002802, -0.00246882, -0.00286253, -0.000916601, 0.0219379, 0.415728, 0.396014
1985.3642101840002852, -0.00246198, -0.00286383, -0.000916086, 0.0219428, 0.415609, 0.396267
1985.3975264840000818, -0.00245774, -0.00286463, -0.000915574, 0.0219471, 0.415544, 0.396401
1985.4308428220001588, -0.00246413, -0.00286588, -0.000916462, 0.0219681, 0.415336, 0.39666
1985.4641591840002093, -0.00241942, -0.00286647, -0.00091256, 0.0219466, 0.415146, 0.397249
1985.4974755170001117, -0.00238526, -0.00286848, -0.000910189, 0.0219318, 0.41498, 0.397806
1985.5307918220000829, -0.00237303, -0.00286964, -0.000910327, 0.0219246, 0.414884, 0.398105
1985.5641081560002021, -0.00233792, -0.00287035, -0.000908564, 0.0218988, 0.414757, 0.398598
1985.5974245170002632, -0.00229653, -0.00287105, -0.000906103, 0.0218724, 0.414583, 0.399183
