time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
1682.2445853110002645, -0.00358875, -0.00301124, -0.000645811, -0.120928, 0.0195815, 0.0111357
1682.2779016440001669, -0.00352818, -0.00293596, -0.000645558, -0.120538, 0.0222528, 0.00904283
1682.311217944000191, -0.0036576, -0.00297939, -0.000744102, -0.115647, 0.0205682, 0.0297645
1682.3445342920001622, -0.0038111, -0.00315915, -0.000872034, -0.105392, 0.0117803, 0.0571431
1682.3778506160001598, -0.00380211, -0.00301814, -0.000914638, -0.109094, 0.0180619, 0.0567342
1682.4113169780002863, -0.00368765, -0.00264385, -0.000884805, -0.118734, 0.0206902, 0.0471529
1682.444633278000083, -0.00361802, -0.00249663, -0.000874592, -0.122186, 0.0212029, 0.0409252
1682.4779496160001599, -0.00353869, -0.0023303, -0.000851939, -0.129433, 0.0234305, 0.0256873
1682.5112659490000624, -0.00348305, -0.00212216, -0.000850661, -0.140297, 0.0281081, 0.00834675
1682.5445822820001922, -0.00348068, -0.00189031, -0.000912151, -0.146169, 0.0209253, 0.00817765
1682.5778986440002427, -0.00344151, -0.00180842, -0.000920028, -0.150319, 0.0161237, -0.00547488
1682.6112149780001346, -0.00338839, -0.0016933, -0.00089799, -0.158007, 0.00732545, -0.0280421
1682.6445312820001163, -0.00333539, -0.00168613, -0.000818864, -0.1642, 0.0083768, -0.0596558
1682.6778476440001668, -0.00329481, -0.00169114, -0.000748442, -0.170455, 0.013714, -0.0834943
1682.7111639300001116, -0.00326809, -0.00163481, -0.000722335, -0.174439, 0.0108978, -0.0890834
1682.7446302820001165, -0.00325175, -0.00171398, -0.000690862, -0.178691, 0.0291565, -0.113664
1682.7779466110002886, -0.00324417, -0.00180493, -0.000702999, -0.181052, 0.0476184, -0.126578
1682.8112630820000959, -0.00322059, -0.00199452, -0.000666846, -0.185856, 0.0824848, -0.159424
1682.8445793110001887, -0.00318141, -0.00197245, -0.000624537, -0.189006, 0.0759927, -0.16235
1682.8778956440000911, -0.00313723, -0.00200814, -0.0005222, -0.196239, 0.0710834, -0.18452
1682.9112119440001152, -0.00314531, -0.00209753, -0.000447104, -0.202854, 0.0801674, -0.212696
1682.9445282820001921, -0.00313581, -0.00217196, -0.000388791, -0.207244, 0.0872935, -0.22656
1682.9778446440002426, -0.00312983, -0.00228691, -0.000268792, -0.216409, 0.100047, -0.281153
1683.0111610110002403, -0.0031241, -0.00230155, -0.000239942, -0.217973, 0.101854, -0.288873
1683.0444772820001162, -0.00312541, -0.00243333, -0.000169389, -0.222634, 0.111733, -0.31694
1683.0777936010001667, -0.00312349, -0.00243933, -0.000165236, -0.222994, 0.111346, -0.319657
1683.1112599780001347, -0.00309909, -0.00241481, -0.000165335, -0.222007, 0.117298, -0.302012
1683.1445762820001164, -0.00307081, -0.00251043, -3.80782e-05, -0.223076, 0.123718, -0.298814
1683.1778926440001669, -0.00303793, -0.00240068, -4.7246e-05, -0.221193, 0.127074, -0.280109
1683.2112096010000641, -0.00300237, -0.00229678, -5.86728e-05, -0.219693, 0.130628, -0.266389
1683.2445252540001093, -0.00299307, -0.00229542, -3.18825e-05, -0.219144, 0.129229, -0.264871
1683.277841644000091, -0.00302442, -0.00233341, -8.81506e-05, -0.220345, 0.132381, -0.267903
1683.3111579780002103, -0.00306513, -0.0024732, -9.06193e-05, -0.221559, 0.118312, -0.278794
1683.3444742540002608, -0.00307114, -0.00249398, -0.000103791, -0.222293, 0.111982, -0.284631
1683.3777906440002425, -0.00303373, -0.00255875, 1.4808e-05, -0.217608, 0.0948116, -0.271413
1683.4111069490002137, -0.00301743, -0.0026518, 0.000103027, -0.214013, 0.0794709, -0.257564
1683.4445733110001129, -0.00297635, -0.00256561, 0.000140264, -0.210388, 0.11142, -0.236299
1683.4778896110001369, -0.00291505, -0.00245944, 0.000215991, -0.204402, 0.126575, -0.209314
1683.5112059780001346, -0.00282737, -0.00231933, 0.000352092, -0.193887, 0.139705, -0.167479
1683.5445222580001428, -0.00276472, -0.00226557, 0.000411748, -0.188294, 0.145853, -0.14444
1683.5778386440001668, -0.0028031, -0.00232176, 0.000399643, -0.188899, 0.14364, -0.144754
1683.6111549780002861, -0.00278504, -0.00246275, 0.000499146, -0.178926, 0.0943357, -0.111157
1683.6444712540001092, -0.00282808, -0.00261984, 0.000545534, -0.175145, 0.0425285, -0.100447
1683.6777876440000909, -0.00288053, -0.00268033, 0.000411625, -0.188614, 0.0288199, -0.15212
1683.711103944000115, -0.00294503, -0.0026798, 0.000308387, -0.199224, 0.0190379, -0.19762
1683.7444202780002342, -0.00298139, -0.00263526, 0.00025186, -0.205677, 0.0469845, -0.219311
1683.7777366160000838, -0.00299844, -0.00256766, 0.000262365, -0.206577, 0.065101, -0.221033
1683.8112029780002104, -0.00307627, -0.00263795, 0.000189443, -0.216727, 0.0708958, -0.254182
1683.8445197680002821, -0.00311955, -0.00265608, 0.000148646, -0.222448, 0.0773116, -0.273014
1683.8778356440002426, -0.00313401, -0.00265477, 0.000140137, -0.224712, 0.0786378, -0.280602
1683.9111519770001451, -0.00318464, -0.00259468, 9.58684e-05, -0.233275, 0.100006, -0.309247
1683.9444682770001691, -0.00320215, -0.00252168, 9.31554e-05, -0.238319, 0.141285, -0.32106
1683.9777846110002884, -0.00317194, -0.00252795, 9.90547e-05, -0.232509, 0.114606, -0.305612
1684.0111012820002543, -0.00319753, -0.00245896, 7.89852e-05, -0.23528, 0.137219, -0.313091
1684.0444205980002153, -0.00320799, -0.00230079, 3.55177e-05, -0.241694, 0.180375, -0.337697
1684.0777397780002502, -0.00320059, -0.00220973, 4.59187e-05, -0.241072, 0.203792, -0.334514
1684.11105901000019, -0.00319343, -0.00217301, 7.67067e-05, -0.238654, 0.220052, -0.322352
1684.1445281880000948, -0.00315852, -0.00213701, 0.000145116, -0.233988, 0.23141, -0.303289
1684.1778474190002726, -0.00308354, -0.00215173, 0.000280655, -0.226114, 0.225503, -0.275287
1684.2111666180001066, -0.00305093, -0.0021353, 0.000387823, -0.221817, 0.23237, -0.259587
1684.2444857880002473, -0.00304251, -0.00214426, 0.000411845, -0.22177, 0.238094, -0.257057
1684.27780501500024, -0.0029865, -0.00212755, 0.000531081, -0.219124, 0.247557, -0.246229
1684.3111241850001534, -0.00292332, -0.00211745, 0.00071543, -0.215445, 0.254593, -0.233109
1684.3444433790002677, -0.00288552, -0.00209635, 0.000808003, -0.214775, 0.265761, -0.228873
1684.3777625820002868, -0.00283426, -0.00208525, 0.000956269, -0.213237, 0.273316, -0.222911
1684.4110818090002795, -0.00275583, -0.00208723, 0.00119706, -0.212134, 0.289143, -0.216942
1684.4444010080001135, -0.00271248, -0.0020936, 0.00133505, -0.212065, 0.298512, -0.215292
1684.4777201780002542, -0.00263321, -0.00213066, 0.00152061, -0.211946, 0.303175, -0.21409
1684.5111894180001855, -0.00260472, -0.00215282, 0.00163864, -0.21388, 0.322489, -0.216532
1684.5445086160002575, -0.0025343, -0.00216704, 0.00187786, -0.2135, 0.326823, -0.216404
1684.5778278150000915, -0.00245815, -0.00213935, 0.00208297, -0.213732, 0.336442, -0.217572
1684.6111469850002322, -0.00241822, -0.0022296, 0.00226012, -0.217249, 0.365074, -0.222567
1684.6444662120002249, -0.00237905, -0.00231207, 0.00243805, -0.21705, 0.361264, -0.223301
1684.6777854100000695, -0.00236976, -0.0023177, 0.00248236, -0.216546, 0.357035, -0.223018
1684.7111045800002103, -0.00231443, -0.00230355, 0.00256582, -0.215853, 0.352399, -0.222935
1684.7444237740000972, -0.00232082, -0.0022767, 0.00258531, -0.215728, 0.352884, -0.222722
1684.7777429770001163, -0.00229688, -0.00215358, 0.00267894, -0.214578, 0.351156, -0.221777
1684.8110621710002306, -0.00225817, -0.00214759, 0.0027791, -0.21401, 0.352827, -0.220562
1684.8445314160001089, -0.00229589, -0.00233882, 0.00281311, -0.214827, 0.355766, -0.220386
1684.8778506140001809, -0.00233287, -0.00254153, 0.00285583, -0.215254, 0.355267, -0.219601
1684.9111697800001366, -0.00233535, -0.00260903, 0.00293173, -0.21449, 0.354332, -0.216421
1684.9444890120000764, -0.002322, -0.00261059, 0.0029474, -0.214153, 0.351806, -0.2158
1684.9778082100001484, -0.00228639, -0.00259922, 0.00296784, -0.213188, 0.350334, -0.212758
1685.0111271010002838, -0.00219694, -0.00249553, 0.00303394, -0.20972, 0.357765, -0.201869
1685.0444433100001334, -0.00204839, -0.00193605, 0.00308904, -0.200897, 0.379607, -0.179996
1685.0777596440002526, -0.00203576, -0.00195342, 0.00311008, -0.200091, 0.380585, -0.17674
1685.111075977000155, -0.00202565, -0.00197633, 0.00312782, -0.198931, 0.384648, -0.171519
1685.1443922680002743, -0.00202913, -0.00200408, 0.0031436, -0.198273, 0.384611, -0.168523
1685.1778586490001999, -0.00199097, -0.0019721, 0.00317324, -0.195635, 0.384387, -0.160253
1685.2111749770001552, -0.00189212, -0.00167992, 0.0032042, -0.189376, 0.380594, -0.141569
1685.2444912680002744, -0.00185165, -0.00162995, 0.00320265, -0.187473, 0.38197, -0.135776
1685.2778076530000817, -0.00184335, -0.00162493, 0.00319935, -0.18783, 0.382972, -0.136987
1685.3111239440002009, -0.00180579, -0.00159516, 0.00320094, -0.185487, 0.383844, -0.129129
1685.3444403110001986, -0.00175502, -0.00148045, 0.0031676, -0.182554, 0.394676, -0.123941
1685.377756644000101, -0.001732, -0.00140163, 0.00311401, -0.181683, 0.412842, -0.127484
1685.4110729490000722, -0.00170285, -0.00135207, 0.00308536, -0.17819, 0.428169, -0.118766
1685.4443894580001597, -0.00167307, -0.00128442, 0.00306072, -0.174761, 0.437832, -0.11073
1685.4777056110001467, -0.00164916, -0.00127069, 0.00303516, -0.173077, 0.445484, -0.107848
1685.5110219490002237, -0.00162554, -0.00130516, 0.00300952, -0.169227, 0.455959, -0.0960761
1685.5444882820002022, -0.00162197, -0.0013627, 0.00300157, -0.168654, 0.470249, -0.0955376
1685.5778046150001046, -0.00161287, -0.00136873, 0.00299718, -0.168103, 0.472528, -0.0949004
1685.6111209770001551, -0.00162739, -0.00144184, 0.00300051, -0.168262, 0.47398, -0.0959654
1685.6444373110002743, -0.00166877, -0.0015744, 0.00300631, -0.168396, 0.468371, -0.0950165
1685.677753611000071, -0.00169651, -0.00162369, 0.00301145, -0.168112, 0.467492, -0.0945039
1685.711069949000148, -0.00169286, -0.00164659, 0.00300548, -0.167497, 0.465764, -0.0919352
1685.7443863110001985, -0.00170786, -0.00167167, 0.00299567, -0.166631, 0.463684, -0.0889327
1685.7777026150001802, -0.00172737, -0.00168991, 0.00297463, -0.165659, 0.460436, -0.085166
1685.8110189490000721, -0.00174145, -0.0017005, 0.00296311, -0.164174, 0.456105, -0.079447
1685.8443353110001226, -0.00174548, -0.00172731, 0.00293842, -0.162765, 0.450176, -0.0734924
1685.8778016440001011, -0.0017345, -0.00172257, 0.00289217, -0.160454, 0.447562, -0.0654959
1685.9111179440001251, -0.00175096, -0.00170611, 0.00288567, -0.160801, 0.445673, -0.071165
1685.9444343110001228, -0.0017766, -0.00170484, 0.00289429, -0.161625, 0.444509, -0.0743207
1685.9777506440002526, -0.00181835, -0.00170986, 0.00291253, -0.16326, 0.444389, -0.0817755
1686.0110669440002766, -0.00186078, -0.00172332, 0.00292494, -0.164559, 0.441247, -0.0876561
1686.0443832770001791, -0.00189422, -0.00172949, 0.00293728, -0.165706, 0.437669, -0.0896745
1686.0776996440001767, -0.00191123, -0.00172795, 0.00295541, -0.166212, 0.436206, -0.0899878
1686.1110159770000791, -0.00190758, -0.00172863, 0.00295601, -0.16602, 0.435995, -0.0883113
1686.144332310000209, -0.00191587, -0.0017326, 0.00295171, -0.166035, 0.434458, -0.0882483
1686.1776486440001008, -0.00195914, -0.00171959, 0.00295321, -0.168614, 0.43649, -0.0956479
1686.2109649770002306, -0.00195954, -0.00172909, 0.00295955, -0.168654, 0.436409, -0.0938363
1686.2444312770001034, -0.00197515, -0.00172006, 0.00296548, -0.169102, 0.438504, -0.0970293
1686.2777476100002332, -0.00197544, -0.0017161, 0.00298762, -0.169258, 0.441203, -0.0965412
1686.3110639770002308, -0.00196004, -0.00169996, 0.00302225, -0.169147, 0.445942, -0.0960599
1686.3443802770002549, -0.00192432, -0.00170978, 0.00308638, -0.168901, 0.446894, -0.0916622
1686.3776966100001573, -0.0019277, -0.00179711, 0.00314343, -0.168682, 0.441869, -0.0850109
1686.4110129440002765, -0.00192026, -0.0018171, 0.00318742, -0.168719, 0.440695, -0.0833347
1686.4443292820001261, -0.00185426, -0.00179597, 0.00327159, -0.168324, 0.443521, -0.0807586
1686.4776456100000814, -0.00183373, -0.00186511, 0.00337651, -0.167858, 0.442451, -0.0752121
1686.5109619440002007, -0.00180402, -0.0019159, 0.00346016, -0.167254, 0.441475, -0.0711559
1686.5442782770001031, -0.00176293, -0.00188774, 0.00350578, -0.167139, 0.442994, -0.0706585
1686.5777446100000816, -0.00172887, -0.00191931, 0.00360495, -0.166797, 0.443614, -0.0679564
1686.6110609770000792, -0.00172362, -0.00196726, 0.00365421, -0.166323, 0.442713, -0.0657242
1686.6443772820002778, -0.0016516, -0.00197536, 0.00377575, -0.165429, 0.442709, -0.0637075
1686.6776936440001009, -0.00160124, -0.0019746, 0.00386405, -0.165467, 0.443965, -0.0631653
1686.7110099770002307, -0.00156466, -0.00206715, 0.00399392, -0.164171, 0.442635, -0.0593201
1686.7443262820002019, -0.00145762, -0.00195901, 0.00414815, -0.162023, 0.442395, -0.0596206
1686.7776426440002524, -0.00140807, -0.00189217, 0.00422262, -0.160644, 0.441521, -0.0600904
1686.8109589770001548, -0.00141476, -0.00201912, 0.00427271, -0.160278, 0.441831, -0.0586355
1686.8442753100002847, -0.00139276, -0.00209692, 0.00431814, -0.160095, 0.442173, -0.0581631
1686.8775916440001765, -0.00134474, -0.00210177, 0.00437842, -0.159854, 0.443031, -0.0592401
1686.910907977000079, -0.00126668, -0.00210252, 0.00447135, -0.159626, 0.44377, -0.0604731
1686.9443742820001262, -0.00122658, -0.00218379, 0.00457251, -0.159255, 0.445527, -0.0616963
1686.9776906100000815, -0.00123878, -0.00227298, 0.00459232, -0.15875, 0.445718, -0.0615641
1687.0110069770000791, -0.00122481, -0.00235323, 0.00467001, -0.158496, 0.447348, -0.0625682
1687.0443233100002089, -0.00122408, -0.0024318, 0.00469907, -0.157749, 0.448482, -0.0635091
1687.0776396150001801, -0.00122307, -0.00249119, 0.00467903, -0.156882, 0.448889, -0.0638217
1687.1109559480000826, -0.00121588, -0.00251344, 0.00468923, -0.156547, 0.449255, -0.0646521
1687.1442722820002018, -0.00121846, -0.00255939, 0.00471988, -0.156505, 0.450153, -0.0649647
1687.1775886150001043, -0.00121091, -0.0026405, 0.00477116, -0.156519, 0.451337, -0.0655674
1687.2109049770001548, -0.0012183, -0.00266718, 0.00467304, -0.155271, 0.45032, -0.0650523
1687.2442212820001259, -0.00122866, -0.00271342, 0.00466251, -0.154896, 0.450604, -0.0643966
1687.2776876150001044, -0.00125228, -0.00280809, 0.00467776, -0.154721, 0.451918, -0.0636448
1687.3110039770001549, -0.00126942, -0.00284051, 0.00466931, -0.154294, 0.45247, -0.0635506
1687.3443207580000944, -0.00128174, -0.00284234, 0.00461859, -0.153592, 0.452261, -0.0627823
1687.3776366150002559, -0.00128924, -0.00279027, 0.00454275, -0.152971, 0.450895, -0.0617491
1687.4109529440002007, -0.00126569, -0.0026944, 0.00446137, -0.152541, 0.448805, -0.0609895
1687.4442692820002776, -0.00125645, -0.00260396, 0.00440528, -0.152129, 0.447139, -0.0605557
1687.4775869630002489, -0.00126931, -0.00253793, 0.00437908, -0.151083, 0.44636, -0.0606539
1687.5109019440001248, -0.00131228, -0.00261934, 0.00439633, -0.150051, 0.448259, -0.0603649
1687.544218253000281, -0.00130478, -0.00253661, 0.00445028, -0.149528, 0.447437, -0.0623918
1687.5775346440002522, -0.00132664, -0.00256831, 0.00438753, -0.148639, 0.447671, -0.059836
1687.6110009200001514, -0.00135156, -0.00251803, 0.00436644, -0.149328, 0.445819, -0.0592445
1687.6443172820002019, -0.00136317, -0.00241272, 0.00435621, -0.150556, 0.442314, -0.0594098
1687.6776336440002524, -0.00137723, -0.00244247, 0.00434516, -0.151573, 0.442338, -0.0596503
1687.7109499720002077, -0.00138138, -0.00243031, 0.00434716, -0.152628, 0.441277, -0.0604354
1687.7442663100002846, -0.00137807, -0.00242418, 0.00437994, -0.154113, 0.440526, -0.0626993
1687.7775826440001765, -0.00137175, -0.00232856, 0.00432619, -0.155308, 0.435934, -0.0618032
1687.810898977000079, -0.00140367, -0.00239827, 0.00424559, -0.156061, 0.43623, -0.0598245
1687.844215277000103, -0.00139118, -0.00237684, 0.0043064, -0.157779, 0.435181, -0.0634584
1687.87753161500018, -0.00135511, -0.00228811, 0.00435905, -0.159962, 0.431365, -0.067226
1687.9108479770002305, -0.0013374, -0.00214737, 0.00424625, -0.159496, 0.425132, -0.0623952
1687.9441643100001329, -0.00136347, -0.0022098, 0.00413742, -0.157423, 0.427491, -0.0569282
1687.9776306440001008, -0.00137688, -0.00227617, 0.00407687, -0.156546, 0.429699, -0.0543757
1688.0109469440001249, -0.00139338, -0.00237995, 0.00406652, -0.155528, 0.43438, -0.0536005
1688.0442633100001331, -0.00140997, -0.00249132, 0.00407473, -0.154781, 0.439513, -0.0539143
1688.0775796200002787, -0.00144872, -0.00274593, 0.00405647, -0.152734, 0.451163, -0.0530405
1688.1108959440002764, -0.00158506, -0.00336616, 0.00419536, -0.15321, 0.477204, -0.0625021
1688.1442122770001788, -0.00156764, -0.00338486, 0.00421864, -0.153339, 0.47832, -0.0639252
1688.1775286100000812, -0.00155369, -0.00341637, 0.00424724, -0.153697, 0.479802, -0.0658123
1688.2108449770000789, -0.00154595, -0.00349431, 0.00430266, -0.154544, 0.483085, -0.0693572
1688.2441612770001029, -0.00157521, -0.00357002, 0.00423319, -0.153165, 0.486242, -0.0656701
1688.2774776440001006, -0.00158131, -0.00366513, 0.00428141, -0.152771, 0.491659, -0.0683214
1688.3109439480001583, -0.00158303, -0.00373788, 0.0043183, -0.152803, 0.49525, -0.0703582
1688.3442602770001031, -0.00161524, -0.00383681, 0.00425859, -0.151527, 0.499323, -0.067211
1688.3775766430001113, -0.00162248, -0.00394875, 0.00429832, -0.15099, 0.505203, -0.0693209
1688.4108929770002305, -0.00161459, -0.00392863, 0.00427838, -0.1507, 0.504456, -0.0684102
1688.444209253000281, -0.00159433, -0.00391575, 0.00430198, -0.151155, 0.503846, -0.0696601
1688.4775256150001042, -0.00159116, -0.00395361, 0.00431013, -0.151014, 0.50556, -0.0700469
1688.5108419770001547, -0.0016092, -0.00400463, 0.0042161, -0.149728, 0.507357, -0.0657609
1688.5441582770001787, -0.00163953, -0.00406932, 0.00410759, -0.14728, 0.510486, -0.060874
1688.5774746100000812, -0.00166639, -0.00406606, 0.0040682, -0.146206, 0.51056, -0.0588502
1688.610790943000211, -0.00169483, -0.0040905, 0.003984, -0.145029, 0.511256, -0.0551404
1688.6441073100002086, -0.00174513, -0.00410966, 0.00388525, -0.143458, 0.511862, -0.0507847
1688.6775736430001871, -0.00178544, -0.00410904, 0.00380203, -0.142007, 0.51174, -0.0471432
1688.7108899770000789, -0.00181358, -0.00412667, 0.00369087, -0.140759, 0.511956, -0.0426278
1688.7442063100002088, -0.00182137, -0.00409719, 0.00362745, -0.140047, 0.510628, -0.0401828
1688.7775226150001799, -0.00184046, -0.00406369, 0.00356395, -0.139245, 0.509115, -0.0375295
1688.8108389430001353, -0.00187057, -0.00404924, 0.00336026, -0.136789, 0.507698, -0.0295086
1688.8441553100001329, -0.00189342, -0.0039628, 0.00303761, -0.132743, 0.503076, -0.0169617
1688.8774716430002627, -0.00189753, -0.00388349, 0.00293234, -0.131845, 0.49953, -0.0129097
1688.9107879770001546, -0.0019068, -0.00381233, 0.00285221, -0.131111, 0.496457, -0.00969874
1688.9441042820001257, -0.00191469, -0.00375181, 0.00274288, -0.130423, 0.493524, -0.00553901
1688.9774206100000811, -0.00194658, -0.00353132, 0.00238641, -0.127678, 0.483283, 0.00855445
1689.0108869430002869, -0.00198101, -0.00356962, 0.00231079, -0.126181, 0.484622, 0.0121642
1689.0442032770001788, -0.00201937, -0.00360039, 0.00221169, -0.124078, 0.485658, 0.0170888
1689.0775196150002557, -0.0020367, -0.00354633, 0.00214521, -0.123121, 0.483344, 0.0203287
1689.1108359480001582, -0.00204988, -0.00348873, 0.00204508, -0.122364, 0.480646, 0.0245673
1689.1441523100002087, -0.00205796, -0.00344943, 0.00202935, -0.123254, 0.478865, 0.0243611
1689.1774686100002327, -0.00206457, -0.00338446, 0.00199613, -0.124305, 0.475952, 0.0245659
1689.2107849770002304, -0.00204371, -0.00327728, 0.00197467, -0.125305, 0.471158, 0.0244877
1689.2441013100001328, -0.00206347, -0.00319993, 0.00183139, -0.123187, 0.46719, 0.0325975
1689.277417615000104, -0.00207499, -0.00315566, 0.00170533, -0.121747, 0.464783, 0.0390507
1689.3107339480002338, -0.00209095, -0.00311903, 0.00160962, -0.120592, 0.462931, 0.0442324
1689.3440502810001362, -0.002042, -0.00304624, 0.00154415, -0.120738, 0.458994, 0.0464125
1689.3775166430002628, -0.00202006, -0.00296727, 0.00152922, -0.120936, 0.455078, 0.0473284
1689.4108329430002868, -0.00202313, -0.00294027, 0.00148383, -0.120981, 0.453501, 0.0492694
1689.4441492770001787, -0.00200197, -0.00295548, 0.00145572, -0.121323, 0.454082, 0.0493979
1689.4774656150002556, -0.00197358, -0.00292094, 0.00142261, -0.121668, 0.451789, 0.0504548
1689.510781943000211, -0.00199081, -0.00294707, 0.00138582, -0.121002, 0.453177, 0.052684
1689.5440982810002879, -0.00199649, -0.00299496, 0.00139162, -0.120795, 0.455924, 0.0520376
1689.577414643000111, -0.00201893, -0.00308659, 0.00138158, -0.119556, 0.461342, 0.0529277
1689.6107309530002567, -0.00202617, -0.0031123, 0.00136692, -0.119111, 0.462791, 0.0539315
1689.6440473100001327, -0.00201983, -0.00316183, 0.00138493, -0.119138, 0.465671, 0.0522874
1689.6773636430002625, -0.00202016, -0.00318927, 0.00136021, -0.118417, 0.467305, 0.0537938
1689.710829915000204, -0.00206841, -0.00329831, 0.0012844, -0.115961, 0.473846, 0.0588938
1689.7441462810002122, -0.00207294, -0.00334426, 0.00128856, -0.116048, 0.476329, 0.0580733
1689.7774626430002627, -0.00207395, -0.00335271, 0.00129028, -0.115724, 0.477017, 0.0580707
1689.8107789620000858, -0.00210117, -0.00341646, 0.00123752, -0.114164, 0.480826, 0.0611932
1689.8440953100002844, -0.00212001, -0.0034965, 0.00126206, -0.113688, 0.485748, 0.0595393
1689.8774116150002556, -0.00212631, -0.00352209, 0.00125423, -0.113319, 0.487237, 0.0599199
1689.9107279150002796, -0.00213798, -0.00355607, 0.00120005, -0.11245, 0.488867, 0.0627839
1689.9440443100002085, -0.00214868, -0.00357311, 0.00113934, -0.111598, 0.489536, 0.0658756
1689.9773606150001797, -0.00214301, -0.00356815, 0.00109716, -0.111053, 0.489154, 0.0676613
1690.0106769480000821, -0.00217539, -0.00363765, 0.00104683, -0.109705, 0.492731, 0.0699212
1690.0439932810002119, -0.00220856, -0.00371812, 0.000972817, -0.108107, 0.496827, 0.0729964
1690.0774596430001111, -0.00222313, -0.0037556, 0.000864321, -0.106519, 0.49868, 0.0771866
1690.1107759770002303, -0.0022186, -0.00374927, 0.000735733, -0.104608, 0.49835, 0.0813662
1690.1440922670001328, -0.00220247, -0.00376952, 0.000662134, -0.103693, 0.499113, 0.0835341
1690.1774086430002626, -0.00221275, -0.00376713, 0.000559969, -0.102865, 0.498959, 0.0867945
1690.2107249480002338, -0.00223057, -0.00379648, 0.000432032, -0.101593, 0.500137, 0.0904943
1690.2440413100002843, -0.0022347, -0.00382916, 0.000346108, -0.100833, 0.501328, 0.0928635
1690.2773576430001867, -0.00225798, -0.00381309, 0.000324388, -0.100725, 0.500745, 0.093479
1690.3106739770000786, -0.00225628, -0.00378524, 0.00029737, -0.100632, 0.499523, 0.0939299
1690.3439908810000816, -0.00225302, -0.00375263, 0.000269292, -0.100621, 0.498175, 0.0943849
1690.3773066430001109, -0.00228897, -0.0037425, 0.000224902, -0.100335, 0.497831, 0.095438
1690.4107729430002109, -0.002344, -0.00373883, 0.000135858, -0.0995279, 0.497586, 0.0974598
1690.4440893100002086, -0.00236776, -0.00371665, 9.67808e-05, -0.0995851, 0.496885, 0.0982344
