time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
-1, 0, 0, 0, 0, 0, 0
780.75935576500000934, 0, 0, 0, 0, 0, 0
780.79267210299997259, -0.007586, -0.00562979, -0.00148714, -1.83157e-05, -8.10827e-05, -6.12666e-05
780.8259884650000231, -0.00525459, -0.00163652, -0.000725974, -0.00296934, 0.000571614, 0.000584556
780.85930478900002072, -0.00438116, -0.00360754, 0.00103904, -0.00397394, 9.84984e-05, 0.000876991
780.89262113200004478, -0.00152977, -0.00267492, -0.000250491, -0.0180261, -0.000341291, 0.00409927
780.92593743600002654, -0.00147871, -0.00110703, -0.000603447, -0.0405045, -0.0010064, 0.00925991
780.95925376499997128, -0.00107031, -0.00280344, -0.00075896, -0.0289119, -0.000752195, 0.00673064
780.99257007400001385, -0.00116994, -0.00276322, -0.000859137, -0.0493862, -0.00115379, 0.0112794
781.02603643199995531, -0.00146797, -0.00264228, -0.00102244, -0.0671085, -0.00139997, 0.0151685
781.05935279799996351, -0.00188889, -0.00304629, -0.000989441, -0.0631854, -0.00137754, 0.0143138
781.09266913199996907, -0.00207244, -0.00292708, -0.00100466, -0.0726161, -0.00137119, 0.0163516
781.12598540800001956, -0.00225056, -0.00286618, -0.00107158, -0.0752659, -0.0013466, 0.0169245
781.15930179800000133, -0.00233214, -0.00303925, -0.00114858, -0.0764443, -0.00133116, 0.0171647
781.19261813200000688, -0.00242286, -0.00291487, -0.00116145, -0.0810701, -0.0012049, 0.0181559
781.22593443200003094, -0.0024146, -0.00287987, -0.00114002, -0.0829185, -0.00112665, 0.0185586
781.25925076999999419, -0.00225445, -0.00284623, -0.00116294, -0.0849447, -0.00102656, 0.0190073
781.29256713200004469, -0.00217533, -0.00270588, -0.001171, -0.0896603, -0.000762034, 0.0200851
781.32588343199995506, -0.00208657, -0.00270927, -0.00118326, -0.0893145, -0.000781909, 0.0200085
781.35919976499997119, -0.0019749, -0.00276006, -0.00120887, -0.0870135, -0.000940931, 0.0194397
781.39266610300001048, -0.00194089, -0.00268944, -0.00125433, -0.0884865, -0.000840212, 0.0198059
781.42598243199995522, -0.00190018, -0.00252759, -0.00124007, -0.0915965, -0.000613144, 0.0206291
781.45929876499997135, -0.00189086, -0.00239069, -0.00126609, -0.0930205, -0.000506211, 0.0210193
781.49261513199996898, -0.00185822, -0.00224908, -0.00127087, -0.0934874, -0.000468299, 0.0211651
781.52593143599995074, -0.00180018, -0.00218532, -0.00126694, -0.0933237, -0.000480118, 0.0211442
781.55924776500000917, -0.00173191, -0.00208054, -0.00130948, -0.093773, -0.000445942, 0.0213247
