time px py pz qx qy qz qw
193449.341474968 0.180455 -0.542381 -1.339447 -0.241038 -0.034701 -0.066067 0.967642
193449.441423968 0.182486 -0.559668 -1.354103 -0.261973 -0.032970 -0.068209 0.962097
193449.541522939 0.183482 -0.575272 -1.363415 -0.284365 -0.032044 -0.070539 0.955581
193449.641471968 0.184344 -0.592304 -1.372323 -0.309785 -0.030640 -0.072994 0.947505
193449.741420929 0.184752 -0.608731 -1.375211 -0.339668 -0.029963 -0.076008 0.936990
193449.841369934 0.185101 -0.630526 -1.376803 -0.370979 -0.029989 -0.079253 0.924767
193449.941468968 0.184567 -0.651453 -1.379564 -0.399510 -0.028610 -0.081641 0.912638
193450.041417968 0.183828 -0.670289 -1.381117 -0.427978 -0.026775 -0.083940 0.899484
193450.141366967 0.183031 -0.688371 -1.380991 -0.455251 -0.025363 -0.086508 0.885788
193450.241465967 0.182501 -0.706326 -1.381998 -0.479988 -0.023994 -0.088928 0.872426
193450.341414939 0.181626 -0.723202 -1.379588 -0.507834 -0.023054 -0.091456 0.856276
193450.441363967 0.180284 -0.739074 -1.373271 -0.536723 -0.022539 -0.093772 0.838229
193450.541312934 0.179002 -0.754450 -1.364360 -0.567516 -0.021000 -0.096290 0.817443
193450.641411939 0.177525 -0.771279 -1.354761 -0.596294 -0.019372 -0.098843 0.796422
193450.741360972 0.176684 -0.786025 -1.345608 -0.621282 -0.017813 -0.101563 0.776773
193450.841309934 0.175317 -0.800380 -1.336511 -0.646137 -0.015462 -0.103906 0.755958
193450.941408972 0.173885 -0.813829 -1.325484 -0.672216 -0.013348 -0.106324 0.732559
193451.041357967 0.171603 -0.828639 -1.313362 -0.696701 -0.011114 -0.108733 0.708986
193451.141306924 0.170288 -0.843093 -1.300205 0.720208 0.010171 0.109181 -0.685038
193451.241255934 0.167545 -0.865555 -1.289237 0.735975 0.008734 0.111242 -0.667750
193451.341354982 0.166812 -0.887475 -1.278818 0.749167 0.008171 0.111154 -0.652937
193451.441303967 0.165648 -0.912496 -1.268527 0.759048 0.008868 0.111362 -0.641379
193451.541252967 0.162802 -0.942430 -1.258836 0.767603 0.008500 0.111740 -0.631052
193451.641351939 0.158676 -0.977645 -1.250416 0.772619 0.008155 0.113326 -0.624620
193451.741300962 0.156123 -1.003819 -1.245558 0.780270 0.008513 0.112816 -0.615125
193451.841249967 0.153946 -1.025270 -1.237935 0.788159 0.008198 0.113525 -0.604856
193451.941198939 0.151363 -1.049972 -1.233290 0.789492 0.008649 0.113325 -0.603145
193452.041297934 0.148189 -1.074963 -1.227460 0.789013 0.009170 0.113308 -0.603768
193452.141246967 0.146815 -1.096441 -1.220658 0.790269 0.010048 0.112109 -0.602334
193452.241195939 0.143124 -1.129071 -1.213171 0.788629 0.009317 0.113239 -0.604280
193452.341294934 0.141862 -1.148112 -1.206784 0.789778 0.009910 0.112788 -0.602852
193452.441243929 0.140014 -1.168027 -1.200419 0.790625 0.010076 0.112989 -0.601701
193452.541192967 0.138592 -1.188543 -1.194360 0.790736 0.010441 0.112519 -0.601636
193452.641141948 0.136632 -1.207972 -1.188180 0.791089 0.010657 0.112563 -0.601161
193452.741240967 0.134562 -1.230370 -1.181819 0.791583 0.010859 0.112779 -0.600465
193452.841189934 0.132482 -1.252687 -1.175791 0.792640 0.010521 0.113263 -0.598985
193452.941138938 0.130072 -1.276394 -1.167926 0.793188 0.010095 0.113649 -0.598192
193453.041237967 0.127823 -1.300094 -1.159996 0.794539 0.009410 0.113810 -0.596378
193453.141186972 0.125938 -1.323060 -1.152222 0.795597 0.009584 0.113868 -0.594951
193453.241135938 0.121910 -1.346893 -1.144513 0.796624 0.009522 0.114367 -0.593481
193453.341084967 0.119527 -1.369786 -1.136826 0.798170 0.009180 0.114309 -0.591416
193453.441183938 0.117077 -1.391924 -1.128920 0.799966 0.009586 0.114542 -0.588934
193453.541132934 0.112269 -1.415862 -1.118371 0.801715 0.010043 0.115439 -0.586367
193453.641081938 0.109620 -1.440048 -1.108212 0.804760 0.009132 0.115903 -0.582104
193453.741180967 0.105353 -1.465462 -1.096541 0.808617 0.008733 0.116435 -0.576632
193453.841129934 0.102140 -1.489379 -1.084992 0.813182 0.008122 0.117436 -0.569980
193453.941078934 0.098835 -1.515922 -1.072160 0.817635 0.007602 0.117474 -0.563573
193454.041027967 0.096465 -1.538894 -1.060239 0.822552 0.007057 0.117703 -0.556331
193454.141126967 0.093221 -1.561379 -1.047125 0.827257 0.006947 0.117697 -0.549314
193454.241075967 0.090768 -1.581455 -1.034424 0.831939 0.006691 0.117271 -0.542292
193454.341024967 0.087587 -1.603845 -1.019843 0.837002 0.006502 0.116839 -0.534541
193454.441123929 0.082902 -1.629076 -1.001685 0.842149 0.006073 0.118435 -0.526044
193454.541072967 0.079013 -1.651065 -0.988558 0.846004 0.005446 0.118623 -0.519784
193454.641021938 0.076540 -1.669106 -0.978373 0.846422 0.006461 0.117526 -0.519342
193454.741120938 0.074085 -1.689973 -0.967711 0.845676 0.006647 0.117115 -0.520646
193454.841069967 0.071346 -1.711362 -0.957969 0.843242 0.007767 0.116000 -0.524811
193454.941018938 0.068211 -1.736421 -0.948972 0.838505 0.007588 0.116295 -0.532286
193455.040967967 0.066070 -1.759989 -0.942020 0.831596 0.008632 0.115516 -0.543167
193455.141066938 0.064427 -1.785021 -0.936583 0.822930 0.009601 0.114759 -0.556349
193455.241015938 0.062208 -1.812409 -0.931703 0.813862 0.009908 0.114370 -0.569606
193455.340964967 0.059927 -1.837278 -0.927326 0.807121 0.010855 0.113401 -0.579291
193455.441063971 0.055905 -1.866415 -0.917803 0.805212 0.010431 0.113910 -0.581850
193455.541012938 0.053390 -1.895335 -0.908679 0.803596 0.010907 0.113463 -0.584158
193455.640961967 0.049725 -1.927415 -0.897227 0.802868 0.011217 0.114039 -0.585041
193455.740910967 0.046888 -1.958221 -0.887067 0.802376 0.010589 0.115045 -0.585529
193455.841009967 0.043563 -1.988223 -0.877044 0.801552 0.010654 0.115668 -0.586533
193455.940958967 0.040046 -2.018840 -0.866942 0.800917 0.010705 0.116022 -0.587329
193456.040907967 0.037575 -2.049459 -0.856774 0.800194 0.010564 0.115985 -0.588324
193456.141006967 0.034726 -2.079941 -0.846493 0.799411 0.010593 0.115844 -0.589414
193456.240955967 0.030876 -2.110461 -0.836139 0.799028 0.010336 0.116516 -0.589806
193456.340904933 0.026230 -2.137996 -0.828788 0.798115 0.010390 0.116330 -0.591076
193456.440853933 0.023662 -2.166666 -0.820264 0.797662 0.010095 0.116216 -0.591715
193456.540952933 0.020730 -2.197129 -0.810374 0.796967 0.010165 0.116341 -0.592626
193456.640901967 0.018500 -2.224267 -0.802398 0.795065 0.010315 0.116227 -0.595195
193456.740850933 0.015815 -2.252581 -0.794771 0.792480 0.010922 0.116062 -0.598654
193456.840949933 0.012895 -2.282036 -0.786008 0.789755 0.011178 0.116145 -0.602223
193456.940898933 0.012256 -2.307198 -0.777993 0.786602 0.011345 0.115713 -0.606415
193457.040847966 0.010457 -2.335533 -0.771245 0.783857 0.011460 0.114958 -0.610100
193457.140796962 0.008534 -2.365564 -0.764118 0.781234 0.011201 0.114678 -0.613512
193457.240895966 0.005091 -2.395732 -0.757812 0.778766 0.012209 0.114353 -0.616683
193457.340844966 0.002850 -2.425111 -0.750454 0.776294 0.012911 0.113028 -0.620020
193457.440793938 -0.000841 -2.457494 -0.744970 0.770207 0.013329 0.113665 -0.627442
193457.540892938 -0.002569 -2.488164 -0.745399 0.757289 0.015536 0.111873 -0.643239
193457.640841938 -0.003861 -2.517804 -0.747452 0.743764 0.017412 0.110556 -0.659006
193457.740790933 -0.005970 -2.546527 -0.750575 0.729422 0.018772 0.109237 -0.675025
193457.840739933 -0.007112 -2.576027 -0.754244 0.715030 0.020175 0.107491 -0.690486
193457.940838985 -0.008856 -2.603747 -0.760099 -0.700405 -0.020055 -0.107083 0.705382
193458.040787942 -0.009032 -2.616920 -0.768141 -0.681899 -0.022466 -0.104762 0.723556
193458.140736938 -0.009137 -2.633297 -0.782029 -0.656869 -0.024178 -0.102149 0.746662
193458.240835966 -0.008389 -2.645678 -0.795936 -0.629594 -0.026291 -0.099296 0.770104
193458.340784966 -0.007507 -2.661201 -0.809723 -0.601879 -0.028416 -0.096283 0.792252
193458.440733938 -0.006031 -2.672886 -0.824186 -0.573803 -0.030423 -0.093437 0.813077
193458.540682966 -0.004952 -2.679696 -0.838035 -0.545140 -0.032380 -0.090604 0.832806
193458.640781966 -0.003369 -2.688447 -0.855791 -0.516418 -0.033814 -0.087434 0.851190
193458.740731233 -0.002661 -2.695153 -0.871203 -0.492533 -0.034412 -0.084943 0.865455
193458.840679933 -0.002936 -2.698077 -0.877360 -0.482268 -0.035302 -0.083598 0.871311
193458.940778933 -0.003915 -2.700334 -0.879235 -0.479774 -0.035274 -0.083411 0.872706
193459.040729600 -0.004385 -2.702418 -0.878574 -0.480900 -0.035303 -0.083487 0.872077
193459.140683993 -0.004671 -2.702380 -0.877860 -0.481512 -0.035076 -0.083673 0.871731
193459.240638395 -0.005518 -2.696998 -0.873948 -0.482441 -0.033423 -0.084474 0.871205
193459.340742790 -0.005714 -2.677421 -0.856780 -0.502348 -0.034015 -0.084877 0.859817
193459.440697197 -0.007916 -2.653639 -0.835568 -0.523593 -0.031046 -0.088904 0.846748
193459.540651594 -0.008328 -2.621409 -0.815636 -0.536226 -0.033221 -0.088250 0.838791
193459.640756000 -0.010250 -2.608794 -0.807006 -0.540787 -0.031149 -0.090473 0.835700
193459.740710335 -0.010913 -2.594553 -0.800549 -0.541194 -0.029923 -0.091103 0.835412
193459.840664747 -0.011691 -2.571374 -0.790923 -0.540492 -0.029278 -0.091786 0.835815
193459.940619158 -0.011669 -2.537613 -0.776604 -0.539775 -0.030543 -0.091298 0.836286
193460.040721966 -0.010195 -2.507039 -0.764930 -0.539499 -0.031580 -0.090123 0.836553
193460.140670937 -0.011933 -2.486907 -0.756333 -0.539596 -0.029647 -0.091470 0.836416
193460.240619937 -0.012428 -2.461590 -0.745942 -0.539913 -0.029446 -0.091727 0.836190
193460.340718966 -0.012654 -2.436333 -0.736054 -0.539899 -0.029424 -0.091717 0.836200
193460.440667937 -0.013524 -2.412722 -0.726169 -0.539209 -0.028842 -0.092299 0.836602
193460.540616966 -0.013906 -2.385973 -0.714505 -0.538901 -0.028011 -0.092913 0.836761
193460.640565933 -0.013813 -2.357322 -0.702550 -0.539984 -0.028456 -0.092924 0.836046
193460.740664966 -0.014193 -2.330506 -0.691625 -0.539585 -0.028031 -0.093087 0.836300
193460.840613966 -0.014804 -2.304415 -0.676447 -0.539349 -0.028413 -0.093033 0.836445
193460.940562966 -0.016096 -2.274055 -0.663575 -0.538574 -0.027701 -0.093785 0.836884
193461.040661966 -0.017084 -2.239493 -0.647933 -0.538965 -0.028892 -0.093058 0.836673
193461.140610961 -0.017731 -2.207034 -0.634920 -0.539185 -0.029353 -0.093247 0.836494
193461.240559966 -0.018317 -2.171848 -0.617143 -0.538611 -0.030717 -0.093113 0.836830
193461.340508966 -0.019423 -2.140039 -0.603871 -0.538547 -0.029916 -0.092799 0.836935
193461.440607966 -0.020111 -2.107459 -0.589487 -0.538694 -0.030426 -0.092777 0.836825
193461.540556913 -0.019856 -2.077574 -0.577413 -0.538657 -0.030324 -0.092857 0.836843
193461.640505966 -0.022377 -2.039766 -0.560029 -0.538461 -0.030641 -0.093260 0.836913
193461.740604932 -0.024229 -2.001149 -0.542782 -0.538785 -0.031071 -0.093418 0.836671
193461.840553961 -0.026150 -1.969868 -0.530653 -0.538656 -0.030790 -0.093070 0.836803
193461.940502932 -0.027584 -1.934751 -0.516580 -0.538737 -0.030570 -0.092790 0.836790
193462.040451966 -0.029018 -1.898535 -0.501794 -0.538523 -0.030346 -0.092461 0.836972
193462.140550966 -0.025282 -1.877471 -0.491752 -0.538669 -0.029545 -0.092990 0.836848
193462.240499937 -0.025395 -1.845973 -0.478732 -0.538661 -0.029014 -0.092878 0.836885
193462.340448937 -0.026508 -1.813555 -0.465397 -0.538821 -0.029144 -0.092711 0.836796
193462.440547966 -0.027157 -1.780846 -0.453448 -0.539597 -0.028954 -0.092394 0.836337
193462.540496932 -0.027327 -1.748817 -0.440739 -0.539599 -0.029105 -0.092252 0.836346
193462.640445932 -0.027411 -1.715445 -0.427625 -0.540055 -0.029435 -0.091773 0.836093
193462.740394932 -0.028977 -1.682360 -0.413516 -0.541109 -0.030331 -0.091839 0.835372
193462.840493937 -0.029672 -1.648882 -0.397988 -0.540655 -0.031115 -0.091698 0.835653
193462.940442966 -0.030228 -1.612764 -0.384584 -0.540590 -0.030570 -0.090789 0.835814
193463.040391937 -0.030981 -1.575811 -0.369731 -0.540742 -0.030958 -0.090275 0.835757
193463.140490937 -0.030705 -1.539425 -0.357389 -0.541166 -0.030897 -0.089918 0.835523
193463.240439966 -0.031988 -1.505473 -0.344319 -0.541158 -0.031017 -0.090000 0.835516
193463.340388932 -0.033990 -1.472017 -0.329804 -0.541376 -0.031449 -0.089920 0.835367
193463.440337966 -0.035061 -1.436398 -0.317222 -0.541321 -0.031465 -0.089262 0.835472
193463.540436965 -0.033504 -1.403510 -0.306714 -0.542056 -0.031234 -0.089205 0.835010
193463.640385965 -0.033992 -1.370854 -0.293325 -0.541871 -0.031050 -0.089209 0.835137
193463.740334937 -0.035246 -1.340188 -0.281841 -0.542152 -0.030765 -0.089700 0.834912
193463.840433961 -0.036662 -1.305570 -0.269530 -0.542064 -0.030345 -0.089494 0.835007
193463.940382932 -0.036374 -1.279598 -0.259790 -0.542325 -0.030283 -0.089296 0.834861
193464.040331965 -0.037785 -1.247974 -0.246697 -0.542451 -0.029765 -0.089810 0.834742
193464.140430975 -0.038348 -1.213279 -0.232099 -0.542206 -0.029386 -0.090195 0.834874
193464.240379965 -0.039392 -1.179381 -0.218262 -0.542046 -0.029231 -0.090512 0.834949
193464.340328932 -0.041493 -1.154349 -0.205425 -0.541242 -0.029392 -0.091016 0.835410
193464.440277937 -0.043488 -1.120794 -0.191271 -0.540992 -0.029528 -0.091566 0.835507
193464.540377427 -0.045390 -1.086495 -0.176993 -0.540750 -0.028531 -0.091540 0.835701
193464.640325965 -0.046906 -1.056000 -0.163323 -0.540296 -0.028230 -0.092759 0.835870
193464.740274922 -0.048754 -1.026795 -0.149637 -0.533638 -0.028780 -0.091862 0.840217
193464.840376908 -0.050155 -0.988444 -0.140122 -0.524973 -0.029474 -0.091726 0.845648
193464.940322908 -0.051154 -0.949799 -0.130310 -0.511204 -0.030854 -0.090311 0.854144
193465.040271932 -0.052236 -0.922144 -0.112697 -0.507207 -0.030321 -0.089696 0.856608
193465.140220965 -0.054747 -0.889853 -0.093071 -0.505966 -0.029846 -0.089739 0.857353
193465.240319965 -0.056203 -0.854564 -0.077772 -0.506070 -0.029660 -0.089931 0.857278
193465.340268965 -0.057359 -0.823091 -0.063111 -0.505744 -0.029719 -0.090697 0.857388
193465.440217903 -0.058673 -0.790277 -0.046018 -0.505187 -0.029032 -0.090831 0.857725
193465.540316970 -0.059577 -0.756449 -0.030399 -0.505224 -0.029454 -0.090752 0.857698
193465.640265965 -0.060039 -0.722144 -0.013096 -0.505207 -0.029773 -0.090541 0.857719
193465.740214937 -0.060946 -0.690721 0.003948 -0.504808 -0.030002 -0.090722 0.857927
193465.840163937 -0.062162 -0.655475 0.023362 -0.504740 -0.030464 -0.091013 0.857920
193465.940262932 -0.061994 -0.621937 0.038630 -0.505072 -0.031332 -0.091145 0.857679
193466.040211965 -0.063444 -0.585730 0.055928 -0.504672 -0.031556 -0.090697 0.857954
193466.140160965 -0.061834 -0.565569 0.065040 -0.505054 -0.031553 -0.091152 0.857681
193466.240259937 -0.062784 -0.534471 0.081013 -0.505093 -0.031759 -0.090948 0.857672
193466.340208965 -0.063318 -0.500762 0.097372 -0.504693 -0.031954 -0.091238 0.857869
193466.440157965 -0.064906 -0.466692 0.113546 -0.505418 -0.032146 -0.091472 0.857410
193466.540106932 -0.066404 -0.431870 0.130669 -0.505094 -0.032459 -0.091065 0.857632
193466.640205932 -0.067191 -0.400589 0.144671 -0.505174 -0.032189 -0.090928 0.857610
193466.740154932 -0.068396 -0.367317 0.160773 -0.505086 -0.032140 -0.090695 0.857688
193466.840103965 -0.068680 -0.338089 0.175004 -0.505314 -0.031553 -0.091267 0.857516
193466.940202932 -0.069671 -0.305977 0.192116 -0.504995 -0.031295 -0.091280 0.857711
193467.040151965 -0.071321 -0.269919 0.212239 -0.504389 -0.031013 -0.091182 0.858089
193467.140100932 -0.072308 -0.241946 0.225663 -0.504171 -0.031371 -0.090626 0.858262
193467.240049936 -0.072918 -0.212299 0.244308 -0.504296 -0.030977 -0.091279 0.858134
193467.340148965 -0.075281 -0.174230 0.261510 -0.504603 -0.030998 -0.091109 0.857971
193467.440097965 -0.077704 -0.142389 0.275749 -0.504595 -0.031549 -0.091469 0.857917
193467.540046936 -0.080481 -0.106649 0.293269 -0.504118 -0.032175 -0.091303 0.858192
193467.640145936 -0.082332 -0.080153 0.306150 -0.504709 -0.032313 -0.091295 0.857840
193467.740094932 -0.084077 -0.053993 0.319008 -0.504370 -0.032811 -0.091433 0.858006
193467.840043965 -0.085779 -0.021442 0.335969 -0.504129 -0.033260 -0.091659 0.858106
193467.939992965 -0.088625 0.017085 0.356645 -0.503677 -0.033445 -0.092014 0.858326
193468.040091936 -0.090010 0.045621 0.370085 -0.504396 -0.034028 -0.092043 0.857878
193468.140040965 -0.091181 0.078894 0.386461 -0.503733 -0.034057 -0.091581 0.858316
193468.239989965 -0.091536 0.109942 0.399899 -0.503520 -0.033632 -0.091768 0.858438
193468.340088936 -0.092817 0.143595 0.417947 -0.503279 -0.033677 -0.091839 0.858570
193468.440037965 -0.090944 0.167440 0.424110 -0.504637 -0.032718 -0.092699 0.857717
193468.539986931 -0.091359 0.193542 0.437888 -0.503308 -0.033208 -0.092099 0.858543
193468.639935965 -0.092525 0.207037 0.445171 -0.502526 -0.033607 -0.091519 0.859047
193468.740034931 -0.093669 0.204094 0.444524 -0.503991 -0.032434 -0.092744 0.858102
193468.839983936 -0.094105 0.203678 0.444381 -0.503370 -0.032347 -0.092840 0.858460
193468.939932965 -0.094105 0.206129 0.444896 -0.501754 -0.034540 -0.091065 0.859510
193469.040031965 -0.094992 0.193738 0.439184 -0.501672 -0.033261 -0.092226 0.859485
193469.139980965 -0.094950 0.158496 0.415456 -0.497672 -0.033738 -0.092277 0.861782
193469.239929965 -0.094172 0.145006 0.404603 -0.489600 -0.032819 -0.092136 0.866444
193469.339878965 -0.091852 0.150635 0.405858 -0.481226 -0.035545 -0.089767 0.871263
193469.439977965 -0.089819 0.155481 0.399411 -0.456924 -0.036681 -0.087310 0.884450
193469.539926965 -0.087064 0.164649 0.389639 -0.419312 -0.038940 -0.083193 0.903183
193469.639875965 -0.083998 0.171727 0.377640 -0.379056 -0.041594 -0.079090 0.921049
193469.739974931 -0.082223 0.178791 0.367376 -0.337425 -0.044097 -0.074652 0.937351
193469.839923931 -0.080000 0.190444 0.358606 -0.294060 -0.046571 -0.069685 0.952105
193469.939872931 -0.080069 0.206254 0.350058 -0.247903 -0.048749 -0.064192 0.965426
193470.039821965 -0.078694 0.225792 0.339320 -0.202083 -0.050761 -0.058827 0.976281
193470.139920965 -0.078807 0.245055 0.327643 -0.160188 -0.052891 -0.053938 0.984192
193470.239869931 -0.077348 0.254775 0.313911 -0.130263 -0.053938 -0.050303 0.988732
193470.339818964 -0.075529 0.259985 0.295963 -0.107603 -0.055122 -0.047778 0.991514
193470.439917936 -0.072364 0.265534 0.267935 -0.082660 -0.053875 -0.044082 0.994144
193470.539866936 -0.068842 0.268561 0.242429 -0.058181 -0.054028 -0.040965 0.996001
193470.639815936 -0.064771 0.271521 0.214816 -0.041852 -0.053524 -0.038648 0.996940
193470.739764931 -0.058330 0.273603 0.179232 -0.031729 -0.053570 -0.037214 0.997366
193470.839863964 -0.051919 0.272927 0.142393 -0.022197 -0.052901 -0.035767 0.997712
193470.939812964 -0.045491 0.273800 0.105209 -0.012984 -0.051844 -0.034735 0.997966
193471.039761964 -0.039341 0.275907 0.071577 -0.003263 -0.051519 -0.033687 0.998098
193471.139860964 -0.033193 0.274466 0.041934 -0.001720 -0.050957 -0.033204 0.998147
193471.239809931 -0.027654 0.273478 0.015041 -0.000901 -0.051623 -0.033284 0.998111
193471.339758964 -0.023357 0.271815 -0.013457 -0.001339 -0.052290 -0.033051 0.998084
193471.439707926 -0.018920 0.271647 -0.040181 -0.002143 -0.052786 -0.033635 0.998037
193471.539806964 -0.014132 0.268711 -0.069862 -0.003279 -0.053267 -0.033661 0.998007
193471.639755974 -0.009336 0.265311 -0.094538 -0.009140 -0.053022 -0.034493 0.997956
193471.739704969 -0.004999 0.256757 -0.119270 -0.025024 -0.053197 -0.036172 0.997615
193471.839803964 -0.000680 0.246302 -0.144058 -0.039498 -0.054323 -0.037685 0.997030
193471.939752931 0.006542 0.240240 -0.182581 -0.044033 -0.054518 -0.037786 0.996825
193472.039701936 0.013282 0.235539 -0.218965 -0.045157 -0.054083 -0.037850 0.996796
193472.139650936 0.019480 0.231744 -0.251507 -0.044520 -0.054948 -0.038468 0.996754
193472.239749969 0.025674 0.228024 -0.284580 -0.044362 -0.055548 -0.038551 0.996725
193472.339698931 0.031788 0.224383 -0.319542 -0.044254 -0.055123 -0.038116 0.996770
193472.439647964 0.039408 0.219282 -0.353774 -0.042857 -0.055250 -0.038232 0.996819
193472.539746964 0.045530 0.215059 -0.388048 -0.042364 -0.055418 -0.038090 0.996837
193472.639695964 0.050842 0.210981 -0.420269 -0.042546 -0.055470 -0.038434 0.996813
193472.739644931 0.056257 0.205734 -0.449879 -0.047977 -0.054741 -0.039287 0.996573
193472.839593964 0.062841 0.201318 -0.484933 -0.046348 -0.053861 -0.039353 0.996696
193472.939692936 0.069019 0.196859 -0.519601 -0.046654 -0.053389 -0.038961 0.996722
193473.039641931 0.076403 0.192038 -0.553039 -0.046201 -0.051989 -0.039273 0.996805
193473.139590964 0.082180 0.186924 -0.587492 -0.045901 -0.050789 -0.039087 0.996888
193473.239689959 0.088490 0.180655 -0.623673 -0.045499 -0.049539 -0.039703 0.996945
193473.339638964 0.094479 0.176442 -0.657534 -0.045189 -0.048146 -0.039690 0.997028
193473.439587907 0.099608 0.171622 -0.691621 -0.044812 -0.047301 -0.039518 0.997092
193473.539536964 0.106197 0.166357 -0.727327 -0.044909 -0.046974 -0.039440 0.997106
193473.639635964 0.114400 0.159731 -0.763637 -0.044469 -0.046753 -0.039027 0.997153
193473.739584931 0.120637 0.156238 -0.796881 -0.044536 -0.047147 -0.039248 0.997123
193473.839533935 0.126271 0.153878 -0.831358 -0.044800 -0.047672 -0.038997 0.997096
193473.939632897 0.130986 0.150768 -0.864496 -0.044867 -0.047400 -0.038374 0.997130
193474.039580484 0.135421 0.147140 -0.896035 -0.043722 -0.047711 -0.038497 0.997161
193474.139523964 0.141049 0.142840 -0.929953 -0.043165 -0.048625 -0.038173 0.997154
193474.239617559 0.147138 0.137672 -0.970479 -0.042352 -0.048697 -0.038506 0.997172
193474.339561161 0.153852 0.132961 -1.006773 -0.041848 -0.048878 -0.038092 0.997200
193474.439504798 0.160371 0.129185 -1.044199 -0.041518 -0.049528 -0.038005 0.997185
193474.539448372 0.166880 0.127803 -1.079683 -0.040955 -0.050798 -0.036996 0.997183
193474.639542752 0.172979 0.124388 -1.115239 -0.040655 -0.051407 -0.036798 0.997171
193474.739485598 0.179057 0.120726 -1.151451 -0.040478 -0.052169 -0.036334 0.997156
193474.839429172 0.182805 0.121190 -1.174918 -0.039585 -0.052617 -0.036416 0.997165
193474.939522800 0.188363 0.118046 -1.206155 -0.038989 -0.052217 -0.036141 0.997220
193475.039467900 0.194259 0.113950 -1.241298 -0.038598 -0.052352 -0.035810 0.997240
193475.139417588 0.201362 0.110868 -1.281409 -0.037723 -0.052075 -0.035470 0.997300
193475.239365964 0.206943 0.107314 -1.317826 -0.037408 -0.051746 -0.035222 0.997338
193475.339464964 0.211421 0.103396 -1.346413 -0.036990 -0.051270 -0.035595 0.997365
193475.439413930 0.217599 0.099407 -1.383586 -0.036527 -0.050522 -0.035547 0.997422
193475.539362964 0.222969 0.096109 -1.419755 -0.036323 -0.049660 -0.034884 0.997496
193475.639461935 0.228447 0.092392 -1.456624 -0.036055 -0.049323 -0.035398 0.997504
193475.739410959 0.234827 0.088296 -1.494230 -0.036245 -0.049499 -0.035351 0.997490
193475.839359935 0.240580 0.083606 -1.533782 -0.035556 -0.048839 -0.036108 0.997520
193475.939308926 0.247666 0.079647 -1.571025 -0.033474 -0.049719 -0.036165 0.997547
193476.039407930 0.253564 0.082006 -1.606150 -0.015893 -0.050177 -0.034206 0.998028
193476.139356964 0.259681 0.089001 -1.637191 0.010366 -0.051529 -0.031195 0.998130
193476.239305964 0.263567 0.096135 -1.655161 0.038240 -0.052548 -0.027824 0.997498
193476.339404959 0.264948 0.104266 -1.662436 0.065772 -0.054789 -0.024957 0.996017
193476.439353935 0.265630 0.115843 -1.668077 0.094275 -0.055095 -0.021605 0.993786
193476.539302964 0.266610 0.128360 -1.672562 0.123108 -0.055994 -0.017939 0.990650
193476.639251935 0.266987 0.140907 -1.673841 0.151593 -0.056013 -0.014273 0.986751
193476.739350930 0.267344 0.149056 -1.676623 0.173702 -0.056857 -0.011698 0.983086
193476.839299935 0.267215 0.157806 -1.676729 0.194560 -0.056616 -0.008724 0.979217
193476.939252854 0.267280 0.165590 -1.674263 0.215961 -0.056786 -0.005867 0.974732
193477.039347906 0.265705 0.163829 -1.664558 0.229389 -0.057064 -0.004462 0.971650
193477.139296930 0.264263 0.158594 -1.655064 0.228510 -0.057152 -0.004195 0.971853
193477.239245930 0.262435 0.153635 -1.643228 0.229563 -0.055673 -0.003635 0.971693
193477.339194935 0.257668 0.142609 -1.621413 0.228725 -0.057768 -0.004457 0.971765
193477.439293963 0.252968 0.135178 -1.604349 0.228541 -0.056238 -0.004154 0.971900
193477.539242935 0.249109 0.126258 -1.585788 0.228637 -0.057134 -0.004326 0.971824
193477.639191935 0.245084 0.117750 -1.566846 0.230131 -0.055612 -0.003611 0.971563
193477.739291635 0.240891 0.103585 -1.541281 0.230165 -0.057042 -0.004039 0.971470
193477.839239935 0.234950 0.092015 -1.515798 0.230916 -0.055595 -0.003077 0.971379
193477.939192030 0.229261 0.079230 -1.487233 0.230975 -0.055706 -0.002661 0.971360
193478.039137925 0.224398 0.066350 -1.466685 0.231699 -0.054674 -0.002363 0.971247
193478.139236935 0.219645 0.056636 -1.445964 0.230409 -0.053734 -0.001824 0.971607
193478.239186959 0.214462 0.044243 -1.419275 0.230148 -0.053997 -0.001933 0.971655
193478.339134982 0.209824 0.032470 -1.393119 0.230255 -0.054486 -0.001513 0.971603
193478.439233992 0.205516 0.020302 -1.371041 0.231170 -0.053793 -0.001150 0.971424
193478.539182935 0.200519 0.007186 -1.343626 0.231056 -0.054414 -0.000801 0.971417
193478.639131944 0.194855 -0.006212 -1.315465 0.231077 -0.054593 -0.001013 0.971402
193478.739080963 0.188951 -0.020774 -1.286484 0.230909 -0.055346 -0.001097 0.971399
193478.839179963 0.182129 -0.036277 -1.255545 0.231111 -0.056372 -0.001477 0.971292
193478.939128935 0.175545 -0.051501 -1.221879 0.231162 -0.057692 -0.001834 0.971202
193479.039077935 0.169718 -0.066463 -1.191391 0.231730 -0.058004 -0.002117 0.971047
193479.139176963 0.164349 -0.083007 -1.167256 0.231311 -0.058600 -0.002893 0.971109
193479.239125949 0.159491 -0.096223 -1.140781 0.229394 -0.058229 -0.003490 0.971584
193479.339074963 0.153739 -0.110706 -1.110795 0.228509 -0.058808 -0.004181 0.971755
