time px py pz qx qy qz qw
24889.411643884 -0.163287 -0.522638 1.167515 -0.193585 -0.082446 -0.000018 0.977613
24889.511595683 -0.159328 -0.532633 1.144954 -0.193508 -0.082168 -0.000063 0.977652
24889.611547424 -0.154204 -0.542106 1.130222 -0.202419 -0.085293 0.002739 0.975574
24889.711653217 -0.138890 -0.550902 1.123893 -0.205295 -0.106192 0.006709 0.972899
24889.811601054 -0.124357 -0.561513 1.114379 -0.209431 -0.126627 0.012342 0.969511
24889.911552910 -0.112046 -0.579197 1.099106 -0.214837 -0.141789 0.015891 0.966172
24890.011504642 -0.102069 -0.580821 1.077958 -0.208351 -0.151917 0.017816 0.966020
24890.111603618 -0.097415 -0.591877 1.056385 -0.209057 -0.153279 0.019399 0.965621
24890.211552651 -0.093752 -0.601370 1.032603 -0.207108 -0.152416 0.019888 0.966168
24890.311501651 -0.089948 -0.610595 1.010142 -0.206142 -0.152381 0.020007 0.966377
24890.411600623 -0.086709 -0.619887 0.987258 -0.203527 -0.152040 0.019508 0.966995
24890.511549651 -0.083261 -0.628825 0.963573 -0.202124 -0.151304 0.019693 0.967401
24890.611498651 -0.079096 -0.637783 0.942392 -0.201515 -0.152482 0.019837 0.967340
24890.711447651 -0.076228 -0.647227 0.924049 -0.200912 -0.152075 0.020295 0.967520
24890.811546651 -0.073046 -0.655985 0.903227 -0.203683 -0.147890 0.022730 0.967536
24890.911495618 -0.075880 -0.665603 0.863486 -0.218346 -0.110631 0.038176 0.968828
24891.011444651 -0.078744 -0.676183 0.807411 -0.219314 -0.064769 0.052475 0.972087
24891.111543594 -0.073654 -0.692737 0.788525 -0.219927 -0.041783 0.046291 0.973521
24891.211492651 -0.070688 -0.701064 0.773271 -0.219969 -0.047091 0.048619 0.973156
24891.311441651 -0.065062 -0.713181 0.747784 -0.220428 -0.046317 0.048326 0.973104
24891.411390618 -0.059972 -0.723143 0.728864 -0.220379 -0.047730 0.047970 0.973064
24891.511489651 -0.055039 -0.731880 0.710907 -0.220144 -0.049389 0.048016 0.973032
24891.611438651 -0.048943 -0.742697 0.691315 -0.220831 -0.051429 0.046835 0.972829
24891.711387622 -0.037691 -0.750919 0.660989 -0.217952 -0.053460 0.046215 0.973398
24891.811486651 -0.032563 -0.757931 0.642532 -0.214849 -0.055868 0.046631 0.973932
24891.911435618 -0.028154 -0.768624 0.624911 -0.214660 -0.059207 0.046490 0.973784
24892.011384651 -0.024955 -0.777048 0.610410 -0.213449 -0.064472 0.048055 0.973639
24892.111333622 -0.018934 -0.791722 0.586007 -0.215291 -0.067567 0.048097 0.973022
24892.211432617 -0.014696 -0.801471 0.566119 -0.215939 -0.070166 0.048170 0.972691
24892.311381651 -0.008988 -0.810852 0.548255 -0.217557 -0.074065 0.050030 0.971947
24892.411330651 -0.002795 -0.825992 0.520666 -0.216851 -0.075498 0.049123 0.972040
24892.511429651 0.002033 -0.836837 0.499813 -0.218217 -0.077910 0.049368 0.971532
24892.611378622 0.007752 -0.845326 0.480970 -0.217700 -0.082746 0.051226 0.971152
24892.711327651 0.013566 -0.854105 0.463938 -0.217538 -0.087230 0.052381 0.970734
24892.811276617 0.018327 -0.869193 0.438932 -0.215443 -0.088704 0.050425 0.971171
24892.911375617 0.022168 -0.879431 0.421603 -0.214600 -0.090357 0.048295 0.971314
24893.011324651 0.026564 -0.892592 0.401004 -0.214031 -0.089884 0.043921 0.971691
24893.111273617 0.031057 -0.903526 0.381381 -0.214308 -0.090149 0.041859 0.971696
24893.211372651 0.034990 -0.916356 0.361455 -0.212423 -0.089738 0.037950 0.972308
24893.311321651 0.042316 -0.930194 0.334672 -0.211154 -0.091076 0.037154 0.972491
24893.411270617 0.045100 -0.941020 0.316184 -0.210336 -0.089545 0.033566 0.972941
24893.511219622 0.049337 -0.953370 0.292628 -0.210699 -0.086867 0.030849 0.973195
24893.611318589 0.052527 -0.965914 0.271304 -0.207825 -0.084497 0.027114 0.974132
24893.711267651 0.062713 -0.988887 0.246179 -0.211482 -0.085859 0.024790 0.973288
24893.811216808 0.065392 -0.999094 0.227116 -0.210591 -0.083626 0.021345 0.973757
24893.911315651 0.067949 -1.013001 0.204686 -0.211360 -0.079280 0.016938 0.974040
24894.011264651 0.073502 -1.028449 0.175010 -0.207435 -0.076662 0.014607 0.975131
24894.111213651 0.075058 -1.041975 0.154558 -0.205988 -0.072171 0.009178 0.975846
24894.211162651 0.079067 -1.057791 0.130609 -0.203726 -0.068059 0.006287 0.976639
24894.311261617 0.081484 -1.069349 0.107869 -0.202765 -0.064184 0.002940 0.977117
24894.411210622 0.084893 -1.085107 0.086141 -0.201177 -0.060004 -0.000838 0.977715
24894.511159650 0.088090 -1.095711 0.064595 -0.200386 -0.057471 -0.002950 0.978026
24894.611258650 0.091264 -1.109931 0.033991 -0.199780 -0.053104 -0.005041 0.978388
24894.711207622 0.087180 -1.124763 0.002476 -0.201192 -0.038864 -0.009920 0.978730
24894.811156650 0.068500 -1.154826 -0.053656 -0.205045 0.004537 -0.021718 0.978501
24894.911105617 0.068867 -1.170371 -0.104923 -0.200134 0.018621 -0.020056 0.979386
24895.011204617 0.073992 -1.185395 -0.134346 -0.199422 0.020309 -0.021064 0.979477
24895.111153650 0.081892 -1.194835 -0.154664 -0.198828 0.019064 -0.020083 0.979643
24895.211102665 0.087827 -1.207167 -0.176734 -0.200529 0.018307 -0.020382 0.979305
24895.311201617 0.092274 -1.218436 -0.195630 -0.201458 0.014209 -0.022239 0.979142
24895.411150650 0.089524 -1.229220 -0.206326 -0.205864 0.010018 -0.023807 0.978240
24895.511099650 0.092541 -1.236235 -0.219293 -0.207104 0.007300 -0.023955 0.977998
24895.611048650 0.098086 -1.247065 -0.237291 -0.205256 0.000769 -0.025138 0.978385
24895.711147622 0.101034 -1.253892 -0.255815 -0.209688 -0.004674 -0.020665 0.977539
24895.811096622 0.108318 -1.260870 -0.276297 -0.213270 -0.019814 -0.015965 0.976662
24895.911045650 0.113947 -1.262738 -0.279182 -0.220397 -0.053556 -0.009501 0.973892
24896.011144650 0.120213 -1.266924 -0.296204 -0.219895 -0.070161 -0.002746 0.972993
24896.111094050 0.125632 -1.276749 -0.316751 -0.220082 -0.072628 -0.002031 0.972772
24896.211042622 0.132572 -1.288332 -0.338250 -0.219717 -0.072154 -0.001972 0.972890
24896.310991650 0.136905 -1.297245 -0.355729 -0.219149 -0.072736 -0.001798 0.972975
24896.411090622 0.140740 -1.307133 -0.374692 -0.219101 -0.072485 -0.001748 0.973004
24896.511039622 0.143122 -1.318745 -0.398290 -0.219071 -0.071417 -0.001994 0.973090
24896.610988617 0.146150 -1.328092 -0.412663 -0.223457 -0.071697 -0.002277 0.972071
24896.711087650 0.148587 -1.339590 -0.423283 -0.235035 -0.070987 -0.003758 0.969384
24896.811036650 0.149729 -1.354532 -0.434478 -0.253821 -0.071395 -0.005346 0.964598
24896.910985617 0.152478 -1.368806 -0.446777 -0.269075 -0.071674 -0.006737 0.960425
24897.010934650 0.154876 -1.383478 -0.456826 -0.284757 -0.071712 -0.008717 0.955874
24897.111033650 0.156221 -1.396928 -0.462155 -0.306243 -0.072424 -0.011027 0.949130
24897.210982664 0.157060 -1.410587 -0.466294 -0.328393 -0.072769 -0.013008 0.941644
24897.310931650 0.158198 -1.421571 -0.468302 -0.344382 -0.072711 -0.014803 0.935893
24897.411030617 0.158376 -1.428592 -0.472774 -0.350863 -0.072451 -0.015862 0.933485
24897.510979650 0.158570 -1.426894 -0.471142 -0.348693 -0.074129 -0.015288 0.934176
24897.610928617 0.156196 -1.425215 -0.472528 -0.349466 -0.072827 -0.015706 0.933982
24897.710877617 0.154591 -1.416403 -0.461335 -0.358596 -0.072302 -0.016473 0.930543
24897.810976650 0.150945 -1.399584 -0.432877 -0.379747 -0.073089 -0.018472 0.922014
24897.910925598 0.143736 -1.381405 -0.394180 -0.409548 -0.073633 -0.022163 0.909042
24898.010874650 0.138130 -1.360832 -0.358978 -0.441420 -0.073218 -0.025409 0.893948
24898.110973650 0.133384 -1.340321 -0.329053 -0.467034 -0.074951 -0.026703 0.880652
24898.210922621 0.131106 -1.336707 -0.321527 -0.471709 -0.074006 -0.027976 0.878197
24898.310871650 0.129381 -1.332234 -0.319701 -0.473256 -0.070600 -0.029807 0.877585
24898.410970588 0.127467 -1.316160 -0.309425 -0.468795 -0.072745 -0.028047 0.879860
24898.510919621 0.125304 -1.298236 -0.308201 -0.456495 -0.072904 -0.027012 0.886323
24898.610868664 0.124060 -1.284957 -0.307586 -0.433021 -0.072964 -0.025127 0.898075
24898.710817617 0.122267 -1.268852 -0.303475 -0.413646 -0.072745 -0.023249 0.907229
24898.810916650 0.118448 -1.252395 -0.288797 -0.410356 -0.072356 -0.022960 0.908761
24898.910865650 0.115304 -1.229276 -0.275885 -0.422022 -0.071723 -0.024087 0.903423
24899.010814650 0.112480 -1.213799 -0.263894 -0.422675 -0.071182 -0.024379 0.903152
24899.110913655 0.109733 -1.197725 -0.250236 -0.422187 -0.071098 -0.024389 0.903387
24899.210862616 0.107398 -1.180105 -0.237523 -0.421822 -0.070912 -0.024121 0.903580
24899.310811616 0.104043 -1.156409 -0.226358 -0.430039 -0.070187 -0.025309 0.899722
24899.410760621 0.101019 -1.140022 -0.214278 -0.430092 -0.069736 -0.026183 0.899707
24899.510859650 0.097844 -1.123031 -0.201947 -0.430165 -0.069437 -0.026427 0.899688
24899.610808650 0.094546 -1.105571 -0.187513 -0.429627 -0.069368 -0.026805 0.899939
24899.710757616 0.091250 -1.087791 -0.171545 -0.429488 -0.069510 -0.027404 0.899976
24899.810856616 0.088323 -1.072524 -0.159185 -0.429580 -0.070093 -0.027630 0.899880
24899.910805650 0.085552 -1.055955 -0.146665 -0.429253 -0.070584 -0.027674 0.899997
24900.010754616 0.083052 -1.039028 -0.133744 -0.428870 -0.071030 -0.027501 0.900150
24900.110703621 0.079719 -1.022787 -0.119904 -0.428065 -0.071976 -0.027127 0.900469
24900.210802650 0.077377 -1.005782 -0.107525 -0.428318 -0.072770 -0.027005 0.900288
24900.310751616 0.074780 -0.990305 -0.096945 -0.426480 -0.071517 -0.026345 0.901280
24900.410700621 0.071906 -0.974561 -0.086118 -0.424225 -0.068649 -0.025091 0.902602
24900.510799621 0.069408 -0.963559 -0.070830 -0.415264 -0.067742 -0.023309 0.906876
24900.610748616 0.066780 -0.947975 -0.058106 -0.408857 -0.068493 -0.021910 0.909761
24900.710697650 0.063810 -0.931988 -0.044239 -0.402105 -0.068918 -0.021403 0.912745
24900.810646650 0.059178 -0.917272 -0.023096 -0.391092 -0.067606 -0.020904 0.917627
24900.910745650 0.055926 -0.901360 -0.009404 -0.386714 -0.066794 -0.020145 0.919557
24901.010694616 0.051770 -0.887767 0.012241 -0.374778 -0.065292 -0.019142 0.924615
24901.110643621 0.049326 -0.874822 0.023885 -0.373024 -0.061728 -0.021109 0.925525
24901.210742649 0.045836 -0.857439 0.042924 -0.365793 -0.061007 -0.021527 0.928445
24901.310691649 0.042390 -0.842208 0.058506 -0.361302 -0.060515 -0.020477 0.930258
24901.410640616 0.038677 -0.824727 0.071843 -0.360038 -0.057164 -0.022363 0.930916
24901.510589616 0.035543 -0.809630 0.085967 -0.358148 -0.055131 -0.022035 0.931775
24901.610688649 0.028592 -0.784959 0.106531 -0.355588 -0.053867 -0.022621 0.932815
24901.710637621 0.024794 -0.768747 0.123745 -0.351618 -0.052101 -0.022255 0.934428
24901.810586649 0.020581 -0.751472 0.142593 -0.347464 -0.051937 -0.020249 0.936035
24901.910685649 0.014472 -0.727440 0.168105 -0.343637 -0.051720 -0.019199 0.937481
24902.010634616 0.010894 -0.712754 0.185948 -0.339424 -0.050111 -0.019261 0.939100
24902.110583668 0.006761 -0.692708 0.209519 -0.333877 -0.050415 -0.017205 0.941110
24902.210532616 0.004058 -0.677133 0.226500 -0.331264 -0.050454 -0.016553 0.942043
24902.310631630 0.000593 -0.659972 0.246604 -0.331810 -0.051452 -0.014582 0.941829
24902.410580649 -0.005010 -0.647638 0.273337 -0.338824 -0.046205 -0.018832 0.939526
24902.510529649 -0.011594 -0.635194 0.302197 -0.350678 -0.041584 -0.023091 0.935287
24902.610628616 -0.017046 -0.609398 0.339254 -0.364037 -0.044315 -0.020845 0.930096
24902.710577592 -0.019447 -0.586016 0.364568 -0.365139 -0.042562 -0.016916 0.929826
24902.810526621 -0.026472 -0.572896 0.385784 -0.364398 -0.034728 -0.027502 0.930189
24902.910475649 -0.030037 -0.556928 0.405908 -0.363966 -0.029249 -0.029510 0.930485
24903.010574616 -0.032035 -0.525772 0.432634 -0.362029 -0.032371 -0.022198 0.931340
24903.110523616 -0.032567 -0.499468 0.453147 -0.361166 -0.036492 -0.013980 0.931682
24903.210472649 -0.032364 -0.474284 0.468817 -0.355222 -0.042309 -0.002965 0.933819
24903.310571621 -0.031656 -0.449898 0.485150 -0.351303 -0.053818 0.010727 0.934652
24903.410520611 -0.036971 -0.442828 0.495645 -0.347955 -0.050876 0.006564 0.936107
24903.510469649 -0.042884 -0.441970 0.503886 -0.333470 -0.051700 -0.002367 0.941339
24903.610418649 -0.046787 -0.435915 0.519071 -0.318732 -0.058607 -0.003622 0.946024
24903.710517649 -0.052519 -0.423420 0.551417 -0.320206 -0.069405 -0.008172 0.944767
24903.810466649 -0.059096 -0.421121 0.581495 -0.334734 -0.071065 -0.016510 0.939484
24903.910415620 -0.061988 -0.410656 0.599337 -0.339995 -0.071419 -0.016058 0.937574
24904.010514649 -0.064318 -0.395696 0.618796 -0.342401 -0.071618 -0.016084 0.936682
24904.110458095 -0.067271 -0.381557 0.634580 -0.345449 -0.071873 -0.015741 0.935549
24904.210401598 -0.070354 -0.367788 0.651006 -0.348091 -0.071941 -0.015474 0.934568
24904.310345101 -0.073504 -0.352697 0.668787 -0.348973 -0.072601 -0.014678 0.934201
24904.410438595 -0.076323 -0.339909 0.684634 -0.350236 -0.073210 -0.014107 0.933689
24904.510382098 -0.077943 -0.326640 0.699745 -0.351881 -0.074519 -0.012956 0.932984
24904.610325568 -0.079418 -0.311913 0.717139 -0.353406 -0.076704 -0.012118 0.932241
24904.710419062 -0.086828 -0.299754 0.738434 -0.355199 -0.074536 -0.014852 0.931696
24904.810362570 -0.092422 -0.290460 0.755164 -0.360680 -0.070157 -0.020035 0.929831
24904.910306101 -0.096397 -0.276403 0.769084 -0.359897 -0.068995 -0.020873 0.930203
24905.010249604 -0.100455 -0.254497 0.793860 -0.361812 -0.070521 -0.020797 0.929347
24905.110348565 -0.104290 -0.235059 0.814443 -0.363760 -0.070538 -0.020899 0.928583
24905.210297561 -0.109189 -0.213972 0.836001 -0.366047 -0.071643 -0.020908 0.927599
24905.310246594 -0.113376 -0.193775 0.856832 -0.368735 -0.072245 -0.020922 0.926486
24905.410345594 -0.118581 -0.170374 0.879080 -0.373174 -0.073253 -0.020907 0.924629
24905.510294575 -0.122141 -0.151284 0.898966 -0.375292 -0.074034 -0.020684 0.923714
24905.610243594 -0.125743 -0.130899 0.918499 -0.377829 -0.074900 -0.020570 0.922611
24905.710192594 -0.129826 -0.110391 0.938627 -0.380777 -0.075267 -0.021614 0.921345
24905.810291594 -0.134414 -0.088206 0.958512 -0.384002 -0.075377 -0.021363 0.920002
24905.910240594 -0.138689 -0.068941 0.977232 -0.386042 -0.075046 -0.021177 0.919180
24906.010189560 -0.143430 -0.049163 0.996159 -0.388554 -0.075349 -0.021544 0.918087
24906.110288594 -0.147033 -0.028220 1.014878 -0.391160 -0.075059 -0.021614 0.917002
24906.210237565 -0.152486 -0.008046 1.038780 -0.393263 -0.074480 -0.022314 0.916133
24906.310186594 -0.156650 0.014092 1.057124 -0.396858 -0.074192 -0.022624 0.914597
24906.410135565 -0.160827 0.035864 1.076488 -0.399918 -0.074001 -0.023239 0.913263
24906.510234598 -0.165015 0.057188 1.095261 -0.403268 -0.074410 -0.023843 0.911740
24906.610183594 -0.170872 0.082595 1.117087 -0.408135 -0.074647 -0.024476 0.909535
24906.710132560 -0.174842 0.102304 1.136763 -0.410673 -0.074744 -0.025097 0.908367
24906.810231565 -0.179112 0.123971 1.155685 -0.413725 -0.074936 -0.025776 0.906946
24906.910180594 -0.183271 0.142572 1.181203 -0.413080 -0.075208 -0.025485 0.907226
24907.010129594 -0.186901 0.162786 1.200528 -0.415280 -0.075095 -0.025828 0.906221
24907.110078594 -0.190360 0.182962 1.219631 -0.417627 -0.075785 -0.025826 0.905084
24907.210177560 -0.193639 0.198531 1.242815 -0.415038 -0.075861 -0.026061 0.906261
24907.310126565 -0.195979 0.216526 1.255329 -0.415798 -0.075738 -0.026537 0.905909
24907.410075532 -0.200466 0.238377 1.275255 -0.415803 -0.076793 -0.026473 0.905820
24907.510174594 -0.204394 0.260660 1.293419 -0.414769 -0.077792 -0.025894 0.906225
24907.610123532 -0.209727 0.285568 1.305446 -0.398095 -0.078064 -0.024127 0.913698
24907.710072593 -0.212562 0.309410 1.309068 -0.367419 -0.079225 -0.020484 0.926449
24907.810171565 -0.215748 0.341354 1.318801 -0.328577 -0.080080 -0.016821 0.940926
24907.910120565 -0.218648 0.373152 1.326025 -0.287714 -0.080262 -0.011645 0.954276
24908.010069565 -0.219930 0.399346 1.324530 -0.246216 -0.080455 -0.007310 0.965842
24908.110018565 -0.220454 0.415621 1.315196 -0.204628 -0.079491 -0.003492 0.975600
24908.210117536 -0.221282 0.430501 1.306011 -0.163480 -0.079186 0.000644 0.983363
24908.310066532 -0.222025 0.440750 1.298092 -0.134031 -0.079245 0.003537 0.987797
24908.410015546 -0.223287 0.448534 1.293762 -0.119429 -0.079182 0.005108 0.989667
24908.510117846 -0.222490 0.449590 1.284502 -0.116241 -0.079005 0.005463 0.990059
24908.610063546 -0.220143 0.450290 1.274460 -0.107467 -0.078897 0.006402 0.991052
24908.710012593 -0.217339 0.447407 1.260457 -0.105027 -0.078486 0.006309 0.991347
24908.809961560 -0.213908 0.443968 1.245120 -0.102463 -0.078295 0.006300 0.991631
24908.910060536 -0.210641 0.440290 1.228472 -0.099960 -0.078090 0.006457 0.991901
24909.010009593 -0.207558 0.437076 1.211340 -0.098172 -0.077741 0.006540 0.992107
24909.109958593 -0.204389 0.433163 1.193225 -0.096816 -0.077472 0.006378 0.992262
24909.210057593 -0.201090 0.431332 1.176712 -0.090283 -0.076799 0.006502 0.992929
24909.310006593 -0.198029 0.427544 1.158841 -0.089041 -0.076407 0.006439 0.993072
24909.409955593 -0.194839 0.424647 1.139838 -0.087756 -0.075867 0.007042 0.993224
24909.509904560 -0.191236 0.421282 1.120374 -0.086311 -0.074872 0.007618 0.993422
24909.610003584 -0.187484 0.417218 1.101193 -0.085253 -0.073920 0.007579 0.993585
24909.709952560 -0.183447 0.416937 1.084206 -0.080228 -0.072886 0.008237 0.994074
24909.809901593 -0.180618 0.414156 1.065684 -0.079466 -0.072285 0.008278 0.994179
24909.910000560 -0.177847 0.411604 1.046901 -0.078068 -0.072050 0.008352 0.994306
24910.009949565 -0.174786 0.408770 1.028218 -0.076692 -0.071557 0.008419 0.994448
24910.109898593 -0.171800 0.405515 1.009141 -0.075434 -0.071436 0.008491 0.994552
24910.209847560 -0.166883 0.404258 0.986830 -0.071495 -0.071440 0.009213 0.994837
24910.309946960 -0.164258 0.400884 0.967638 -0.070314 -0.071200 0.009164 0.994939
24910.409895560 -0.161110 0.398166 0.948163 -0.068747 -0.070772 0.009085 0.995079
24910.509844593 -0.158323 0.395343 0.929305 -0.067442 -0.071313 0.009209 0.995129
24910.609943564 -0.155651 0.392936 0.910163 -0.065955 -0.071494 0.009371 0.995214
24910.709892593 -0.150482 0.397291 0.884970 -0.059131 -0.071587 0.009735 0.995632
24910.809841593 -0.147044 0.395402 0.865778 -0.057493 -0.072001 0.009897 0.995697
24910.909790531 -0.143092 0.392885 0.845874 -0.055912 -0.072322 0.010268 0.995760
24911.009889560 -0.139202 0.390619 0.825371 -0.054710 -0.072567 0.010409 0.995807
24911.109838593 -0.135155 0.388870 0.804505 -0.053376 -0.072579 0.010794 0.995875
24911.209787564 -0.131546 0.385077 0.778066 -0.055671 -0.073001 0.010362 0.995723
24911.309886560 -0.127713 0.384126 0.758138 -0.053690 -0.073197 0.010523 0.995816
24911.409835560 -0.123923 0.381373 0.736247 -0.052982 -0.072878 0.010581 0.995876
24911.509784564 -0.119891 0.379335 0.714470 -0.051448 -0.072894 0.010800 0.995953
24911.609733593 -0.114567 0.372249 0.686355 -0.053435 -0.072881 0.010857 0.995849
24911.709832593 -0.110774 0.370819 0.666132 -0.052112 -0.073014 0.010976 0.995908
24911.809781593 -0.107022 0.367974 0.644497 -0.051071 -0.073402 0.010832 0.995935
24911.909730560 -0.102784 0.365666 0.622475 -0.049754 -0.073513 0.010933 0.995992
24912.009829564 -0.098872 0.357436 0.597886 -0.053594 -0.073718 0.010619 0.995781
24912.109778593 -0.094846 0.357520 0.575670 -0.050644 -0.073854 0.010782 0.995924
24912.209727559 -0.089886 0.355251 0.554659 -0.049777 -0.075016 0.011453 0.995873
24912.309676559 -0.083677 0.353687 0.542923 -0.054704 -0.081058 0.014955 0.995095
24912.409775564 -0.072222 0.344483 0.525426 -0.059818 -0.092752 0.015864 0.993764
24912.509724593 -0.063462 0.342751 0.511121 -0.060692 -0.102550 0.017549 0.992719
24912.609673564 -0.055784 0.338760 0.490723 -0.062781 -0.111385 0.017790 0.991633
24912.709772559 -0.047355 0.334556 0.473524 -0.064505 -0.120677 0.018212 0.990426
24912.809721593 -0.038643 0.333335 0.458521 -0.063224 -0.130421 0.018545 0.989267
24912.909670593 -0.030744 0.329522 0.440200 -0.063502 -0.139063 0.018602 0.988070
24913.009619593 -0.024782 0.327326 0.418941 -0.061970 -0.142980 0.019005 0.987601
24913.109718559 -0.019489 0.325436 0.397473 -0.059115 -0.145220 0.018908 0.987451
24913.209667593 -0.015189 0.322621 0.375463 -0.057300 -0.145891 0.019144 0.987454
24913.309616564 -0.010698 0.321546 0.352981 -0.053645 -0.146374 0.018564 0.987599
24913.409715593 -0.007426 0.320057 0.329472 -0.049919 -0.145404 0.018186 0.987945
24913.509664593 -0.003132 0.317710 0.307490 -0.048154 -0.146100 0.017330 0.987945
24913.609613564 -0.001928 0.318659 0.281899 -0.047680 -0.137580 0.023488 0.989064
24913.709562593 -0.002248 0.326701 0.246243 -0.045813 -0.115514 0.037605 0.991536
24913.809661593 -0.003144 0.327182 0.207072 -0.050102 -0.093734 0.049278 0.993114
24913.909610593 -0.004534 0.327947 0.169065 -0.054492 -0.072638 0.061411 0.993973
24914.009559559 -0.000795 0.326069 0.141801 -0.053894 -0.067418 0.064321 0.994190
24914.109658593 0.002805 0.322985 0.121316 -0.049700 -0.067890 0.064870 0.994340
24914.209607559 0.004990 0.320093 0.093798 -0.049292 -0.062495 0.064790 0.994720
24914.309556593 0.007282 0.317642 0.067569 -0.046031 -0.059396 0.062490 0.995213
24914.409505564 0.010291 0.314825 0.039477 -0.043689 -0.054828 0.058598 0.995817
24914.509604535 0.011423 0.310106 0.015050 -0.043061 -0.050257 0.054918 0.996295
24914.609553592 0.017795 0.311713 -0.010495 -0.040733 -0.052245 0.056712 0.996190
24914.709502559 0.021549 0.312796 -0.029558 -0.038711 -0.054627 0.059493 0.995981
24914.809601531 0.025399 0.311745 -0.053728 -0.037102 -0.053182 0.060005 0.996090
24914.909550592 0.030877 0.312834 -0.076223 -0.034648 -0.055663 0.062010 0.995920
24915.009499592 0.036476 0.312794 -0.102746 -0.032742 -0.056166 0.062461 0.995928
24915.109448564 0.040207 0.313495 -0.122893 -0.031361 -0.057811 0.064661 0.995738
24915.209547592 0.043181 0.311501 -0.144428 -0.029339 -0.058376 0.064445 0.995780
24915.309496559 0.047510 0.310167 -0.168171 -0.027320 -0.058267 0.062742 0.995953
24915.409445559 0.048980 0.306878 -0.190302 -0.024188 -0.058505 0.058244 0.996293
24915.509544592 0.050324 0.301296 -0.215328 -0.021115 -0.058360 0.050152 0.996811
24915.609493559 0.050345 0.293763 -0.240332 -0.018201 -0.058737 0.040083 0.997302
24915.709442559 0.053754 0.284258 -0.269539 -0.018290 -0.058406 0.029411 0.997692
24915.809391592 0.054831 0.276779 -0.293476 -0.016387 -0.060992 0.020767 0.997788
24915.909490597 0.062950 0.271002 -0.318954 -0.017316 -0.070170 0.016021 0.997256
24916.009439592 0.067629 0.270988 -0.347018 -0.016267 -0.071515 0.016696 0.997167
24916.109388592 0.075234 0.269437 -0.383660 -0.015939 -0.071299 0.017012 0.997183
24916.209487592 0.079539 0.267620 -0.413341 -0.015388 -0.072024 0.017023 0.997139
24916.309436559 0.083856 0.264775 -0.445156 -0.016336 -0.072017 0.017133 0.997122
24916.409385559 0.090985 0.261356 -0.484484 -0.018852 -0.071928 0.017362 0.997081
24916.509334621 0.097221 0.256488 -0.517011 -0.026649 -0.071662 0.016480 0.996937
24916.609433559 0.103477 0.248330 -0.550424 -0.038087 -0.071198 0.015499 0.996614
24916.709382592 0.109544 0.237007 -0.580568 -0.055699 -0.071372 0.013915 0.995796
24916.809331564 0.115582 0.225044 -0.611141 -0.075000 -0.071244 0.012441 0.994557
24916.909430564 0.122079 0.212950 -0.640786 -0.093218 -0.071203 0.010258 0.993043
24917.009379564 0.128790 0.198955 -0.669965 -0.109963 -0.071605 0.008710 0.991315
24917.109328592 0.135283 0.185650 -0.702085 -0.120784 -0.070553 0.008007 0.990136
24917.209427592 0.140429 0.172639 -0.733403 -0.130935 -0.070131 0.006751 0.988884
24917.309376563 0.144796 0.159507 -0.763672 -0.140015 -0.069891 0.005558 0.987664
24917.409325592 0.150352 0.147498 -0.796866 -0.147066 -0.069784 0.004431 0.986652
24917.509274563 0.155916 0.131151 -0.828830 -0.159730 -0.069980 0.002568 0.984674
24917.609373592 0.160600 0.113509 -0.852545 -0.181542 -0.070660 0.000470 0.980841
24917.709322592 0.165571 0.093036 -0.872710 -0.210230 -0.071722 -0.002251 0.975015
24917.809271592 0.170210 0.071375 -0.891110 -0.237262 -0.072180 -0.005266 0.968746
24917.909370559 0.175184 0.049141 -0.908933 -0.262727 -0.072552 -0.007904 0.962106
24918.009319592 0.179922 0.028205 -0.927947 -0.281306 -0.072697 -0.010292 0.956805
24918.109268563 0.184924 0.006880 -0.948599 -0.297371 -0.072582 -0.012145 0.951922
24918.209217592 0.189047 -0.014515 -0.965938 -0.316719 -0.072466 -0.014273 0.945639
24918.309316592 0.192141 -0.035004 -0.975121 -0.342146 -0.072983 -0.016892 0.936656
24918.409265559 0.193027 -0.054801 -0.979812 -0.366243 -0.073203 -0.019411 0.927432
24918.509214530 0.196074 -0.076631 -0.983452 -0.393150 -0.073607 -0.022521 0.916246
24918.609313592 0.198434 -0.099411 -0.985034 -0.424751 -0.073137 -0.025451 0.901992
24918.709262592 0.201386 -0.123514 -0.989704 -0.452219 -0.072770 -0.028013 0.888492
24918.809211592 0.203649 -0.146126 -0.991236 -0.478872 -0.072252 -0.031091 0.874354
24918.909160592 0.206538 -0.169826 -0.994925 -0.504827 -0.071765 -0.033624 0.859575
24919.009259592 0.208783 -0.193062 -0.996053 -0.529056 -0.071110 -0.036124 0.844830
24919.109202705 0.211050 -0.216480 -0.997933 -0.551444 -0.070806 -0.038201 0.830323
24919.209145746 0.211744 -0.238518 -0.993915 -0.575900 -0.070733 -0.040202 0.813462
24919.309238869 0.212071 -0.259837 -0.988043 -0.598504 -0.070834 -0.042445 0.796853
24919.409181972 0.211492 -0.279925 -0.979112 -0.623208 -0.070635 -0.045243 0.777545
24919.509125080 0.210146 -0.294695 -0.965721 -0.649902 -0.070495 -0.047853 0.755227
24919.609072416 0.209068 -0.309937 -0.952342 -0.675303 -0.069908 -0.051010 0.732446
24919.709161277 0.208685 -0.327474 -0.938231 -0.699488 -0.068984 -0.053977 0.709256
