time px py pz qx qy qz qw
193621.659147370 -0.027069 -1.811147 1.528868 -0.237669 0.016260 0.008158 0.971176
193621.759096370 -0.028934 -1.792892 1.559189 -0.238845 0.016160 0.007772 0.970892
193621.859195408 -0.030247 -1.775000 1.590626 -0.240110 0.015927 0.007378 0.970587
193621.959144403 -0.031473 -1.757342 1.621215 -0.240631 0.015681 0.006770 0.970466
193622.059093403 -0.035335 -1.738076 1.652421 -0.234721 0.016074 0.007157 0.971903
193622.159042408 -0.037957 -1.715584 1.680890 -0.222775 0.016312 0.008033 0.974700
193622.259141370 -0.040158 -1.693544 1.709022 -0.207783 0.016297 0.008681 0.978001
193622.359090403 -0.042313 -1.682095 1.739873 -0.208182 0.016839 0.008583 0.977907
193622.459039403 -0.045368 -1.669073 1.775583 -0.206774 0.017404 0.008070 0.978201
193622.559138403 -0.046969 -1.652240 1.807890 -0.207043 0.017811 0.008073 0.978136
193622.659087375 -0.048852 -1.637262 1.839671 -0.207282 0.017939 0.007973 0.978084
193622.759036403 -0.050904 -1.622767 1.870509 -0.207662 0.017967 0.007587 0.978006
193622.858985403 -0.052796 -1.606644 1.900910 -0.209016 0.017872 0.007416 0.977721
193622.959084403 -0.054263 -1.589545 1.932357 -0.207722 0.017968 0.007476 0.977994
193623.059033370 -0.056520 -1.572017 1.965098 -0.205274 0.017018 0.007401 0.978529
193623.158982403 -0.058616 -1.555124 1.992471 -0.202038 0.017517 0.008247 0.979186
193623.259081375 -0.060756 -1.538790 2.023484 -0.198273 0.017086 0.007819 0.979967
193623.359030403 -0.063449 -1.520523 2.056611 -0.191497 0.016997 0.008288 0.981311
193623.458979379 -0.065521 -1.502973 2.091140 -0.184451 0.017060 0.008089 0.982660
193623.558928374 -0.068287 -1.486409 2.121960 -0.177386 0.016561 0.008341 0.983967
193623.659027403 -0.069582 -1.469180 2.154143 -0.169761 0.016907 0.008470 0.985304
193623.758976370 -0.072685 -1.452025 2.184955 -0.156570 0.017251 0.009197 0.987473
193623.858925341 -0.076115 -1.430641 2.220889 -0.140461 0.017661 0.009944 0.989879
193623.959024374 -0.079214 -1.409647 2.256417 -0.122834 0.018110 0.010853 0.992203
193624.058971890 -0.082226 -1.393077 2.288736 -0.103897 0.018373 0.012004 0.994346
193624.158917896 -0.084883 -1.376912 2.322817 -0.085788 0.018666 0.013117 0.996052
193624.258863931 -0.086605 -1.363279 2.357908 -0.066818 0.018899 0.014600 0.997479
193624.358959895 -0.087390 -1.351430 2.395179 -0.047354 0.018994 0.015511 0.998577
193624.458905897 -0.089503 -1.338645 2.428915 -0.028897 0.020296 0.017433 0.999224
193624.558851936 -0.091399 -1.327781 2.464301 -0.011302 0.020820 0.018298 0.999552
193624.658947928 -0.092414 -1.320396 2.500899 0.008088 0.021763 0.019382 0.999543
193624.758893897 -0.093828 -1.311994 2.537294 0.033569 0.022538 0.020353 0.998975
193624.858839931 -0.095586 -1.305356 2.571443 0.063339 0.022972 0.022120 0.997482
193624.958785933 -0.097591 -1.298600 2.607655 0.094530 0.023623 0.023769 0.994958
193625.058883403 -0.100707 -1.292955 2.638873 0.126302 0.024947 0.025635 0.991347
193625.158832369 -0.104718 -1.289370 2.672292 0.157775 0.025710 0.027553 0.986756
193625.258781412 -0.107352 -1.288429 2.705531 0.188375 0.025649 0.029272 0.981326
193625.358880346 -0.110974 -1.289162 2.740496 0.218293 0.026322 0.030796 0.975042
193625.458829422 -0.114457 -1.292813 2.775211 0.245401 0.026626 0.031344 0.968549
193625.558778374 -0.119027 -1.301497 2.810015 0.266118 0.027211 0.032776 0.962999
193625.658727403 -0.122946 -1.311739 2.838559 0.288182 0.025565 0.033129 0.956661
193625.758826374 -0.127223 -1.308217 2.849515 0.310185 0.028062 0.034874 0.949622
193625.858775403 -0.130060 -1.302404 2.863378 0.339239 0.028123 0.036037 0.939589
193625.958724374 -0.133956 -1.295113 2.876601 0.370589 0.028285 0.037410 0.927612
193626.058823403 -0.138004 -1.286442 2.895094 0.401079 0.028399 0.038710 0.914784
193626.158772374 -0.140429 -1.278934 2.911671 0.431992 0.027960 0.039770 0.900566
193626.258721369 -0.143007 -1.272259 2.924318 0.454753 0.028491 0.041296 0.889204
193626.358670369 -0.145317 -1.273689 2.929967 0.464629 0.028560 0.041539 0.884069
193626.458769403 -0.146721 -1.270601 2.929709 0.470577 0.028713 0.042274 0.880878
193626.558718345 -0.147151 -1.266523 2.927569 0.474017 0.027665 0.041645 0.879095
193626.658667403 -0.147372 -1.262041 2.919943 0.478517 0.028092 0.041989 0.876624
193626.758766369 -0.148448 -1.249157 2.914405 0.481948 0.028163 0.042044 0.874737
193626.858715369 -0.150306 -1.234256 2.906911 0.486715 0.028795 0.042089 0.872071
193626.958664369 -0.150758 -1.216851 2.897879 0.491328 0.029375 0.042675 0.869433
193627.058613403 -0.147847 -1.200148 2.890913 0.498009 0.029446 0.042699 0.865619
193627.158712374 -0.149996 -1.179895 2.878451 0.502270 0.030134 0.043226 0.863104
193627.258661402 -0.148863 -1.158515 2.869979 0.508424 0.029913 0.043546 0.859485
193627.358610374 -0.149170 -1.137322 2.858120 0.512854 0.030211 0.043456 0.856843
193627.458709402 -0.148273 -1.110465 2.848282 0.517994 0.030816 0.044538 0.853668
193627.558658369 -0.149436 -1.084576 2.835515 0.522113 0.031063 0.044210 0.851163
193627.658607402 -0.148663 -1.058606 2.825481 0.527420 0.031623 0.043855 0.847882
193627.758556369 -0.149830 -1.032836 2.812695 0.530915 0.031924 0.043538 0.845704
193627.858655369 -0.151025 -1.008345 2.802728 0.536439 0.031939 0.043941 0.842189
193627.958604402 -0.152378 -0.981959 2.790849 0.540231 0.031947 0.044096 0.839753
193628.058553369 -0.153017 -0.953711 2.778406 0.543129 0.031982 0.044136 0.837879
193628.158652374 -0.153474 -0.926588 2.768235 0.546753 0.032132 0.044157 0.835511
193628.258601369 -0.153856 -0.900172 2.757000 0.550517 0.031951 0.044001 0.833051
193628.358550402 -0.154826 -0.872764 2.745489 0.553578 0.032017 0.044244 0.831005
193628.458499612 -0.156035 -0.843863 2.731752 0.556537 0.031721 0.044545 0.829021
193628.558598402 -0.157050 -0.816262 2.720461 0.559574 0.031972 0.044201 0.826983
193628.658547369 -0.157799 -0.788135 2.709180 0.562691 0.031587 0.044062 0.824888
193628.758496402 -0.160542 -0.759654 2.696763 0.567685 0.031351 0.044078 0.821467
193628.858595345 -0.161771 -0.730619 2.685414 0.570629 0.032291 0.043945 0.819395
193628.958544402 -0.162272 -0.700469 2.674513 0.573590 0.032275 0.043970 0.817325
193629.058493374 -0.164500 -0.669739 2.663565 0.577941 0.032321 0.043783 0.814262
193629.158442369 -0.165515 -0.640561 2.653891 0.580495 0.032525 0.043760 0.812436
193629.258541407 -0.166348 -0.609688 2.643252 0.583139 0.032949 0.044365 0.810491
193629.358490374 -0.167432 -0.576883 2.631120 0.587137 0.033300 0.044622 0.807570
193629.458439374 -0.168802 -0.546342 2.620884 0.589627 0.033737 0.044575 0.805739
193629.558538402 -0.170151 -0.516032 2.610932 0.592387 0.033853 0.044885 0.803690
193629.658487402 -0.170902 -0.484454 2.599219 0.595366 0.033557 0.045086 0.801487
193629.758436402 -0.171939 -0.454553 2.589833 0.598296 0.033083 0.044299 0.799365
193629.858385369 -0.173826 -0.422554 2.579929 0.601018 0.034110 0.044962 0.797241
193629.958484402 -0.176180 -0.389353 2.569772 0.604420 0.034061 0.045283 0.794648
193630.058433373 -0.176944 -0.360448 2.561457 0.607122 0.033711 0.045437 0.792592
193630.158382402 -0.178125 -0.328465 2.552077 0.609693 0.033744 0.046023 0.790580
193630.258481373 -0.179424 -0.296725 2.541669 0.612178 0.033474 0.046126 0.788663
193630.358430369 -0.180349 -0.265207 2.532820 0.614691 0.033565 0.046126 0.786703
193630.458379402 -0.181036 -0.232405 2.524081 0.616798 0.032780 0.046723 0.785050
193630.558478402 -0.182588 -0.197202 2.514547 0.618802 0.033694 0.046647 0.783436
193630.658427402 -0.182392 -0.164264 2.506546 0.620881 0.032622 0.045923 0.781878
193630.758376402 -0.182952 -0.127394 2.496468 0.622756 0.032968 0.046011 0.780366
193630.858325373 -0.183592 -0.092358 2.487487 0.624077 0.032475 0.046089 0.779326
193630.958424816 -0.184811 -0.057846 2.478245 0.624278 0.032885 0.046302 0.779135
193631.058373402 -0.186264 -0.021834 2.468837 0.625213 0.033276 0.046422 0.778362
193631.158322369 -0.187327 0.013087 2.459470 0.625860 0.033941 0.046778 0.777791
193631.258421373 -0.189343 0.045792 2.451443 0.626793 0.034645 0.047281 0.776978
193631.358370402 -0.189898 0.074165 2.443971 0.627397 0.034080 0.046904 0.776538
193631.458319402 -0.191077 0.100088 2.437262 0.628330 0.034117 0.047294 0.775758
193631.558268402 -0.190925 0.128162 2.429731 0.627596 0.034107 0.046483 0.776402
193631.658367373 -0.192586 0.153078 2.420938 0.622597 0.034037 0.046767 0.780402
193631.758316349 -0.192852 0.176079 2.408982 0.612743 0.033232 0.046285 0.788225
193631.858265573 -0.193498 0.199379 2.391935 0.598870 0.033010 0.045424 0.798875
193631.958364368 -0.194206 0.224441 2.375643 0.585068 0.032721 0.045098 0.809068
193632.058313373 -0.194569 0.250028 2.357416 0.570492 0.031949 0.044202 0.819490
193632.158262402 -0.194540 0.274308 2.338459 0.552987 0.031078 0.042818 0.831508
193632.258211340 -0.193770 0.293366 2.317698 0.530800 0.030234 0.041563 0.845937
193632.358310373 -0.193168 0.310791 2.295684 0.508091 0.030103 0.040148 0.859840
193632.458259402 -0.192740 0.328116 2.272593 0.484964 0.029675 0.039010 0.873160
193632.558208402 -0.192174 0.345023 2.246605 0.460851 0.029368 0.037857 0.886183
193632.658307373 -0.192060 0.363428 2.218747 0.436457 0.029868 0.037276 0.898456
193632.758256373 -0.192150 0.379540 2.190444 0.411272 0.030373 0.036625 0.910270
193632.858205373 -0.191990 0.393689 2.159830 0.386285 0.030999 0.035928 0.921158
193632.958154368 -0.190791 0.405826 2.129325 0.361338 0.031301 0.034418 0.931274
193633.058253402 -0.189911 0.416744 2.098251 0.335823 0.031652 0.034086 0.940776
193633.158202402 -0.188555 0.426848 2.066260 0.310239 0.031689 0.033073 0.949555
193633.258151402 -0.187229 0.434849 2.034438 0.283845 0.031686 0.031817 0.957818
193633.358250373 -0.185681 0.441315 2.002496 0.257209 0.030929 0.030617 0.965375
193633.458199368 -0.183922 0.445888 1.970420 0.230631 0.030035 0.029472 0.972131
193633.558148402 -0.182264 0.449127 1.938050 0.204293 0.029099 0.028144 0.978072
193633.658097402 -0.180527 0.451876 1.902465 0.178408 0.028616 0.026528 0.983183
193633.758196402 -0.178797 0.452417 1.868096 0.153386 0.028691 0.025104 0.987431
193633.858145378 -0.178446 0.451950 1.834146 0.137042 0.029202 0.023595 0.989853
193633.958094406 -0.177574 0.452486 1.798668 0.120399 0.029168 0.022404 0.992044
193634.058193401 -0.176772 0.452594 1.760893 0.103909 0.029742 0.021581 0.993908
193634.158142359 -0.175760 0.451195 1.723684 0.086284 0.030097 0.020181 0.995611
193634.258091373 -0.174822 0.449739 1.684093 0.069196 0.030602 0.019531 0.996942
193634.358041011 -0.173509 0.447318 1.644441 0.051749 0.030620 0.019080 0.998008
193634.458139373 -0.171446 0.441782 1.606509 0.033729 0.030504 0.018099 0.998801
193634.558088401 -0.169399 0.435570 1.567148 0.016400 0.029604 0.017314 0.999277
193634.658037401 -0.167098 0.427645 1.529867 -0.000968 0.027743 0.017022 0.999470
193634.758136401 -0.164442 0.418636 1.492414 -0.018682 0.025389 0.016921 0.999360
193634.858085382 -0.161950 0.408146 1.455947 -0.036599 0.022978 0.016370 0.998932
193634.958034368 -0.158868 0.397233 1.419523 -0.053494 0.020476 0.015769 0.998234
193635.057983373 -0.156185 0.388722 1.382067 -0.059171 0.019092 0.015345 0.997947
193635.158082401 -0.154801 0.382323 1.344706 -0.059544 0.017338 0.015615 0.997953
193635.258031401 -0.152649 0.375302 1.308042 -0.059808 0.016904 0.015651 0.997944
193635.357980368 -0.152289 0.368394 1.270816 -0.060561 0.016025 0.015732 0.997912
193635.458079368 -0.149552 0.361086 1.234105 -0.061136 0.015159 0.015783 0.997889
193635.558028373 -0.146696 0.352502 1.199979 -0.062846 0.014087 0.015138 0.997809
193635.657977401 -0.145830 0.345101 1.160379 -0.065745 0.014616 0.015659 0.997607
193635.757926401 -0.144028 0.337819 1.121433 -0.067849 0.015271 0.014947 0.997467
193635.858025368 -0.142406 0.329782 1.083269 -0.070194 0.016167 0.014657 0.997295
193635.957974368 -0.140379 0.322372 1.046354 -0.072760 0.017282 0.014647 0.997092
193636.057923368 -0.138965 0.315524 1.008000 -0.075436 0.018032 0.014551 0.996881
193636.158022401 -0.137507 0.306822 0.973932 -0.078445 0.018724 0.014580 0.996636
193636.257971368 -0.137004 0.298668 0.939133 -0.081555 0.019418 0.014270 0.996377
193636.357920401 -0.135808 0.289207 0.903281 -0.083850 0.020088 0.014115 0.996176
193636.457869373 -0.134109 0.280570 0.866774 -0.087108 0.020660 0.014140 0.995884
193636.557968368 -0.133173 0.271018 0.829063 -0.088705 0.021655 0.013887 0.995726
193636.657917406 -0.133200 0.260412 0.795267 -0.091417 0.021731 0.013907 0.995478
193636.757866401 -0.131186 0.249845 0.757856 -0.093198 0.021877 0.014280 0.995305
193636.857965401 -0.130950 0.239770 0.723195 -0.095716 0.023184 0.014065 0.995039
193636.957914372 -0.128064 0.228369 0.686660 -0.097955 0.023400 0.013720 0.994821
193637.057863344 -0.125550 0.217727 0.654335 -0.100048 0.023428 0.013159 0.994620
193637.157812401 -0.123157 0.206932 0.617998 -0.102626 0.023410 0.013365 0.994355
193637.257911368 -0.121787 0.197728 0.590186 -0.105050 0.022953 0.013345 0.994112
193637.357860372 -0.120127 0.186974 0.556469 -0.107465 0.022343 0.012753 0.993876
193637.457809401 -0.117915 0.178132 0.523833 -0.110354 0.021073 0.012664 0.993588
193637.557908372 -0.114645 0.168349 0.488746 -0.112711 0.019698 0.012496 0.993354
193637.657857401 -0.112376 0.158361 0.455617 -0.115245 0.017842 0.012368 0.993100
193637.757806372 -0.109770 0.148061 0.421380 -0.116927 0.015878 0.012669 0.992933
193637.857755401 -0.107785 0.137246 0.382684 -0.119136 0.014747 0.012007 0.992696
193637.957856758 -0.105300 0.126579 0.347378 -0.121729 0.013205 0.011764 0.992406
193638.057803401 -0.102901 0.113840 0.312743 -0.123908 0.013194 0.011014 0.992145
193638.157752353 -0.100988 0.101956 0.278943 -0.126116 0.012907 0.010804 0.991873
193638.257851401 -0.098720 0.087109 0.243496 -0.135221 0.012523 0.009830 0.990687
193638.357800367 -0.095458 0.067360 0.213953 -0.162704 0.011627 0.008686 0.986568
193638.457749401 -0.092105 0.044115 0.188937 -0.196276 0.010118 0.006030 0.980478
193638.557698339 -0.089213 0.019165 0.168419 -0.232340 0.009606 0.004188 0.972578
193638.657797358 -0.085502 -0.008876 0.149968 -0.267984 0.009313 0.001454 0.963377
193638.757746401 -0.082312 -0.036015 0.130820 -0.304271 0.008842 -0.000171 0.952545
193638.857695367 -0.079301 -0.063523 0.115818 -0.340120 0.008238 -0.002096 0.940344
193638.957794372 -0.076465 -0.092382 0.107587 -0.374163 0.006913 -0.003726 0.927330
193639.057741914 -0.073698 -0.123009 0.099667 -0.408003 0.005726 -0.006122 0.912942
193639.157687782 -0.072073 -0.151816 0.096600 -0.441029 0.003978 -0.007754 0.897450
193639.257633660 -0.070637 -0.183502 0.091887 -0.474686 0.003368 -0.009738 0.880095
193639.357729614 -0.068847 -0.218120 0.088736 -0.506908 0.002953 -0.010945 0.861926
193639.457675516 -0.067496 -0.254138 0.087326 -0.538989 0.002487 -0.012260 0.842220
193639.557621384 -0.064452 -0.291996 0.088282 -0.569701 0.001501 -0.014469 0.821723
193639.657717281 -0.061825 -0.328570 0.092494 -0.600346 0.001325 -0.016521 0.799569
193639.757663216 -0.058534 -0.363314 0.098190 -0.631478 0.000684 -0.018599 0.775171
193639.857609084 -0.055754 -0.393536 0.108006 -0.661838 -0.000229 -0.019866 0.749384
193639.957704986 -0.053013 -0.422211 0.120799 -0.690568 -0.001620 -0.021025 0.722960
193640.057652341 -0.049992 -0.450472 0.135611 0.717525 0.003191 0.021889 -0.696181
193640.157601341 -0.046857 -0.481553 0.150865 0.739514 0.004628 0.022694 -0.672742
193640.257550370 -0.043799 -0.516231 0.165773 0.757059 0.005503 0.024263 -0.652873
193640.357649336 -0.041982 -0.552059 0.179071 0.772059 0.005891 0.025632 -0.635006
193640.457598370 -0.039975 -0.587235 0.192695 0.785840 0.006263 0.027084 -0.617805
193640.557547403 -0.038061 -0.617303 0.209725 0.799170 0.006540 0.028156 -0.600410
193640.657646369 -0.035767 -0.650258 0.223470 0.803986 0.007024 0.029011 -0.593899
193640.757595369 -0.033816 -0.688161 0.236773 0.803524 0.006744 0.029976 -0.594479
193640.857544369 -0.032677 -0.722113 0.248804 0.803746 0.006223 0.030721 -0.594146
193640.957493336 -0.032073 -0.758295 0.262322 0.803482 0.006020 0.031183 -0.594482
193641.057592369 -0.030240 -0.794395 0.274186 0.803566 0.005524 0.031668 -0.594347
193641.157541341 -0.027747 -0.832494 0.286712 0.803716 0.006051 0.031612 -0.594142
193641.257490369 -0.025203 -0.868853 0.300277 0.804316 0.006630 0.030770 -0.593368
193641.357589374 -0.024580 -0.901366 0.312676 0.806217 0.007391 0.030035 -0.590811
193641.457538341 -0.022813 -0.936484 0.325240 0.807098 0.007895 0.029500 -0.589627
193641.557487336 -0.021310 -0.971665 0.338647 0.808049 0.008699 0.029191 -0.588328
193641.657436336 -0.019483 -1.006236 0.352373 0.808896 0.009431 0.028304 -0.587194
193641.757535336 -0.018857 -1.036336 0.364718 0.810356 0.009950 0.028090 -0.585180
193641.857484307 -0.016636 -1.070506 0.378703 0.811157 0.010191 0.027975 -0.584070
193641.957433336 -0.014565 -1.105068 0.393300 0.812256 0.010696 0.027945 -0.582533
193642.057532369 -0.014569 -1.137610 0.404271 0.813309 0.010651 0.027625 -0.581078
193642.157481369 -0.013198 -1.173691 0.418436 0.814006 0.010938 0.027919 -0.580081
193642.257430336 -0.010973 -1.208159 0.432421 0.815063 0.011476 0.027816 -0.578591
193642.357379336 -0.010222 -1.240237 0.442273 0.817221 0.010542 0.028719 -0.575512
193642.457478336 -0.009002 -1.274386 0.456892 0.818089 0.010407 0.029561 -0.574237
193642.557427369 -0.007960 -1.309265 0.471856 0.818884 0.009068 0.031113 -0.573043
193642.657376369 -0.007931 -1.341917 0.483891 0.820146 0.008083 0.032346 -0.571183
193642.757475341 -0.006506 -1.376956 0.498700 0.820801 0.007468 0.033646 -0.570173
193642.857424336 -0.005852 -1.409278 0.512752 0.822170 0.007255 0.034276 -0.568163
193642.957373369 -0.004222 -1.444181 0.527855 0.822989 0.007065 0.035150 -0.566925
193643.057322307 -0.003802 -1.476484 0.541310 0.824252 0.006865 0.036044 -0.565033
193643.157421336 -0.002781 -1.508905 0.556621 0.825338 0.007265 0.036548 -0.563407
193643.257370369 -0.000847 -1.542702 0.571946 0.826700 0.007244 0.036324 -0.561423
193643.357319341 0.000312 -1.578096 0.585820 0.827283 0.007364 0.036195 -0.560570
193643.457418336 0.001600 -1.611155 0.602175 0.828204 0.007372 0.036135 -0.559212
193643.557367369 0.002764 -1.643551 0.617670 0.829124 0.007629 0.035923 -0.557858
193643.657316369 0.004038 -1.681246 0.635136 0.830360 0.008173 0.036069 -0.555998
193643.757265307 0.006275 -1.713410 0.651572 0.831436 0.008786 0.035836 -0.554393
193643.857364336 0.006287 -1.745111 0.666029 0.831985 0.008631 0.035471 -0.553596
193643.957313340 0.007714 -1.778307 0.682982 0.832378 0.008853 0.035361 -0.553008
193644.057262369 0.009598 -1.810547 0.698929 0.832355 0.008874 0.034893 -0.553072
193644.157361340 0.011557 -1.842918 0.714281 0.831720 0.008572 0.033973 -0.554088
193644.257310369 0.013386 -1.877879 0.729837 0.830926 0.008273 0.033530 -0.555310
193644.357259369 0.014874 -1.913657 0.744653 0.828153 0.008301 0.032490 -0.559498
193644.457208383 0.017388 -1.946849 0.757121 0.825213 0.008581 0.030046 -0.563956
193644.557307331 0.017876 -1.984587 0.771856 0.820953 0.008149 0.030819 -0.570106
193644.657256369 0.019043 -2.021572 0.785499 0.816354 0.008394 0.030000 -0.576711
193644.757205655 0.020481 -2.057380 0.800040 0.815217 0.008485 0.029549 -0.578339
193644.857304340 0.020963 -2.091188 0.814367 0.815711 0.008259 0.029994 -0.577622
193644.957253369 0.021250 -2.123575 0.828396 0.815717 0.007638 0.030384 -0.577601
193645.057202507 0.022085 -2.158189 0.842854 0.815887 0.007302 0.031315 -0.577317
193645.157151369 0.024134 -2.193185 0.858477 0.817637 0.006860 0.031647 -0.574822
193645.257250369 0.025603 -2.224996 0.880890 0.829423 0.007604 0.034174 -0.557524
193645.357199340 0.026494 -2.253964 0.906213 0.844469 0.008150 0.036242 -0.534315
193645.457148340 0.028460 -2.278661 0.932980 0.862959 0.008809 0.038314 -0.503742
193645.557247340 0.029264 -2.296477 0.960730 0.884241 0.009706 0.040781 -0.465146
193645.657196335 0.029553 -2.304128 0.987348 0.907905 0.011550 0.042676 -0.416839
193645.757145307 0.029812 -2.302221 1.011944 0.930183 0.013434 0.044135 -0.364187
193645.857094369 0.030109 -2.293317 1.036402 0.949517 0.015506 0.045743 -0.309974
193645.957193340 0.030125 -2.284999 1.064047 0.965312 0.017773 0.047311 -0.256162
193646.057142340 0.030362 -2.274163 1.090268 0.978214 0.019559 0.048828 -0.200827
193646.157091369 0.030343 -2.263267 1.118875 0.987681 0.021133 0.049582 -0.146907
193646.257190335 0.030714 -2.247434 1.143447 0.993932 0.022300 0.049920 -0.095444
193646.357139335 0.030850 -2.232884 1.168423 0.997488 0.024381 0.049974 -0.043875
193646.457088335 0.031296 -2.217020 1.192798 0.998347 0.025060 0.051118 0.007947
193646.557037369 0.031839 -2.199942 1.219721 0.997049 0.025961 0.051397 0.050780
193646.657136369 0.031356 -2.186915 1.252550 0.995597 0.026354 0.052716 0.072892
193646.757085335 0.030371 -2.181462 1.285759 0.995420 0.026257 0.052141 0.075703
193646.857034340 0.029474 -2.167184 1.319119 0.994111 0.026755 0.052793 0.090777
193646.957133340 0.028643 -2.151505 1.351851 0.992439 0.027430 0.053371 0.107069
193647.057082340 0.027560 -2.136119 1.383098 0.990182 0.027496 0.054541 0.125736
193647.157031340 0.026054 -2.118366 1.419128 0.987662 0.027628 0.056219 0.143526
193647.256980340 0.024861 -2.099851 1.450317 0.984644 0.027600 0.058052 0.162312
193647.357079340 0.023431 -2.083376 1.479485 0.981802 0.027915 0.059643 0.178123
193647.457028335 0.021415 -2.066931 1.511175 0.980117 0.028025 0.061068 0.186697
193647.556977307 0.019961 -2.050781 1.549854 0.980182 0.028845 0.061499 0.186091
193647.657076416 0.016629 -2.035053 1.588683 0.980468 0.029443 0.062494 0.184147
193647.757025368 0.014874 -2.020688 1.621152 0.980467 0.029446 0.062949 0.183999
193647.856974368 0.014081 -2.006438 1.652428 0.980478 0.029228 0.062303 0.184193
193647.956923368 0.011536 -1.991788 1.686751 0.980816 0.029285 0.061371 0.182693
193648.057022373 0.009649 -1.977751 1.721412 0.980652 0.028866 0.060323 0.183983
193648.156971340 0.008089 -1.962974 1.752770 0.980663 0.028967 0.058664 0.184446
193648.256920335 0.005607 -1.945392 1.789213 0.980437 0.028788 0.057285 0.186102
193648.357020411 0.004266 -1.930074 1.823423 0.980394 0.028505 0.056162 0.186710
193648.456968368 0.003345 -1.914583 1.857086 0.980315 0.028369 0.054916 0.187513
193648.556917340 0.002064 -1.897836 1.889522 0.980059 0.028292 0.053986 0.189128
193648.656866368 0.001195 -1.881565 1.923293 0.979832 0.028392 0.053777 0.190343
193648.756970464 -0.000242 -1.865577 1.958033 0.979663 0.027958 0.053827 0.191264
193648.856914368 -0.001894 -1.848305 1.991330 0.979550 0.027696 0.054170 0.191782
193648.956863311 -0.003447 -1.833774 2.026447 0.980439 0.027670 0.054117 0.187204
193649.056962340 -0.004060 -1.820539 2.060907 0.981793 0.027138 0.052932 0.180400
193649.156911340 -0.005894 -1.805937 2.099904 0.984129 0.028325 0.053371 0.166853
193649.256860340 -0.007541 -1.796370 2.138593 0.986503 0.028373 0.053426 0.152158
193649.356809368 -0.008217 -1.780587 2.175634 0.986461 0.027795 0.053676 0.152452
193649.456908368 -0.009353 -1.764708 2.210848 0.986090 0.028141 0.054278 0.154561
193649.556857311 -0.010980 -1.751420 2.246321 0.986149 0.027845 0.054750 0.154070
193649.656806368 -0.012889 -1.737095 2.281576 0.986109 0.028114 0.054926 0.154216
193649.756905311 -0.013531 -1.722193 2.317149 0.985969 0.028304 0.055167 0.154984
193649.856854368 -0.015309 -1.708543 2.351770 0.985942 0.028333 0.055109 0.155174
193649.956803335 -0.016348 -1.694165 2.387682 0.985910 0.028255 0.054965 0.155443
193650.056902335 -0.016275 -1.678338 2.424060 0.985708 0.028351 0.055005 0.156688
193650.156851335 -0.017538 -1.664008 2.460162 0.985697 0.028250 0.054555 0.156929
193650.256800311 -0.019207 -1.650447 2.494918 0.985633 0.027807 0.054314 0.157492
193650.356749339 -0.018883 -1.637022 2.529268 0.985558 0.027235 0.054174 0.158108
193650.456848368 -0.019667 -1.623040 2.565594 0.985507 0.027240 0.053598 0.158625
193650.556797311 -0.020902 -1.609714 2.600950 0.985547 0.026875 0.052196 0.158906
193650.656746335 -0.022329 -1.595478 2.634669 0.985533 0.027800 0.051694 0.158993
193650.756845316 -0.024303 -1.581488 2.669636 0.985518 0.028337 0.050618 0.159341
193650.856794335 -0.026918 -1.567311 2.704965 0.985431 0.028487 0.051121 0.159687
193650.956743335 -0.027558 -1.552313 2.737362 0.985328 0.028318 0.050826 0.160450
193651.056692335 -0.028922 -1.537527 2.773470 0.984777 0.028094 0.051505 0.163620
193651.156791306 -0.031524 -1.515622 2.804771 0.981581 0.028444 0.052296 0.181535
193651.256740335 -0.032989 -1.491151 2.830110 0.975249 0.029334 0.053086 0.212628
193651.356689339 -0.034226 -1.463314 2.853499 0.965684 0.029924 0.053378 0.252407
193651.456788335 -0.035349 -1.432784 2.871758 0.953618 0.030757 0.053575 0.294612
193651.556737368 -0.036373 -1.400475 2.881456 0.939094 0.031820 0.053971 0.337900
193651.656686368 -0.036941 -1.368173 2.886366 0.921844 0.032283 0.054196 0.382392
193651.756635368 -0.038224 -1.336471 2.886723 0.902584 0.032753 0.054014 0.425855
193651.856734368 -0.038918 -1.303505 2.885895 0.881141 0.033557 0.053876 0.468574
193651.956683339 -0.040106 -1.271289 2.878712 0.857361 0.034334 0.053578 0.510767
193652.056632368 -0.040726 -1.238188 2.872938 0.831155 0.034757 0.053580 0.552360
193652.156731339 -0.040239 -1.207262 2.863304 0.802173 0.034735 0.053227 0.593700
193652.256680339 -0.039096 -1.179153 2.852724 0.770951 0.034474 0.052434 0.633796
193652.356629339 -0.037517 -1.153919 2.838699 0.737700 0.033725 0.051258 0.672335
193652.456578368 -0.036786 -1.125613 2.824259 0.711636 0.033701 0.050288 0.699936
193652.556677368 -0.036064 -1.094700 2.810542 0.688390 0.033308 0.049850 0.722859
193652.656626339 -0.035444 -1.064967 2.794644 0.664986 0.033857 0.049309 0.744456
193652.756575368 -0.034863 -1.033417 2.777353 0.641248 0.033766 0.048854 0.765032
193652.856674368 -0.033640 -1.000218 2.759897 0.616575 0.033359 0.048196 0.785111
193652.956623339 -0.031927 -0.968899 2.740308 0.596094 0.033628 0.046946 0.800836
193653.056572368 -0.031419 -0.937211 2.719262 0.576585 0.033627 0.046293 0.815031
193653.156521334 -0.031042 -0.904074 2.699397 0.563027 0.033455 0.045704 0.824495
193653.256620368 -0.032294 -0.867001 2.682809 0.562345 0.033602 0.045715 0.824954
