time, bias_gyr_x, bias_gyr_y, bias_gyr_z, bias_acc_x, bias_acc_y, bias_acc_z
55630.774768606002908, -0.00115722, 0.00632543, 0.00315534, 0.232188, 0.0485135, 0.015028
55630.808084878008231, -0.0012075, 0.00617155, 0.0031168, 0.233728, 0.0527575, 0.0154556
55630.841401244004373, -0.00024769, 0.00570375, 0.00312775, 0.23607, 0.0646391, 0.0220911
55630.874717606006016, 0.000178305, 0.00523575, 0.00325923, 0.239411, 0.0777389, 0.0246068
55630.908033940009773, 0.000405047, 0.0050739, 0.00303418, 0.242968, 0.0807685, 0.0177695
55630.941350244007481, 0.000195678, 0.00512147, 0.00308523, 0.240409, 0.0730514, 0.0184233
55630.974666611007706, 6.59499e-05, 0.00519635, 0.00300836, 0.240676, 0.0688999, 0.0144431
55631.007982940005604, -0.000365038, 0.00523026, 0.00287439, 0.240516, 0.0633857, 0.00981975
55631.041299273005279, 0.000931647, 0.00509754, 0.00318809, 0.239812, 0.0724379, 0.0208434
55631.074765606004803, 0.000646872, 0.00501631, 0.00336331, 0.243161, 0.0959043, 0.0275271
55631.10808194000856, 0.000606466, 0.00470458, 0.00316063, 0.245319, 0.0952194, 0.0227594
55631.141398282008595, 0.000646648, 0.00456043, 0.00312733, 0.243851, 0.0793813, 0.0200692
55631.17471460600791, 0.0010352, 0.00459408, 0.00308885, 0.241293, 0.0648757, 0.0208438
55631.208030906003842, 0.00150977, 0.00484127, 0.00318115, 0.240095, 0.0580604, 0.0198743
55631.241347273004067, 0.00153762, 0.00487326, 0.00326495, 0.239125, 0.0491411, 0.018808
55631.274663606003742, 0.00183, 0.00459281, 0.00308995, 0.238867, 0.0293481, 0.0138312
55631.307979939003417, 0.00189351, 0.00453212, 0.00282524, 0.23942, 0.00760281, 0.00411239
55631.341296273007174, 0.00203173, 0.00435324, 0.00248981, 0.240457, -0.00975127, -0.00432122
55631.374612606006849, 0.00196523, 0.00425644, 0.00238209, 0.241307, -0.00503161, -0.001429
55631.408078939006373, 0.00203491, 0.00393784, 0.00236393, 0.242981, 0.0123377, 0.00579777
55631.44139523900958, 0.00240774, 0.00347875, 0.00244539, 0.242962, 0.0141356, 0.0119039
55631.474711578004644, 0.00230924, 0.00379831, 0.00231415, 0.241535, -0.00114805, 0.00810362
55631.50802793900948, 0.00228018, 0.00390539, 0.0022205, 0.241467, -0.00552161, 0.0052038
55631.541344273005961, 0.00219983, 0.00398272, 0.00215253, 0.24115, -0.00899476, 0.00402256
55631.574660549005785, 0.00222021, 0.00391369, 0.00205864, 0.242928, -0.00439045, 0.00246358
55631.607976939005312, 0.00233316, 0.00365423, 0.00186091, 0.247616, 0.00687313, -0.00216306
55631.641293239008519, 0.00251057, 0.00329593, 0.00177838, 0.252709, 0.0168754, -0.00635135
55631.674609573005, 0.00242541, 0.00298907, 0.00172296, 0.255795, 0.018231, -0.00852953
55631.707925939008419, 0.00239651, 0.00268718, 0.00171471, 0.254967, 0.0141955, -0.00513733
55631.7412422730049, 0.00248206, 0.00237266, 0.00153568, 0.251921, 0.00685257, 0.000525045
55631.774708577009733, 0.00257014, 0.0021408, 0.00136578, 0.249162, 0.00107796, 0.00571913
55631.808024939004099, 0.00262924, 0.00200015, 0.00129516, 0.245761, -0.00585256, 0.0112907
55631.841341273007856, 0.00273087, 0.0018462, 0.00124779, 0.245174, -0.00670901, 0.0133291
55631.874657573003788, 0.00279948, 0.00165749, 0.00118625, 0.244, -0.00975083, 0.0157923
55631.907973882007354, 0.00277174, 0.00147621, 0.00109386, 0.244248, -0.0071838, 0.0174944
55631.941290239003138, 0.00249958, 0.00152104, 0.00123386, 0.244074, -0.00303282, 0.0212663
55631.974606577008672, 0.0020839, 0.00175825, 0.00139154, 0.244062, 0.00284787, 0.02414
55632.00792290600657, 0.00192776, 0.00205591, 0.00163596, 0.242938, 0.0073492, 0.0285524
55632.041239273006795, 0.00196545, 0.00183618, 0.00163003, 0.242673, 0.00334727, 0.0285163
55632.074555577004503, 0.00197911, 0.00165198, 0.00150577, 0.24284, -0.00227996, 0.0255382
55632.108021939005994, 0.00191863, 0.0014925, 0.00130251, 0.246086, -0.00899579, 0.0136577
55632.141338273009751, 0.00189429, 0.00133996, 0.00135999, 0.246579, -0.0186102, 0.00921629
55632.174654606009426, 0.00173043, 0.00130877, 0.00123588, 0.249644, -0.0248535, -0.00228747
55632.207970939009101, 0.00164602, 0.00125488, 0.00108679, 0.252875, -0.0274876, -0.0139761
55632.241287211007148, 0.00137371, 0.00123547, 0.000940919, 0.250762, -0.0139015, -0.0023531
55632.274603616009699, 0.00116211, 0.00128127, 0.000857962, 0.247271, 0.00287362, 0.0110539
55632.307919939004933, 0.00119466, 0.00116838, 0.000730679, 0.252698, -0.00356902, -0.00915844
55632.34123627300869, 0.00138868, 0.00104118, 0.000560229, 0.260924, -0.0204647, -0.0399209
55632.374552611006948, 0.0016279, 0.000737983, 0.00048274, 0.264241, -0.0323195, -0.0501155
55632.40786893900804, 0.00199865, 0.000355458, 0.000705173, 0.258143, -0.0333775, -0.0264939
55632.44133523900382, 0.00208091, 0.000105074, 0.000850481, 0.253369, -0.0330958, -0.00817984
55632.474651577009354, 0.00184151, -0.000216289, 0.000887157, 0.251765, -0.0338712, -0.00307554
55632.507967906007252, 0.00204199, -0.000198115, 0.000947854, 0.251266, -0.0345881, -0.00171061
55632.541284220009402, 0.00212389, -0.000172259, 0.00101866, 0.250729, -0.0361931, 0.000984859
55632.574600606007152, 0.00230423, -0.00011611, 0.00103878, 0.252668, -0.0419113, -0.00654991
55632.607916939006827, 0.00246801, -4.06328e-05, 0.0010104, 0.256827, -0.051356, -0.0223174
55632.641233225003816, 0.00260474, -3.67826e-05, 0.000916882, 0.260888, -0.0597452, -0.0377775
55632.674549606002984, 0.00266259, -7.67254e-05, 0.000738506, 0.263955, -0.064254, -0.0489718
55632.707865939009935, 0.00264141, -9.11341e-05, 0.000452269, 0.26649, -0.0649083, -0.0574005
55632.741182273006416, 0.00245339, -0.000125954, 0.000216953, 0.265922, -0.0613152, -0.0537961
55632.774498606006091, 0.00213455, -0.000234893, 8.347e-07, 0.26968, -0.0712829, -0.0637919
55632.807964939005615, 0.00176144, -0.000278992, -0.000133189, 0.271529, -0.0786886, -0.0681467
55632.841281211003661, 0.0014124, -0.000279135, -0.000197373, 0.269264, -0.0792675, -0.0609093
55632.87459757700708, 0.00133983, -0.000249904, -0.000155028, 0.264557, -0.0652034, -0.0480024
55632.907913906004978, 0.00132478, -0.000272404, -4.87869e-05, 0.260486, -0.0541557, -0.0356559
55632.941230273005203, 0.00131369, -0.000268615, -5.19636e-05, 0.259095, -0.0512219, -0.0308241
55632.974546754005132, 0.00132948, -0.000271753, -4.99677e-05, 0.256908, -0.0460245, -0.0243092
55633.007862906008086, 0.00140997, -0.000286987, 5.43789e-05, 0.25229, -0.0442254, -0.0100288
55633.041179244006344, 0.00150321, -0.000314883, 0.000272628, 0.250053, -0.0585442, -0.00303773
55633.074495606007986, 0.00176361, -0.000324894, 0.00047531, 0.248587, -0.0653691, 0.00091336
55633.107811939007661, 0.00185521, -0.000416332, 0.000527911, 0.24369, -0.0547826, 0.0174857
55633.141278273003991, 0.00203486, -0.000553742, 0.000470325, 0.241851, -0.0430298, 0.024806
55633.174594573007198, 0.00211778, -0.000629803, 0.000375513, 0.239452, -0.0272965, 0.0321323
55633.207910911005456, 0.00214068, -0.000623121, 0.000276083, 0.237822, -0.0173551, 0.0356098
55633.241227273007098, 0.00214832, -0.000599228, 0.000259864, 0.23757, -0.0111139, 0.0344797
55633.274543606006773, 0.00212624, -0.000513713, 0.000144652, 0.238993, -0.0130593, 0.0287002
55633.307859911008563, 0.0021033, -0.000467003, -4.80735e-05, 0.237772, 0.000487329, 0.0309499
55633.34117627300293, 0.00205363, -0.000532492, -0.000195548, 0.235573, 0.0133421, 0.0363493
55633.374492572009331, 0.00192144, -0.000592085, -0.000301045, 0.235258, 0.024898, 0.0363574
55633.407808882009704, 0.00178417, -0.000649882, -0.000289728, 0.232919, 0.0388106, 0.0421091
55633.441125211007602, 0.00165441, -0.000625654, -0.000320069, 0.231459, 0.0455393, 0.0463933
55633.474441572005162, 0.00156647, -0.000585375, -0.000348921, 0.228122, 0.0545964, 0.056403
55633.507907906008768, 0.00143608, -0.000545598, -0.0003552, 0.224033, 0.0631284, 0.0683099
55633.541224244007026, 0.00124033, -0.000551319, -0.000313577, 0.222425, 0.0554724, 0.0739173
55633.574540577006701, 0.000801016, -0.0004887, -0.000282626, 0.227788, 0.0352035, 0.0586507
55633.607856939008343, 0.000367908, -0.000283852, -0.000287462, 0.229865, 0.0204838, 0.0541702
55633.641173239004274, 0.000251095, -0.000168417, -0.000239707, 0.229473, 0.0143188, 0.0549474
55633.674489606004499, 0.000378661, -0.000160646, -0.000203457, 0.225888, 0.0237294, 0.0657549
55633.707805939004174, 0.00040096, -0.000231567, -0.000238474, 0.223561, 0.0328708, 0.0724232
55633.74112227200385, 0.000371339, -0.000264563, -0.00024122, 0.2224, 0.0391725, 0.0752874
55633.774438572007057, 0.000255425, -0.000301871, -0.000284351, 0.222967, 0.0416715, 0.0730971
55633.807754911009397, 6.31602e-05, -0.000365524, -0.000443203, 0.225102, 0.0417855, 0.0664581
55633.841221249007504, 8.70701e-05, -0.000438955, -0.000495903, 0.225731, 0.0433955, 0.0639332
55633.874537606003287, -4.25775e-05, -0.00048832, -0.000692751, 0.227253, 0.0424469, 0.058836
55633.90785388200311, 0.000111849, -0.000223158, -0.000752718, 0.229236, 0.0371424, 0.0522527
55633.941170272009913, 1.05335e-05, -0.000185803, -0.000739803, 0.227804, 0.0352076, 0.0586746
55633.974486572005844, 9.41327e-05, -7.47098e-05, -0.000545738, 0.230831, 0.0326047, 0.0487847
55634.007802939006069, 3.51334e-05, -4.94854e-05, -0.000539272, 0.232653, 0.0316002, 0.0426888
55634.0411152470042, 6.57815e-05, -7.42517e-05, -0.000609569, 0.234578, 0.0294272, 0.0358462
55634.074427649007703, 0.000107203, -9.87008e-05, -0.000549932, 0.235488, 0.0289151, 0.0329883
55634.10774001700338, 0.000140534, -0.000108294, -0.000541982, 0.233885, 0.0311895, 0.0385318
55634.141055452004366, 0.000187228, -0.000183238, -0.000563635, 0.230516, 0.0390134, 0.0493354
55634.174514737009304, 0.00027735, -0.000202658, -0.000503746, 0.229506, 0.0424567, 0.0526773
55634.207827105004981, 0.000418613, -0.000181629, -0.000388948, 0.229234, 0.0426701, 0.053577
55634.241139446006855, 0.000410655, -0.000206764, -0.000383681, 0.230133, 0.0387143, 0.050581
55634.274451814009808, 0.000323909, -8.12298e-05, -0.000319627, 0.233955, -0.00225153, 0.0400583
55634.307764212004258, 0.00018041, -0.000165694, -0.000237383, 0.234662, -0.0122371, 0.038533
55634.341076552009326, 6.65089e-05, -0.000183243, -0.000193974, 0.234423, -0.00650208, 0.0388013
55634.374388939009805, 1.45923e-05, -0.000173347, -0.000115939, 0.233501, -0.00413403, 0.0413451
55634.40770131800673, -9.40499e-05, -0.00024844, -0.000136, 0.232962, 0.0137485, 0.0415006
55634.441013658004522, -0.000214729, -0.000392659, -0.000289162, 0.234229, 0.0481482, 0.0340826
55634.47432608800591, -0.000265345, -0.000449974, -0.000257435, 0.232107, 0.0590231, 0.0394125
55634.507638424009201, -0.000139845, -0.00032759, -0.000117281, 0.229881, 0.0404663, 0.048001
55634.54110074100754, -2.96255e-05, -0.000338138, -5.53256e-05, 0.229887, 0.0510966, 0.0471755
55634.574413143003767, -0.000177879, -0.000449001, -5.59645e-05, 0.23231, 0.0893854, 0.0356872
55634.607725512003526, -0.00039387, -0.00051209, -1.61291e-05, 0.233894, 0.122202, 0.0270964
55634.641037881003285, -0.000195549, -0.000480932, 0.000154419, 0.23207, 0.121185, 0.0336485
55634.674350192006386, -0.00014852, -0.000468968, 0.000277033, 0.235015, 0.144882, 0.0228595
55634.70766262300458, -0.000165345, -0.000465848, 0.000307644, 0.237968, 0.160262, 0.0128279
55634.740974953005207, -0.000341851, -0.000493673, 0.000278274, 0.240499, 0.174242, 0.00383851
55634.774287351006933, -0.000232491, -0.000577077, 0.000366478, 0.240346, 0.184057, 0.00407226
55634.807599724008469, -0.000125767, -0.000582675, 0.000433507, 0.239078, 0.183501, 0.00784457
55634.840912059007678, -0.000267762, -0.000636439, 0.000329094, 0.2423, 0.188812, -0.00195927
55634.87437441500515, -0.000343449, -0.000682023, 0.000219132, 0.243736, 0.188095, -0.00630386
55634.90768681201007, -0.000288643, -0.000712333, 0.000216171, 0.239737, 0.176096, 0.00545963
55634.940999181009829, -0.000269959, -0.000746351, 0.00020344, 0.236685, 0.164025, 0.0146721
55634.974311521007621, -0.000305732, -0.000775379, 0.000139029, 0.236724, 0.156484, 0.0148124
55635.007623918005265, -0.000390562, -0.000847254, 9.87198e-05, 0.243153, 0.167861, -0.00128088
55635.040940363003756, -0.000476109, -0.000828888, 0.000127305, 0.246905, 0.178262, -0.00953906
55635.074256696003431, -0.00048293, -0.000827871, 0.00015197, 0.249473, 0.181534, -0.0155136
55635.107573058005073, -0.000486222, -0.000824503, 0.000141876, 0.250089, 0.184105, -0.0173807
55635.14088935800828, -0.000624617, -0.000825205, 0.000180006, 0.249901, 0.18135, -0.0165371
55635.174205725008505, -0.000673921, -0.00080008, 0.000263914, 0.242783, 0.180622, -0.00656135
55635.20752205800818, -0.000515311, -0.000809734, 0.000236183, 0.24487, 0.177589, -0.010144
55635.240988363009819, -0.000433846, -0.000804257, 0.000237495, 0.242802, 0.179842, -0.00394614
55635.274304725004185, -0.000251943, -0.000747061, 0.000304668, 0.238987, 0.184792, 0.00694239
55635.307621058003861, -0.000130437, -0.000692933, 0.000379103, 0.237888, 0.186413, 0.0083199
55635.340937358007068, -6.16878e-06, -0.000660615, 0.000475915, 0.237031, 0.185779, 0.00904456
55635.374253691006743, 2.77039e-05, -0.000644411, 0.00050398, 0.236866, 0.184919, 0.00911167
55635.407570058006968, 5.83372e-05, -0.000623741, 0.000499675, 0.236103, 0.18752, 0.0113932
55635.440886391006643, 0.00010563, -0.000589053, 0.00045803, 0.230339, 0.198712, 0.0291714
55635.474202725003124, 7.53195e-05, -0.000597391, 0.00042236, 0.230984, 0.202916, 0.0276329
55635.507519001002947, 0.000160198, -0.000557537, 0.000507808, 0.224862, 0.199499, 0.0437114
55635.540835358006007, 0.000162031, -0.000559298, 0.000516724, 0.224286, 0.199237, 0.044825
55635.574301663007645, 9.77733e-05, -0.00059542, 0.000467194, 0.231266, 0.200298, 0.0256563
55635.607618058005755, 0.000128067, -0.000641792, 0.000516066, 0.232713, 0.17834, 0.0262297
55635.64093439100543, 0.000128275, -0.000607899, 0.000601322, 0.233927, 0.154055, 0.0248957
55635.674250691008638, 0.00011375, -0.000598239, 0.000634158, 0.240757, 0.148238, 0.0054547
55635.707567058008863, 0.000125436, -0.000636033, 0.000602639, 0.233873, 0.135733, 0.0300649
55635.740883391008538, 0.000103765, -0.00066421, 0.000565486, 0.234676, 0.122105, 0.0331686
55635.774199696003052, -2.71422e-05, -0.000702988, 0.000515868, 0.258559, 0.117377, -0.0303764
55635.807516058004694, -7.42821e-05, -0.00071235, 0.000520106, 0.271267, 0.119161, -0.0659634
55635.840832363006484, -0.000116744, -0.000723527, 0.000514363, 0.277436, 0.113441, -0.0813301
55635.874148696006159, -9.20392e-05, -0.000796664, 0.000478233, 0.286364, 0.124865, -0.106331
55635.907465058007801, -9.43275e-05, -0.000786343, 0.000475244, 0.28331, 0.11244, -0.0949893
55635.940931391007325, -0.000187741, -0.000716113, 0.00053207, 0.288186, 0.0787214, -0.102891
55635.974247696009115, -0.000234912, -0.000716986, 0.000532719, 0.292094, 0.0831657, -0.115343
55636.00756400100363, -0.000250782, -0.000661014, 0.000585086, 0.292478, 0.0798206, -0.118621
55636.040880358006689, -0.000201, -0.000659021, 0.00059984, 0.28981, 0.0678484, -0.107988
55636.074196724010108, -0.000181479, -0.000663811, 0.00059591, 0.293801, 0.0634499, -0.117782
55636.107513058006589, -0.00013126, -0.000661762, 0.000639079, 0.288601, 0.0458434, -0.0990825
55636.140829391006264, -0.00015987, -0.000653426, 0.000658979, 0.287752, 0.037118, -0.0959153
55636.174145724005939, -0.000141113, -0.00065566, 0.000651789, 0.290315, 0.0333564, -0.102098
55636.207462024009146, -0.000114832, -0.000659097, 0.000666458, 0.291098, 0.0277423, -0.103175
55636.240778391009371, -8.28125e-05, -0.000683345, 0.000677134, 0.291378, 0.0168917, -0.101713
55636.274244696003734, -7.82124e-05, -0.000693407, 0.000678915, 0.291072, 0.0119396, -0.0996628
55636.307561024004826, -7.24954e-05, -0.000713324, 0.000699859, 0.28859, 0.00429519, -0.0918161
55636.340877334005199, -9.31081e-05, -0.000739438, 0.000743667, 0.282759, -0.00311684, -0.0762533
55636.374193724004726, -0.000106936, -0.00072699, 0.000743313, 0.28016, -0.00306534, -0.0703678
55636.407510058008484, -0.000104712, -0.000737774, 0.00077266, 0.278801, -0.0067045, -0.06576
55636.440826362006192, -0.000157227, -0.000734658, 0.000807073, 0.274262, -0.0111737, -0.0531335
55636.474142724007834, -0.000184491, -0.000753077, 0.000862263, 0.273637, -0.0163986, -0.0496605
55636.507459024003765, -0.000206704, -0.000790994, 0.000909337, 0.272865, -0.0229918, -0.0451497
55636.54077539100399, -0.000210475, -0.000789616, 0.00091425, 0.271999, -0.024146, -0.0424453
55636.574091724003665, -0.000233943, -0.00077811, 0.000959259, 0.272021, -0.0249746, -0.0421612
55636.607408029005455, -0.000282645, -0.000789358, 0.00100775, 0.272134, -0.0275716, -0.0414265
55636.640874358003202, -0.000320507, -0.000777108, 0.00106831, 0.276646, -0.0231322, -0.0546431
55636.674190724006621, -0.000330451, -0.000746707, 0.00106535, 0.271288, -0.0224608, -0.0405064
55636.70750700100325, -0.000363548, -0.000717287, 0.00108615, 0.267172, -0.0212267, -0.0297194
55636.740823391010053, -0.000379723, -0.000703735, 0.00114151, 0.269633, -0.0178591, -0.0371456
55636.774139724009729, -0.000372074, -0.000680897, 0.0012487, 0.275412, -0.00865432, -0.0550874
55636.807456086004095, -0.000446193, -0.000655394, 0.00133781, 0.280325, 0.004595, -0.0719207
55636.840772391005885, -0.000474533, -0.000670922, 0.00141841, 0.28592, 0.0124759, -0.0890516
55636.874088696007675, -0.00044907, -0.000661605, 0.00146887, 0.284036, 0.0223798, -0.0861928
55636.907405058009317, -0.000347856, -0.000630719, 0.00148414, 0.27536, 0.0446625, -0.0682009
55636.940721391008992, -0.000320989, -0.00062469, 0.00148904, 0.271613, 0.0528728, -0.0598632
55636.974187696003355, -0.000304134, -0.00062207, 0.0015008, 0.268477, 0.0579424, -0.0521639
55637.007504058004997, -0.000205976, -0.000626829, 0.00152024, 0.260901, 0.0811262, -0.0371487
55637.040820391004672, -0.000254056, -0.000693501, 0.00160695, 0.265062, 0.123688, -0.0603471
55637.074136724004347, -0.00023114, -0.000741802, 0.00165665, 0.263902, 0.155187, -0.0655058
55637.107453029006138, -0.000170416, -0.000759557, 0.00165943, 0.257393, 0.173247, -0.0518732
55637.140769358004036, -0.000115145, -0.000775253, 0.00163112, 0.250547, 0.186213, -0.0363346
55637.174085691003711, -0.00010161, -0.000816249, 0.00166016, 0.250143, 0.208121, -0.0411573
55637.207402029009245, -8.64553e-05, -0.000870249, 0.00168145, 0.249523, 0.236088, -0.0471735
55637.240718358007143, -0.000100771, -0.000889386, 0.00167436, 0.24954, 0.244029, -0.049687
55637.274034724003286, -0.000159109, -0.000939497, 0.00172041, 0.255113, 0.268452, -0.0721201
55637.307351029005076, -0.000141094, -0.000946608, 0.00170937, 0.252994, 0.271596, -0.0670205
55637.340817358010099, -0.00018714, -0.000960984, 0.0017414, 0.258339, 0.28176, -0.0850668
55637.374133724006242, -0.00017205, -0.000958645, 0.00173716, 0.258036, 0.279909, -0.0840631
55637.407450058009999, -0.00014627, -0.000947425, 0.00170985, 0.257188, 0.272549, -0.0804679
55637.440766358005931, -0.000115009, -0.000938946, 0.00168087, 0.254324, 0.260503, -0.0697508
55637.474082691005606, -0.000131972, -0.000950373, 0.00166471, 0.25226, 0.261832, -0.0642775
55637.507399029003864, -0.000140172, -0.000967452, 0.00164152, 0.251127, 0.264978, -0.0626156
55637.540715391005506, -0.0001449, -0.000966334, 0.00163474, 0.250404, 0.258379, -0.0589493
55637.574031691008713, -0.000145993, -0.000969245, 0.00163623, 0.249449, 0.253131, -0.0547821
55637.607348058008938, -0.000121534, -0.0010155, 0.00161508, 0.247033, 0.259051, -0.0509902
55637.640664391008613, -0.000107113, -0.00105294, 0.0015916, 0.245528, 0.266489, -0.0500136
55637.674130724008137, -9.06e-05, -0.0011304, 0.00153418, 0.243451, 0.285498, -0.0520632
55637.707447024004068, -3.72537e-05, -0.00117314, 0.00152895, 0.242633, 0.288583, -0.0520387
55637.740763391004293, -6.15301e-06, -0.00126167, 0.00145742, 0.239747, 0.317148, -0.0545986
55637.774079691007501, 1.3402e-05, -0.00132725, 0.00144777, 0.237402, 0.329447, -0.0526596
55637.807396029005758, 3.9872e-05, -0.00142064, 0.0014409, 0.23405, 0.347016, -0.0497924
55637.840712358003657, 6.77319e-05, -0.00148838, 0.00145565, 0.231958, 0.357086, -0.0477592
55637.874028696009191, 0.000140593, -0.00178438, 0.0015002, 0.224838, 0.393624, -0.0419179
55637.907345096005884, 0.000155534, -0.00184046, 0.00152188, 0.224456, 0.396003, -0.0418868
55637.940661391003232, 0.000178281, -0.00195203, 0.0015102, 0.221951, 0.409628, -0.0399242
55637.973977724002907, 0.000182233, -0.00201675, 0.00151591, 0.220343, 0.419078, -0.0389288
55638.007294029004697, 0.000206573, -0.00216912, 0.00159758, 0.217301, 0.441411, -0.0389619
55638.040760391006188, 0.000226896, -0.00224003, 0.00161625, 0.215328, 0.4535, -0.038041
55638.074076724005863, 0.000220353, -0.00238029, 0.00166701, 0.211537, 0.478495, -0.0372207
55638.107393057005538, 0.000238883, -0.00245685, 0.00168399, 0.209305, 0.491289, -0.0359003
55638.140709362007328, 0.000254057, -0.00249431, 0.00170708, 0.206683, 0.504888, -0.0343089
55638.174025691005227, 0.000265858, -0.00256917, 0.00178019, 0.205184, 0.517884, -0.0356643
55638.207342057008645, 0.000281972, -0.00258855, 0.00180356, 0.204589, 0.522054, -0.0358053
55638.240658357004577, 0.00026734, -0.0025932, 0.00182926, 0.203063, 0.529174, -0.0351066
55638.273974724004802, 0.000270757, -0.00257702, 0.00185707, 0.202096, 0.532791, -0.0346548
55638.307291024008009, 0.000260314, -0.00254781, 0.00188207, 0.202785, 0.530913, -0.0363008
55638.340607391008234, 0.000256302, -0.00253123, 0.00191404, 0.203256, 0.530421, -0.0378804
55638.374073724007758, 0.000277448, -0.00256679, 0.00195836, 0.201994, 0.536319, -0.037168
55638.407390029009548, 0.000291571, -0.00256169, 0.00200548, 0.200765, 0.540027, -0.0362235
55638.440706391003914, 0.000306061, -0.00255714, 0.00205738, 0.200158, 0.542321, -0.0362646
55638.474022724003589, 0.00032023, -0.0025368, 0.00212908, 0.199885, 0.543471, -0.0370606
55638.507339062009123, 0.000329371, -0.00253275, 0.0021679, 0.199466, 0.544412, -0.0368605
55638.540655367003637, 0.000356065, -0.00253293, 0.00223609, 0.199907, 0.545605, -0.0389595
55638.573971724006697, 0.000365559, -0.00251826, 0.00226206, 0.199834, 0.545374, -0.0390635
55638.60728803400707, 0.000378045, -0.00248098, 0.00226723, 0.199174, 0.543396, -0.0371472
55638.640604391010129, 0.000415424, -0.00246266, 0.00231053, 0.198906, 0.54319, -0.0367951
55638.67392069100606, 0.000452092, -0.00243317, 0.00236713, 0.198778, 0.542486, -0.0367679
55638.707387029004167, 0.000476927, -0.00241073, 0.00237927, 0.196862, 0.539913, -0.0313714
55638.740703391005809, 0.000536122, -0.0023636, 0.00245784, 0.197599, 0.540476, -0.0338245
