time, px, py, pz, qw, qx, qy, qz, vx, vy, vz
13086.520952262000719, -0.00287353, -0.0583953, -0.0227367, 0.77061, 0.053176, -0.634369, -0.0301256, 0.00313086, -0.0481211, -0.0362232
13086.5542686280005, -0.00101604, -0.0610155, -0.0225372, 0.77321, 0.0582667, -0.630749, -0.0301048, 0.0110213, -0.0518704, -0.0137596
13086.587584962000619, 0.000570147, -0.0627245, -0.0208967, 0.776541, 0.0633631, -0.626147, -0.0301554, 0.00336184, -0.0536407, -0.0173959
13086.620901289999892, 0.00135955, -0.0650176, -0.0198433, 0.779776, 0.0694878, -0.621455, -0.0302459, 0.0206037, -0.0455648, 0.00141998
13086.654217600000266, 0.000884353, -0.0658944, -0.0191743, 0.780993, 0.0738281, -0.619518, -0.028222, 0.0137576, -0.0425314, 0.00872916
13086.687533927999539, 0.00142024, -0.0675217, -0.0169016, 0.78281, 0.0771326, -0.616877, -0.0268588, 0.0322297, -0.0604348, 0.0156449
13086.720850294999764, 0.000819029, -0.0687458, -0.0140875, 0.784443, 0.0777805, -0.614729, -0.0266131, 0.0361974, -0.0547653, 0.0305175
13086.754166627999439, -0.00101021, -0.0685191, -0.0142888, 0.785703, 0.0763372, -0.613383, -0.0245861, 0.0213057, -0.0615551, 0.0293818
13086.787482937999812, -0.00334747, -0.0686734, -0.0139831, 0.787654, 0.0760747, -0.610926, -0.0241587, 0.0278267, -0.0686523, 0.0336129
13086.820799262000946, -0.00325771, -0.0710528, -0.0124561, 0.789239, 0.0754865, -0.608996, -0.0229753, 0.0320974, -0.0678805, 0.0196614
13086.854265624000618, -0.00393322, -0.0731984, -0.0117699, 0.789938, 0.0763974, -0.608018, -0.0217958, 0.0318363, -0.0683974, 0.0377274
13086.887581928000145, -0.00446646, -0.0739231, -0.0133069, 0.78981, 0.0754676, -0.608423, -0.0180282, 0.0106972, -0.0592711, 0.0183919
13086.920898262000264, -0.00618938, -0.0737268, -0.0147955, 0.789771, 0.0764767, -0.608438, -0.0147052, 0.0425842, -0.0500794, 0.0214852
13086.954214624000087, -0.00530577, -0.0754638, -0.0155965, 0.788343, 0.0775227, -0.610203, -0.012523, 0.0292063, -0.0642963, -0.00548675
13086.987530962000164, -0.00472934, -0.0763353, -0.0180377, 0.790092, 0.0801288, -0.607598, -0.0125582, 0.0183855, -0.0544917, -0.0120133
13087.020847261999734, -0.00464207, -0.0764028, -0.0184919, 0.791578, 0.0811568, -0.605597, -0.00833991, 0.044506, -0.0511341, 0.00494288
13087.054163623999557, -0.0044511, -0.0775461, -0.0170883, 0.791571, 0.0822468, -0.60547, -0.00755498, 0.0552441, -0.0624993, 0.0154582
13087.087479965999592, -0.00631155, -0.0789703, -0.0138563, 0.789348, 0.079365, -0.608774, -0.0049733, 0.125008, -0.0679788, 0.04349
13087.12079625700062, -0.00776214, -0.0784655, -0.00961552, 0.782982, 0.0793925, -0.616956, -0.00140165, 0.151906, -0.038865, 0.00127009
13087.154112595000697, -0.00536974, -0.078985, -0.00717415, 0.778093, 0.0833499, -0.622582, 0.004026, 0.121, -0.0175596, -0.0589451
13087.187578928000221, -0.00411207, -0.0768818, -0.0058444, 0.775134, 0.0867186, -0.625705, 0.0118368, 0.159985, 0.00236729, -0.0593224
13087.22089526200034, -0.00236355, -0.0761487, -0.000769172, 0.770361, 0.0935449, -0.630418, 0.0191333, 0.188116, -0.00834592, -0.0319013
13087.254211600000417, -0.000446395, -0.0742606, 0.00105317, 0.764793, 0.100098, -0.635949, 0.0253123, 0.163339, -0.00511616, -0.037713
13087.287527923999733, 0.00157666, -0.0733496, 0.00200298, 0.761823, 0.106878, -0.637953, 0.0349061, 0.145467, -0.00359681, -0.0345495
13087.320844256999408, -0.00166448, -0.0686684, 0.0059892, 0.758662, 0.11459, -0.639846, 0.043575, 0.173607, -0.00346475, 0.00290322
13087.354160590000902, 0.00182914, -0.0701387, 0.00694685, 0.755614, 0.125274, -0.641089, 0.0485686, 0.0848779, -0.0355733, -0.0253901
13087.387476895000873, -0.000525099, -0.0696712, 0.0101542, 0.755806, 0.135856, -0.638603, 0.049868, 0.147491, -0.0264486, 0.0392085
13087.420793294999385, -0.00353352, -0.0686975, 0.0134893, 0.751427, 0.149037, -0.640682, 0.0517022, 0.183286, -0.00735831, 0.0363809
13087.454109595000773, -0.00127996, -0.0726012, 0.0190471, 0.7465, 0.158751, -0.643874, 0.0544251, 0.163444, -0.0437965, 0.0465638
13087.487425900000744, 0.00135645, -0.0758346, 0.0200905, 0.745756, 0.168711, -0.642288, 0.0533925, 0.126952, -0.0581589, 0.0354974
13087.520742266000525, 0.00192174, -0.0773756, 0.0224968, 0.748961, 0.178738, -0.635892, 0.0524549, 0.142655, -0.0507975, 0.0401085
13087.554208622999795, 0.0018154, -0.0815908, 0.0326343, 0.749649, 0.187673, -0.632379, 0.0538695, 0.17592, -0.0846717, 0.085602
13087.587524922999364, 0.00916017, -0.0899351, 0.0419512, 0.749236, 0.193703, -0.631112, 0.0531183, 0.191618, -0.126279, 0.0827454
13087.620841261999885, 0.010177, -0.0973136, 0.0452697, 0.746467, 0.199725, -0.632647, 0.0515173, 0.182262, -0.133406, 0.088492
13087.654157623001083, 0.00794164, -0.102294, 0.0450655, 0.745171, 0.205964, -0.632191, 0.051329, 0.158817, -0.107696, 0.0923504
13087.687473928001054, 0.0072544, -0.107747, 0.0490603, 0.746324, 0.213032, -0.628214, 0.0544429, 0.142485, -0.0776841, 0.100321
